Episode,Average Reward
1,22.0
2,22.4
3,20.8
4,17.9
5,19.3
6,19.7
7,21.6
8,23.8
9,18.2
10,24.2
11,23.2
12,18.0
13,20.8
14,21.4
15,33.3
16,24.3
17,18.3
18,24.9
19,21.6
20,21.6
21,24.7
22,28.7
23,17.8
24,18.5
25,25.6
26,21.0
27,31.4
28,33.1
29,19.1
30,26.2
31,29.3
32,25.6
33,21.2
34,20.1
35,33.0
36,28.8
37,20.1
38,21.7
39,17.4
40,26.2
41,17.7
42,27.9
43,18.5
44,28.9
45,29.2
46,28.2
47,25.6
48,18.3
49,25.4
50,22.8
51,27.6
52,23.9
53,30.6
54,35.0
55,21.9
56,21.9
57,40.5
58,31.8
59,40.8
60,34.7
61,32.2
62,36.7
63,34.4
64,30.8
65,35.5
66,33.5
67,27.8
68,25.5
69,24.8
70,35.8
71,23.6
72,35.8
73,35.7
74,33.1
75,42.2
76,28.7
77,41.7
78,35.7
79,50.2
80,48.6
81,43.6
82,44.9
83,57.8
84,31.5
85,39.7
86,32.4
87,41.4
88,33.1
89,46.3
90,35.1
91,46.9
92,33.0
93,47.6
94,30.4
95,38.1
96,37.9
97,29.4
98,43.7
99,38.3
100,34.4
101,50.5
102,32.7
103,33.9
104,38.3
105,40.6
106,33.0
107,41.9
108,36.1
109,45.9
110,26.5
111,39.4
112,45.3
113,36.5
114,57.5
115,63.7
116,27.9
117,55.2
118,41.5
119,45.6
120,52.3
121,43.5
122,46.5
123,52.3
124,30.7
125,43.1
126,52.7
127,68.3
128,61.7
129,51.0
130,46.3
131,46.3
132,52.1
133,73.2
134,62.3
135,63.6
136,64.2
137,96.7
138,105.9
139,93.7
140,100.7
141,121.8
142,136.3
143,60.2
144,134.3
145,90.6
146,104.5
147,93.8
148,88.9
149,68.1
150,78.6
151,56.4
152,60.5
153,60.8
154,78.6
155,55.4
156,77.3
157,64.0
158,79.2
159,80.6
160,85.2
161,101.6
162,60.2
163,86.1
164,74.1
165,75.4
166,69.7
167,92.2
168,73.7
169,105.3
170,102.3
171,110.3
172,114.7
173,119.9
174,120.1
175,92.5
176,124.9
177,95.4
178,94.2
179,100.0
180,93.1
181,80.7
182,104.8
183,77.4
184,100.6
185,136.1
186,141.0
187,119.5
188,128.6
189,126.4
190,120.2
191,126.9
192,110.4
193,116.1
194,102.3
195,116.3
196,111.6
197,108.3
198,118.8
199,116.7
200,111.2
201,104.1
202,92.7
203,127.6
204,132.8
205,119.0
206,110.9
207,132.8
208,103.3
209,165.1
210,134.5
211,106.3
212,111.2
213,104.6
214,149.0
215,122.9
216,127.8
217,149.0
218,94.7
219,147.7
220,143.4
221,115.5
222,139.8
223,120.0
224,132.6
225,140.7
226,137.9
227,135.4
228,137.6
229,114.4
230,134.8
231,109.8
232,124.5
233,129.9
234,116.1
235,137.9
236,137.2
237,121.6
238,143.8
239,139.4
240,117.6
241,119.3
242,125.0
243,114.0
244,117.5
245,121.1
246,127.7
247,135.6
248,142.1
249,141.6
250,131.3
251,163.1
252,137.7
253,153.8
254,137.7
255,151.1
256,129.7
257,149.6
258,109.8
259,146.2
260,149.8
261,141.4
262,167.4
263,164.7
264,146.0
265,167.4
266,156.2
267,175.6
268,170.9
269,190.3
270,140.4
271,148.6
272,137.2
273,169.1
274,160.6
275,148.0
276,146.8
277,173.7
278,158.6
279,167.8
280,165.0
281,146.0
282,142.5
283,158.7
284,150.6
285,139.8
286,140.4
287,163.1
288,159.6
289,179.8
290,170.4
291,159.1
292,170.1
293,158.8
294,153.5
295,169.5
296,197.1
297,191.4
298,127.4
299,138.1
300,151.1
301,148.2
302,158.5
303,155.9
304,157.4
305,150.9
306,164.9
307,154.5
308,158.5
309,162.4
310,153.1
311,173.0
312,162.1
313,157.2
314,144.7
315,154.1
316,139.4
317,159.0
318,159.5
319,93.9
320,161.3
321,149.4
322,162.1
323,167.3
324,137.1
325,150.6
326,143.0
327,166.5
328,148.1
329,151.9
330,175.5
331,160.6
332,148.6
333,141.9
334,181.5
335,169.5
336,138.1
337,138.5
338,153.4
339,140.9
340,190.4
341,132.9
342,134.8
343,185.1
344,191.3
345,152.9
346,192.3
347,90.4
348,167.1
349,190.9
350,118.9
351,158.8
352,147.9
353,114.1
354,129.3
355,142.2
356,139.2
357,146.6
358,106.4
359,118.5
360,133.8
361,120.4
362,110.3
363,130.8
364,124.0
365,113.9
366,125.1
367,150.9
368,143.3
369,140.7
370,184.2
371,158.7
372,155.0
373,157.2
374,163.2
375,149.2
