Episode,Average Reward
1,22.5
2,18.2
3,20.2
4,19.6
5,22.4
6,17.8
7,23.1
8,14.4
9,24.0
10,22.5
11,19.7
12,19.5
13,19.8
14,22.5
15,17.5
16,15.8
17,17.7
18,16.6
19,23.5
20,21.9
21,32.1
22,19.0
23,26.5
24,19.2
25,17.5
26,22.0
27,18.2
28,19.4
29,21.5
30,18.7
31,23.0
32,23.9
33,19.6
34,22.7
35,23.3
36,35.1
37,22.5
38,19.1
39,33.7
40,26.7
41,20.1
42,27.7
43,18.3
44,23.5
45,24.6
46,26.1
47,31.0
48,33.0
49,27.6
50,21.5
51,26.9
52,22.0
53,22.6
54,31.6
55,30.3
56,24.8
57,23.9
58,33.8
59,34.2
60,52.2
61,50.7
62,32.8
63,34.8
64,31.3
65,32.4
66,25.7
67,37.8
68,28.5
69,34.1
70,40.8
71,40.7
72,36.7
73,58.1
74,45.4
75,52.1
76,44.3
77,36.9
78,59.1
79,61.2
80,52.8
81,52.9
82,38.1
83,43.1
84,41.9
85,55.3
86,55.7
87,36.2
88,49.3
89,42.2
90,45.4
91,47.3
92,46.8
93,50.5
94,60.0
95,62.7
96,53.5
97,77.1
98,58.0
99,68.9
100,59.2
101,87.3
102,67.7
103,47.6
104,54.4
105,90.5
106,58.5
107,85.1
108,53.4
109,89.3
110,56.6
111,100.4
112,68.3
113,66.8
114,79.0
115,81.8
116,73.3
117,71.0
118,105.3
119,91.1
120,84.5
121,94.7
122,89.8
123,96.8
124,99.5
125,97.4
126,93.4
127,103.6
128,124.9
129,101.8
130,102.2
131,85.5
132,95.8
133,109.0
134,101.7
135,97.7
136,112.3
137,130.5
138,123.7
139,112.2
140,146.7
141,115.0
142,120.8
143,115.3
144,87.0
145,109.6
146,139.3
147,132.8
148,141.5
149,151.1
150,135.3
151,154.5
152,127.2
153,149.2
154,141.1
155,150.5
156,150.3
157,135.1
158,174.5
159,133.4
160,138.3
161,171.0
162,154.4
163,143.4
164,146.0
165,171.4
166,160.2
167,163.6
168,159.8
169,120.2
170,151.3
171,146.4
172,171.4
173,142.9
174,133.0
175,156.5
176,149.3
177,114.7
178,93.1
179,74.4
180,118.9
181,89.7
182,75.4
183,93.6
184,79.7
185,95.3
186,97.2
187,95.7
188,105.0
189,114.7
190,111.3
191,93.2
192,100.9
193,115.3
194,98.9
195,106.1
196,121.6
197,105.8
198,138.0
199,101.7
200,142.5
201,103.6
202,115.9
203,165.1
204,118.9
205,120.3
206,116.5
207,124.4
208,114.6
209,156.1
210,108.0
211,111.0
212,126.2
213,139.0
214,121.9
215,122.5
216,118.2
217,117.5
218,96.6
219,132.9
220,145.8
221,131.6
222,149.5
223,144.8
224,151.2
225,124.6
226,124.8
227,137.0
228,153.3
229,84.0
230,119.9
231,103.3
232,101.8
233,91.1
234,92.1
235,91.1
236,101.9
237,91.6
238,110.6
239,85.0
240,99.6
241,89.3
242,111.1
243,99.3
244,84.5
245,85.5
246,125.2
247,118.4
248,92.8
249,103.8
250,109.6
251,68.1
252,81.5
253,126.6
254,106.8
255,92.2
256,101.8
257,77.0
258,108.1
259,118.0
260,93.0
261,94.9
262,96.8
263,117.7
264,120.1
265,102.9
266,110.9
267,106.1
268,115.2
269,93.0
270,89.5
271,107.2
272,75.6
273,107.5
274,110.9
275,97.7
276,103.2
277,98.9
278,113.4
279,92.0
280,105.4
281,100.8
282,97.3
283,93.6
284,91.6
285,98.1
286,116.9
287,98.3
288,77.2
289,89.2
290,92.3
291,91.1
292,69.9
293,95.4
294,92.7
295,105.3
296,99.6
297,103.5
298,110.3
299,116.9
300,106.7
301,113.1
302,120.9
303,131.2
304,87.8
305,110.5
306,125.0
307,125.4
308,136.8
309,110.7
310,120.6
311,138.0
312,113.9
313,122.6
314,148.2
315,160.1
316,154.6
317,170.1
318,142.6
319,213.2
320,221.9
321,216.6
322,135.6
323,225.4
324,183.5
325,182.9
326,196.7
327,154.8
328,154.6
329,158.9
330,149.8
331,173.8
332,180.6
333,163.5
334,165.9
335,163.7
336,178.5
337,186.7
338,168.6
339,171.8
340,168.7
341,158.2
342,172.7
343,136.8
344,160.1
345,153.7
346,144.3
347,158.8
348,183.6
349,177.0
350,153.4
351,188.6
352,153.6
353,140.1
354,138.5
