Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
15.0,18.0,30.0,49.0,27.0,11.0,19.0,17.0,15.0,19.0
24.0,24.0,27.0,11.0,27.0,36.0,36.0,11.0,13.0,15.0
17.0,14.0,16.0,24.0,16.0,34.0,15.0,15.0,39.0,18.0
16.0,24.0,15.0,14.0,23.0,13.0,20.0,14.0,18.0,22.0
16.0,17.0,16.0,21.0,29.0,11.0,12.0,10.0,50.0,11.0
18.0,20.0,10.0,16.0,41.0,12.0,41.0,16.0,10.0,13.0
13.0,38.0,19.0,23.0,27.0,14.0,14.0,11.0,44.0,13.0
17.0,36.0,62.0,23.0,11.0,16.0,19.0,14.0,15.0,25.0
28.0,13.0,20.0,14.0,20.0,33.0,9.0,26.0,10.0,9.0
43.0,11.0,20.0,35.0,28.0,12.0,33.0,15.0,28.0,17.0
23.0,11.0,46.0,57.0,9.0,13.0,27.0,14.0,9.0,23.0
14.0,27.0,33.0,16.0,11.0,9.0,16.0,15.0,13.0,26.0
20.0,15.0,24.0,48.0,12.0,16.0,20.0,16.0,18.0,19.0
36.0,18.0,18.0,16.0,17.0,28.0,20.0,18.0,24.0,19.0
59.0,22.0,21.0,53.0,18.0,19.0,62.0,46.0,13.0,20.0
34.0,20.0,12.0,13.0,19.0,24.0,31.0,56.0,18.0,16.0
18.0,24.0,16.0,16.0,13.0,20.0,23.0,12.0,13.0,28.0
13.0,30.0,22.0,15.0,13.0,21.0,32.0,27.0,23.0,53.0
27.0,25.0,12.0,46.0,20.0,18.0,14.0,22.0,12.0,20.0
21.0,23.0,17.0,16.0,38.0,18.0,34.0,21.0,12.0,16.0
27.0,10.0,22.0,16.0,27.0,29.0,26.0,21.0,57.0,12.0
15.0,65.0,87.0,10.0,15.0,12.0,26.0,28.0,18.0,11.0
18.0,10.0,12.0,17.0,21.0,15.0,46.0,10.0,15.0,14.0
35.0,21.0,17.0,12.0,23.0,13.0,21.0,8.0,12.0,23.0
62.0,50.0,19.0,16.0,36.0,15.0,23.0,13.0,11.0,11.0
24.0,15.0,31.0,18.0,14.0,22.0,33.0,19.0,12.0,22.0
19.0,15.0,29.0,25.0,45.0,34.0,67.0,13.0,15.0,52.0
52.0,13.0,52.0,30.0,63.0,14.0,49.0,32.0,11.0,15.0
36.0,20.0,12.0,9.0,10.0,15.0,22.0,24.0,16.0,27.0
63.0,22.0,36.0,15.0,8.0,18.0,26.0,18.0,17.0,39.0
16.0,24.0,40.0,20.0,27.0,33.0,74.0,14.0,34.0,11.0
58.0,15.0,43.0,13.0,13.0,44.0,14.0,29.0,16.0,11.0
16.0,13.0,57.0,12.0,22.0,12.0,27.0,17.0,12.0,24.0
24.0,41.0,16.0,11.0,15.0,9.0,42.0,16.0,15.0,12.0
55.0,89.0,18.0,23.0,20.0,30.0,20.0,26.0,18.0,31.0
23.0,31.0,36.0,15.0,24.0,29.0,72.0,22.0,26.0,10.0
16.0,20.0,13.0,11.0,12.0,29.0,42.0,16.0,19.0,23.0
12.0,12.0,20.0,14.0,12.0,24.0,53.0,32.0,27.0,11.0
17.0,16.0,33.0,10.0,29.0,13.0,16.0,17.0,11.0,12.0
15.0,30.0,33.0,15.0,11.0,14.0,59.0,26.0,37.0,22.0
21.0,13.0,29.0,12.0,17.0,10.0,25.0,11.0,24.0,15.0
34.0,28.0,26.0,22.0,21.0,17.0,65.0,39.0,16.0,11.0
10.0,19.0,12.0,14.0,12.0,14.0,43.0,14.0,13.0,34.0
49.0,25.0,13.0,11.0,40.0,37.0,53.0,33.0,18.0,10.0
57.0,13.0,21.0,18.0,20.0,41.0,48.0,16.0,29.0,29.0
42.0,13.0,53.0,26.0,32.0,22.0,41.0,28.0,13.0,12.0
22.0,75.0,42.0,20.0,13.0,10.0,20.0,17.0,18.0,19.0
33.0,18.0,19.0,15.0,11.0,14.0,33.0,10.0,16.0,14.0
14.0,20.0,14.0,26.0,19.0,19.0,82.0,34.0,15.0,11.0
12.0,27.0,13.0,20.0,18.0,22.0,67.0,13.0,23.0,13.0
18.0,13.0,18.0,21.0,19.0,37.0,105.0,21.0,11.0,13.0
26.0,26.0,65.0,15.0,19.0,11.0,21.0,18.0,23.0,15.0
24.0,31.0,71.0,16.0,52.0,10.0,38.0,10.0,14.0,40.0
39.0,100.0,16.0,18.0,22.0,38.0,39.0,34.0,23.0,21.0
18.0,16.0,35.0,13.0,14.0,13.0,58.0,18.0,10.0,24.0
18.0,25.0,19.0,39.0,21.0,19.0,17.0,19.0,17.0,25.0
31.0,21.0,23.0,28.0,41.0,22.0,183.0,15.0,20.0,21.0
49.0,23.0,51.0,17.0,16.0,29.0,55.0,26.0,30.0,22.0
16.0,29.0,81.0,15.0,23.0,25.0,109.0,69.0,23.0,18.0
52.0,39.0,90.0,18.0,16.0,17.0,66.0,20.0,17.0,12.0
17.0,12.0,52.0,20.0,58.0,25.0,60.0,17.0,48.0,13.0
14.0,37.0,70.0,32.0,28.0,39.0,90.0,19.0,18.0,20.0
46.0,36.0,46.0,31.0,45.0,25.0,75.0,12.0,11.0,17.0
51.0,9.0,57.0,19.0,27.0,40.0,46.0,25.0,23.0,11.0
18.0,14.0,48.0,23.0,93.0,34.0,56.0,10.0,10.0,49.0
41.0,70.0,61.0,37.0,23.0,22.0,45.0,11.0,14.0,11.0
34.0,26.0,17.0,11.0,26.0,17.0,72.0,29.0,27.0,19.0
17.0,19.0,34.0,12.0,16.0,37.0,71.0,11.0,23.0,15.0
43.0,12.0,55.0,30.0,24.0,14.0,26.0,12.0,16.0,16.0
75.0,48.0,62.0,24.0,32.0,17.0,41.0,30.0,11.0,18.0
14.0,35.0,35.0,13.0,14.0,29.0,53.0,13.0,17.0,13.0
41.0,31.0,61.0,19.0,29.0,17.0,89.0,11.0,30.0,30.0
22.0,25.0,45.0,15.0,34.0,32.0,90.0,12.0,69.0,13.0
14.0,70.0,42.0,33.0,14.0,14.0,42.0,61.0,18.0,23.0
56.0,40.0,70.0,37.0,31.0,13.0,63.0,18.0,53.0,41.0
34.0,18.0,36.0,18.0,39.0,16.0,80.0,15.0,14.0,17.0
31.0,46.0,61.0,38.0,23.0,28.0,130.0,25.0,21.0,14.0
44.0,41.0,36.0,39.0,21.0,17.0,79.0,23.0,41.0,16.0
15.0,30.0,108.0,21.0,44.0,36.0,129.0,27.0,82.0,10.0
38.0,33.0,61.0,13.0,43.0,12.0,203.0,25.0,25.0,33.0
54.0,55.0,102.0,19.0,30.0,22.0,77.0,13.0,53.0,11.0
26.0,24.0,135.0,10.0,65.0,13.0,135.0,13.0,14.0,14.0
13.0,78.0,98.0,17.0,76.0,18.0,203.0,12.0,52.0,11.0
60.0,62.0,51.0,26.0,23.0,11.0,30.0,21.0,13.0,18.0
49.0,42.0,59.0,22.0,54.0,21.0,112.0,16.0,11.0,11.0
17.0,28.0,59.0,22.0,19.0,14.0,101.0,21.0,27.0,16.0
29.0,51.0,88.0,52.0,14.0,19.0,36.0,21.0,22.0,82.0
23.0,28.0,56.0,20.0,44.0,12.0,92.0,24.0,19.0,13.0
39.0,37.0,130.0,14.0,21.0,12.0,92.0,47.0,40.0,31.0
21.0,40.0,64.0,11.0,39.0,13.0,78.0,33.0,25.0,27.0
39.0,135.0,64.0,28.0,92.0,16.0,40.0,20.0,24.0,11.0
18.0,27.0,78.0,13.0,52.0,22.0,49.0,37.0,12.0,22.0
12.0,72.0,49.0,11.0,53.0,21.0,212.0,20.0,15.0,11.0
58.0,36.0,37.0,14.0,57.0,13.0,49.0,14.0,12.0,14.0
13.0,47.0,51.0,40.0,33.0,11.0,81.0,22.0,54.0,29.0
11.0,66.0,85.0,17.0,22.0,13.0,103.0,17.0,25.0,20.0
45.0,38.0,36.0,12.0,46.0,16.0,55.0,12.0,12.0,22.0
40.0,104.0,40.0,12.0,83.0,10.0,66.0,47.0,20.0,15.0
76.0,46.0,39.0,55.0,51.0,18.0,46.0,18.0,20.0,14.0
36.0,29.0,31.0,55.0,54.0,38.0,55.0,15.0,17.0,14.0
56.0,15.0,72.0,65.0,38.0,13.0,195.0,9.0,19.0,23.0
41.0,17.0,56.0,22.0,86.0,11.0,25.0,29.0,19.0,21.0
14.0,38.0,62.0,17.0,40.0,12.0,96.0,21.0,24.0,15.0
37.0,73.0,55.0,27.0,28.0,9.0,38.0,66.0,31.0,19.0
18.0,48.0,47.0,19.0,83.0,15.0,82.0,30.0,28.0,36.0
41.0,46.0,44.0,16.0,47.0,21.0,60.0,17.0,23.0,15.0
57.0,32.0,59.0,16.0,64.0,14.0,116.0,11.0,14.0,36.0
73.0,54.0,31.0,13.0,61.0,36.0,45.0,12.0,20.0,16.0
39.0,55.0,49.0,13.0,82.0,20.0,146.0,19.0,16.0,20.0
16.0,31.0,27.0,16.0,29.0,49.0,48.0,15.0,11.0,23.0
17.0,117.0,46.0,23.0,42.0,9.0,37.0,10.0,82.0,11.0
65.0,43.0,41.0,31.0,91.0,27.0,93.0,19.0,12.0,31.0
41.0,25.0,42.0,15.0,49.0,24.0,106.0,31.0,16.0,16.0
59.0,29.0,31.0,20.0,42.0,72.0,253.0,17.0,36.0,16.0
25.0,110.0,37.0,38.0,51.0,18.0,308.0,16.0,16.0,18.0
16.0,14.0,35.0,14.0,55.0,15.0,75.0,9.0,21.0,25.0
80.0,135.0,53.0,11.0,53.0,24.0,142.0,23.0,20.0,11.0
21.0,41.0,34.0,12.0,33.0,15.0,155.0,48.0,33.0,23.0
41.0,61.0,45.0,39.0,53.0,32.0,105.0,16.0,27.0,37.0
51.0,48.0,65.0,51.0,33.0,15.0,207.0,16.0,20.0,17.0
35.0,23.0,42.0,14.0,47.0,23.0,176.0,13.0,11.0,51.0
35.0,54.0,55.0,22.0,40.0,10.0,162.0,13.0,40.0,34.0
24.0,100.0,74.0,12.0,41.0,9.0,193.0,28.0,16.0,26.0
13.0,23.0,57.0,13.0,22.0,13.0,119.0,13.0,14.0,20.0
61.0,34.0,62.0,20.0,27.0,12.0,150.0,27.0,14.0,24.0
43.0,76.0,46.0,37.0,22.0,14.0,205.0,23.0,16.0,45.0
137.0,56.0,130.0,17.0,51.0,25.0,217.0,22.0,11.0,17.0
39.0,74.0,97.0,11.0,36.0,35.0,233.0,17.0,10.0,65.0
41.0,37.0,74.0,20.0,30.0,14.0,247.0,14.0,11.0,22.0
23.0,29.0,137.0,16.0,41.0,15.0,136.0,17.0,16.0,33.0
38.0,82.0,63.0,19.0,34.0,12.0,151.0,14.0,11.0,39.0
60.0,65.0,113.0,11.0,65.0,33.0,124.0,17.0,21.0,12.0
38.0,48.0,325.0,16.0,56.0,10.0,153.0,28.0,38.0,20.0
57.0,92.0,140.0,16.0,90.0,18.0,140.0,12.0,24.0,34.0
24.0,40.0,231.0,48.0,39.0,10.0,127.0,22.0,74.0,21.0
43.0,70.0,189.0,25.0,71.0,18.0,143.0,14.0,31.0,38.0
64.0,54.0,500.0,9.0,46.0,16.0,198.0,17.0,15.0,48.0
34.0,163.0,500.0,19.0,55.0,49.0,189.0,9.0,11.0,30.0
19.0,136.0,500.0,23.0,48.0,13.0,138.0,14.0,10.0,36.0
44.0,46.0,500.0,16.0,51.0,17.0,275.0,20.0,18.0,20.0
39.0,66.0,500.0,19.0,44.0,32.0,375.0,63.0,22.0,58.0
35.0,128.0,500.0,39.0,56.0,36.0,500.0,27.0,25.0,17.0
14.0,21.0,267.0,12.0,31.0,21.0,122.0,17.0,64.0,33.0
32.0,139.0,466.0,45.0,88.0,22.0,500.0,19.0,16.0,16.0
