Episode,Average Reward
1,19.9
2,23.0
3,22.1
4,24.7
5,27.9
6,26.8
7,23.3
8,26.2
9,19.1
10,24.3
11,22.6
12,30.4
13,25.9
14,20.4
15,20.9
16,25.3
17,31.4
18,23.1
19,28.3
20,21.7
21,23.0
22,23.2
23,34.5
24,25.8
25,23.1
26,29.0
27,28.9
28,30.6
29,23.0
30,26.8
31,23.1
32,25.6
33,26.2
34,29.1
35,19.9
36,37.4
37,26.3
38,21.4
39,21.6
40,28.8
41,22.4
42,29.0
43,26.0
44,27.5
45,35.7
46,23.5
47,19.8
48,23.7
49,25.4
50,29.6
51,28.1
52,23.3
53,26.4
54,24.3
55,26.0
56,20.9
57,32.6
58,33.9
59,33.7
60,23.0
61,30.7
62,25.0
63,20.7
64,29.3
65,22.1
66,25.6
67,25.0
68,31.2
69,25.6
70,31.2
71,26.3
72,39.6
73,36.8
74,29.5
75,37.9
76,25.2
77,29.9
78,35.3
79,39.4
80,30.2
81,26.3
82,40.6
83,24.8
84,37.6
85,34.5
86,33.5
87,41.8
88,31.5
89,47.1
90,60.1
91,40.3
92,30.6
93,50.1
94,37.8
95,54.7
96,45.2
97,38.8
98,43.3
99,45.9
100,41.7
101,43.8
102,40.7
103,34.0
104,46.2
105,35.9
106,41.2
107,36.7
108,40.1
109,28.6
110,35.0
111,42.7
112,30.1
113,40.4
114,41.0
115,41.0
116,42.4
117,48.7
118,28.0
119,57.3
120,33.9
121,48.2
122,56.5
123,40.1
124,47.3
125,44.0
126,38.5
127,49.0
128,64.8
129,54.7
130,56.8
131,60.4
132,64.4
133,52.7
134,62.6
135,47.0
136,78.2
137,84.4
138,56.1
139,65.0
140,68.2
141,54.1
142,54.8
143,95.7
144,100.8
145,58.7
146,61.7
147,85.6
148,90.9
149,117.0
150,94.8
151,95.9
152,70.1
153,77.4
154,88.9
155,112.0
156,92.2
157,101.5
158,106.8
159,113.2
160,101.7
161,90.0
162,96.4
163,122.2
164,116.6
165,118.2
166,128.9
167,104.2
168,111.4
169,98.6
170,108.1
171,118.5
172,93.0
173,97.1
174,102.9
175,87.9
176,107.1
177,90.0
178,101.8
179,110.0
180,100.0
181,114.5
182,98.8
183,90.7
184,100.4
185,102.8
186,90.6
187,68.2
188,94.1
189,107.2
190,86.0
191,96.6
192,68.8
193,67.1
194,73.1
195,70.5
196,63.0
197,80.1
198,67.4
199,74.7
200,73.4
201,65.8
202,77.4
203,82.0
204,67.1
205,76.2
206,70.2
207,65.0
208,77.4
209,66.1
210,61.3
211,69.5
212,58.7
213,58.2
214,71.3
215,77.5
216,64.6
217,68.7
218,58.2
219,71.0
220,54.5
221,72.9
222,63.7
223,82.1
224,83.2
225,65.0
226,67.0
227,82.4
228,81.3
229,61.8
230,67.3
231,75.0
232,78.0
233,71.6
234,80.9
235,67.9
236,68.9
237,58.8
238,91.6
239,76.9
240,74.7
241,75.3
242,74.7
243,65.6
244,67.5
245,79.7
246,91.9
247,68.2
248,88.6
249,81.2
250,85.3
251,79.2
252,76.8
253,88.7
254,102.7
255,81.3
256,104.0
257,105.3
258,77.6
259,102.6
260,119.8
261,109.4
262,109.9
263,101.5
264,123.4
265,136.7
266,153.7
267,77.4
268,113.2
269,105.4
270,103.1
271,109.7
272,90.5
273,106.5
274,112.0
275,114.2
276,147.5
277,106.3
278,96.5
279,116.2
280,89.6
281,115.5
282,134.4
283,107.2
284,109.2
285,149.3
286,136.4
287,137.3
288,138.6
289,155.1
290,143.2
291,142.2
292,151.2
293,137.0
294,126.2
295,155.7
296,121.7
297,107.6
298,124.7
299,124.7
300,127.6
301,137.5
302,133.7
303,138.0
304,163.0
305,158.2
306,151.8
307,146.1
308,143.0
309,179.3
310,152.0
311,192.8
312,189.8
313,177.1
314,186.0
315,175.1
316,192.2
317,215.0
318,168.4
319,182.1
320,167.9
321,177.9
322,189.3
323,178.1
324,164.8
325,159.0
326,164.2
327,180.0
328,180.9
329,182.2
330,170.2
331,178.1
332,166.6
333,177.6
334,185.3
335,184.0
336,189.3
337,164.9
338,164.5
339,153.9
340,105.5
341,153.2
342,158.8
343,115.9
344,116.9
345,126.3
346,122.5
347,113.7
348,140.1
349,123.6
350,132.3
351,117.4
352,121.1
353,134.1
354,120.2
355,106.9
356,128.6
357,132.3
358,123.5
359,134.0
360,135.5
361,151.3
362,129.0
363,160.7
364,151.5
365,111.3
366,159.1
367,160.6
368,174.2
369,155.0
370,169.3
371,177.2
372,165.7
373,168.8
374,156.9
375,195.5
376,206.6
377,228.7
378,213.5
379,145.2
380,204.4
381,183.7
382,213.4
383,221.8
384,226.2
