Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
18.0,55.0,14.0,20.0,15.0,33.0,14.0,23.0,11.0,21.0
32.0,56.0,16.0,24.0,12.0,17.0,17.0,15.0,18.0,19.0
14.0,14.0,17.0,27.0,22.0,20.0,22.0,14.0,20.0,47.0
25.0,17.0,18.0,30.0,11.0,19.0,10.0,54.0,13.0,14.0
48.0,19.0,13.0,18.0,15.0,30.0,16.0,33.0,31.0,17.0
14.0,11.0,14.0,17.0,11.0,50.0,19.0,13.0,10.0,23.0
25.0,22.0,20.0,57.0,15.0,13.0,26.0,29.0,26.0,13.0
18.0,14.0,38.0,20.0,13.0,28.0,22.0,26.0,16.0,13.0
40.0,16.0,24.0,8.0,12.0,16.0,12.0,35.0,22.0,29.0
19.0,21.0,21.0,14.0,11.0,41.0,12.0,62.0,11.0,12.0
20.0,20.0,23.0,14.0,45.0,49.0,58.0,17.0,37.0,24.0
27.0,45.0,49.0,38.0,10.0,33.0,16.0,12.0,39.0,20.0
14.0,13.0,24.0,11.0,18.0,9.0,17.0,13.0,11.0,26.0
20.0,12.0,29.0,29.0,19.0,12.0,22.0,23.0,14.0,14.0
21.0,29.0,9.0,58.0,19.0,42.0,21.0,10.0,13.0,20.0
23.0,20.0,32.0,15.0,14.0,9.0,77.0,15.0,19.0,14.0
51.0,65.0,24.0,36.0,21.0,13.0,17.0,30.0,13.0,18.0
11.0,14.0,14.0,15.0,57.0,13.0,25.0,15.0,29.0,21.0
16.0,13.0,22.0,15.0,35.0,15.0,32.0,12.0,36.0,33.0
29.0,16.0,31.0,14.0,24.0,20.0,19.0,32.0,28.0,49.0
88.0,14.0,30.0,25.0,22.0,35.0,18.0,15.0,18.0,14.0
25.0,20.0,19.0,42.0,48.0,13.0,13.0,23.0,13.0,18.0
52.0,21.0,21.0,20.0,22.0,30.0,23.0,10.0,11.0,19.0
40.0,19.0,20.0,21.0,28.0,16.0,30.0,31.0,24.0,9.0
44.0,11.0,52.0,22.0,28.0,13.0,21.0,21.0,28.0,42.0
22.0,23.0,42.0,10.0,41.0,24.0,17.0,34.0,19.0,23.0
21.0,35.0,17.0,23.0,16.0,42.0,10.0,33.0,16.0,13.0
31.0,22.0,26.0,18.0,15.0,13.0,43.0,11.0,23.0,14.0
15.0,27.0,27.0,11.0,18.0,18.0,25.0,25.0,21.0,15.0
23.0,15.0,37.0,17.0,16.0,41.0,35.0,10.0,14.0,17.0
47.0,12.0,13.0,40.0,22.0,15.0,90.0,22.0,19.0,16.0
25.0,31.0,18.0,21.0,29.0,41.0,21.0,11.0,10.0,20.0
14.0,9.0,67.0,15.0,92.0,27.0,17.0,17.0,23.0,35.0
19.0,90.0,23.0,8.0,32.0,21.0,88.0,37.0,11.0,20.0
40.0,15.0,24.0,19.0,32.0,12.0,66.0,14.0,38.0,17.0
31.0,21.0,69.0,14.0,49.0,43.0,85.0,14.0,29.0,14.0
61.0,19.0,28.0,15.0,75.0,21.0,35.0,14.0,24.0,38.0
19.0,63.0,72.0,40.0,37.0,13.0,25.0,12.0,59.0,21.0
15.0,65.0,22.0,10.0,17.0,14.0,29.0,33.0,24.0,17.0
31.0,14.0,46.0,16.0,12.0,13.0,47.0,14.0,41.0,26.0
21.0,11.0,37.0,33.0,55.0,28.0,41.0,61.0,17.0,37.0
51.0,36.0,23.0,11.0,15.0,13.0,54.0,17.0,15.0,8.0
13.0,23.0,60.0,15.0,20.0,29.0,17.0,13.0,12.0,20.0
27.0,21.0,73.0,44.0,15.0,31.0,21.0,22.0,29.0,25.0
18.0,27.0,64.0,13.0,20.0,22.0,43.0,15.0,89.0,27.0
28.0,23.0,64.0,18.0,21.0,16.0,37.0,14.0,20.0,9.0
17.0,23.0,28.0,28.0,32.0,15.0,42.0,22.0,14.0,11.0
14.0,42.0,49.0,20.0,38.0,21.0,20.0,29.0,14.0,26.0
13.0,19.0,41.0,24.0,88.0,26.0,43.0,32.0,21.0,21.0
18.0,15.0,54.0,13.0,28.0,19.0,57.0,17.0,23.0,25.0
17.0,40.0,42.0,12.0,32.0,14.0,44.0,11.0,46.0,22.0
22.0,19.0,59.0,51.0,27.0,19.0,14.0,26.0,28.0,20.0
42.0,40.0,53.0,13.0,63.0,19.0,76.0,13.0,45.0,25.0
18.0,20.0,67.0,29.0,48.0,21.0,15.0,17.0,36.0,28.0
13.0,24.0,36.0,25.0,51.0,15.0,23.0,18.0,47.0,19.0
28.0,16.0,41.0,18.0,24.0,21.0,25.0,44.0,33.0,17.0
14.0,11.0,59.0,12.0,50.0,15.0,46.0,15.0,14.0,17.0
