Episode,Average Reward
1,16.8
2,20.7
3,16.1
4,20.5
5,27.7
6,22.9
7,21.3
8,19.6
9,19.8
10,20.0
11,21.2
12,18.6
13,28.3
14,23.2
15,22.4
16,24.9
17,23.2
18,28.9
19,31.6
20,19.6
21,21.7
22,20.2
23,23.2
24,31.8
25,29.0
26,37.9
27,27.0
28,26.6
29,24.7
30,29.5
31,38.5
32,25.9
33,25.7
34,29.1
35,34.0
36,28.6
37,26.5
38,35.9
39,50.4
40,41.6
41,35.9
42,31.6
43,32.1
44,33.0
45,33.5
46,44.4
47,28.3
48,36.0
49,41.8
50,33.0
51,34.8
52,45.6
53,36.9
54,56.8
55,44.0
56,76.3
57,80.2
58,73.7
59,69.7
60,74.6
61,76.6
62,40.9
63,53.6
64,62.1
65,60.3
66,89.0
67,68.5
68,61.3
69,62.2
70,59.7
71,56.4
72,71.5
73,67.9
74,82.5
75,66.0
76,60.5
77,58.0
78,40.1
79,55.0
80,38.5
81,53.2
82,43.2
83,36.3
84,38.7
85,52.3
86,35.3
87,47.3
88,41.6
89,51.5
90,44.6
91,60.7
92,77.8
93,50.2
94,47.4
95,58.4
96,40.8
97,65.5
98,63.3
99,75.4
100,73.7
101,95.4
102,95.1
103,113.8
104,92.1
105,103.1
106,106.6
107,125.7
108,93.1
109,122.1
110,153.4
111,110.1
112,120.7
113,120.3
114,115.3
115,77.3
116,109.7
117,127.9
118,116.8
119,113.4
120,115.4
121,101.1
122,57.8
123,69.6
124,122.4
125,76.0
126,102.0
127,90.4
128,90.9
129,90.7
130,88.6
131,101.5
132,91.1
133,95.3
134,104.0
135,82.3
136,96.3
137,93.3
138,96.7
139,79.6
140,97.8
141,97.2
142,100.9
143,115.6
144,125.9
145,102.0
146,105.1
147,108.8
148,149.8
149,112.0
150,139.2
151,114.6
152,137.1
153,115.1
154,127.1
155,130.0
156,112.1
157,131.6
158,131.5
159,144.0
160,119.3
161,115.2
162,138.7
163,131.1
164,132.6
165,130.0
166,135.1
167,130.8
168,151.6
169,150.0
170,161.6
171,106.6
172,100.2
173,144.9
174,144.4
175,89.5
176,145.1
177,154.5
178,154.5
179,151.2
180,140.6
181,155.5
182,149.9
183,147.4
184,164.0
185,151.5
186,111.3
187,192.4
188,164.3
189,171.8
190,187.4
191,188.3
192,201.0
193,161.9
194,169.1
195,164.7
196,180.8
197,142.3
198,164.3
199,159.4
200,154.7
201,138.0
202,168.8
203,168.6
204,174.0
205,148.3
206,169.5
207,166.6
208,139.7
209,158.0
210,149.5
211,195.8
212,177.3
213,159.8
214,188.4
215,137.1
216,153.0
217,180.4
218,166.0
219,181.8
220,168.8
221,175.1
222,195.8
223,205.3
224,157.2
225,172.1
226,167.1
227,176.0
228,158.8
229,168.9
230,180.3
231,169.6
232,172.4
233,159.3
234,172.9
235,173.2
236,170.9
237,191.1
238,165.0
239,209.0
240,192.4
241,196.9
242,214.7
243,146.6
244,229.4
245,181.0
246,203.7
247,199.0
248,218.9
249,188.1
250,221.4
251,215.6
252,149.7
253,192.3
254,204.3
255,207.2
256,219.5
257,150.0
258,137.7
259,168.7
260,141.1
261,194.0
262,164.2
263,162.3
264,195.4
265,194.4
266,199.3
267,181.2
268,180.7
269,180.8
270,189.7
271,189.9
272,188.5
273,193.3
274,192.2
275,203.1
276,191.3
277,193.0
278,186.1
279,198.5
280,204.5
281,182.7
282,225.5
283,152.4
284,209.1
285,196.4
286,146.3
287,207.9
288,206.1
289,192.2
290,190.6
291,168.5
