Episode,Average Reward
1,16.8
2,25.5
3,21.1
4,24.7
5,20.5
6,23.3
7,23.7
8,24.7
9,18.2
10,21.9
11,19.2
12,23.2
13,27.0
14,20.1
15,23.5
16,19.2
17,21.0
18,20.6
19,30.6
20,27.7
21,20.7
22,25.4
23,31.3
24,22.7
25,24.8
26,27.7
27,35.5
28,28.4
29,41.3
30,34.9
31,27.5
32,21.7
33,40.7
34,22.6
35,34.3
36,30.5
37,44.1
38,36.4
39,34.2
40,34.9
41,49.3
42,37.9
43,31.3
44,50.7
45,27.2
46,28.4
47,37.5
48,34.3
49,41.7
50,33.7
51,31.2
52,28.2
53,35.6
54,32.3
55,47.7
56,40.9
57,38.9
58,47.3
59,28.8
60,39.8
61,37.1
62,31.5
63,38.3
64,33.6
65,31.7
66,31.2
67,34.5
68,34.5
69,34.7
70,49.6
71,54.4
72,40.8
73,41.9
74,43.2
75,61.6
76,47.8
77,50.7
78,41.2
79,36.7
80,35.9
81,43.7
82,47.5
83,57.0
84,59.3
85,53.2
86,67.1
87,76.8
88,65.0
89,69.6
90,52.9
91,65.0
92,77.9
93,75.0
94,71.1
95,76.7
96,86.1
97,64.2
98,104.5
99,38.7
100,67.6
101,53.9
102,53.0
103,58.2
104,56.7
105,61.8
106,60.2
107,79.8
108,78.9
109,99.7
110,105.3
111,114.5
112,93.2
113,95.6
114,107.8
115,141.6
116,120.4
117,129.2
118,102.5
119,113.4
120,63.0
121,114.2
122,108.9
123,121.2
124,143.1
125,101.1
126,99.2
127,101.1
128,127.8
129,129.4
130,148.6
131,136.2
132,149.4
133,124.6
134,106.1
135,93.3
136,99.3
137,88.3
138,94.9
139,84.1
140,79.7
141,53.6
142,75.6
143,90.3
144,106.6
145,97.3
146,100.1
147,98.6
148,104.0
149,106.3
150,127.2
151,119.4
152,90.4
153,106.0
154,83.6
155,98.4
156,91.0
157,94.3
158,127.7
159,115.3
160,137.6
161,134.3
162,103.5
163,82.0
164,103.2
165,106.5
166,92.6
167,83.7
168,100.6
169,91.6
170,91.2
171,94.4
172,72.5
173,83.7
174,72.7
175,94.1
176,137.9
177,109.4
178,96.7
179,71.2
180,98.3
181,91.2
182,106.9
183,92.9
184,122.8
185,135.8
186,109.3
187,109.1
188,139.1
189,119.0
190,123.9
191,111.2
192,109.4
193,104.7
194,107.0
195,107.4
196,119.7
197,119.8
198,106.9
199,122.4
200,109.7
201,81.6
202,125.7
203,131.9
204,112.2
205,147.1
206,86.7
207,151.2
208,169.4
209,157.4
210,102.1
211,160.8
212,154.0
213,145.4
214,139.3
215,127.2
216,157.8
217,139.0
218,139.0
219,149.3
220,127.1
221,155.5
222,140.9
223,145.9
224,134.2
225,144.3
226,147.0
227,114.0
228,132.5
229,124.2
230,129.5
231,125.5
232,132.4
233,113.2
234,124.0
235,126.4
236,158.6
237,109.3
238,129.1
239,134.1
240,102.2
241,156.7
242,123.1
243,104.7
244,130.8
245,129.6
246,124.0
247,130.0
248,149.8
249,116.2
250,128.6
251,132.2
252,161.1
253,88.5
254,163.8
255,134.3
256,129.4
257,154.7
258,152.7
259,115.8
260,148.6
261,122.3
262,122.0
263,141.6
264,118.1
265,118.3
266,129.6
267,143.6
268,161.5
269,107.3
270,124.9
271,157.4
272,164.5
273,167.7
274,152.0
275,134.9
276,160.6
277,159.2
278,187.1
279,184.3
280,202.9
281,200.5
282,197.1
283,168.5
284,210.9
285,194.0
286,163.0
287,186.0
288,160.3
289,172.3
290,179.9
291,136.7
292,141.7
293,156.4
294,192.1
295,186.2
296,216.1
297,190.7
298,234.9
299,191.5
300,181.1
301,185.1
302,203.6
303,207.3
304,180.9
305,188.8
306,188.1
307,183.8
308,174.5
309,219.3
310,171.0
311,213.6
312,183.3
313,203.0
314,176.4
315,171.6
316,200.9
317,179.4
318,216.2
319,176.0
320,200.8
321,179.2
322,200.8
323,240.6
324,209.1
325,176.2
326,195.8
327,212.6
328,204.3
329,220.1
330,215.3
331,213.9
332,210.8
333,248.8
334,230.8
335,213.8
336,208.6
337,179.1
338,252.9
339,188.4
340,220.9
341,165.7
342,180.9
343,172.3
344,163.8
345,181.3
346,186.3
347,188.9
348,179.1
349,206.3
350,216.4
351,198.8
352,156.0
353,130.4
354,142.5
355,131.7
356,181.6
357,191.7
358,192.1
359,165.8
360,150.7
361,137.8
362,160.7
363,188.9
364,173.4
365,183.2
366,152.7
367,177.4
368,162.6
369,166.0
370,152.4
371,180.2
372,162.1
373,168.5
374,155.6
375,160.6
376,166.2
377,190.7
378,154.6
379,127.1
380,150.8
381,166.4
382,225.7
383,201.7
384,183.4
385,205.9
386,245.4
387,236.2
388,237.5
389,232.6
390,249.1
391,250.3
392,209.3
393,207.7
394,214.4
395,246.6
396,215.6
397,238.5
398,176.3
399,191.4
400,232.7
401,248.1
402,197.9
403,217.8
404,242.7
405,216.2
406,241.7
407,201.3
408,196.2
409,194.9
410,197.0
411,240.7
412,233.9
413,177.1
414,210.5
415,176.9
416,246.2
417,243.1
418,239.3
419,249.2
420,193.6
421,227.7
422,203.8
423,210.7
424,200.2
425,229.7
426,195.0
427,240.8
428,146.1
429,234.7
430,201.0
431,207.8
432,196.2
433,218.3
434,193.2
435,213.5
436,214.8
437,155.7
438,181.5
439,230.0
440,195.7
441,178.1
442,206.6
443,214.7
444,235.9
445,181.7
446,243.8
447,223.5
448,208.1
449,256.0
450,187.8
451,231.0
452,240.2
453,229.1
454,249.1
455,222.9
456,265.3
457,202.2
458,245.3
459,247.2
460,242.9
461,240.0
462,264.9
463,243.9
464,241.1
465,260.2
466,256.4
467,232.0
468,254.7
469,186.8
470,243.3
471,248.9
472,244.3
473,262.6
474,249.1
475,273.4
476,274.7
477,248.7
478,236.7
479,244.3
480,288.5
481,280.2
482,255.7
483,255.7
484,268.6
485,271.5
486,260.4
487,275.5
488,219.6
489,316.4
490,251.7
491,296.2
492,301.5
493,325.7
494,300.2
495,270.8
496,307.7
497,283.6
498,246.3
499,283.3
500,300.3
501,282.3
502,258.6
503,281.8
504,262.8
505,268.2
506,296.9
507,292.3
508,248.3
509,267.4
510,254.2
511,244.4
512,234.0
513,281.2
514,273.7
515,291.5
516,282.7
517,279.7
518,282.7
519,287.8
520,291.2
521,262.0
522,291.3
523,293.7
524,277.0
525,258.7
526,294.0
527,284.4
528,275.5
529,277.9
530,280.7
531,299.9
532,266.5
533,283.9
534,320.0
535,296.5
536,275.9
537,292.0
538,272.3
539,279.1
540,286.7
541,287.8
542,255.1
543,294.9
544,236.0
545,249.8
546,293.4
547,278.7
548,262.7
549,266.8
550,250.1
551,271.8
552,265.6
553,301.8
554,310.3
555,267.3
556,262.4
557,285.5
558,246.9
559,271.1
560,289.1
561,256.8
562,282.9
563,258.5
564,299.8
565,294.8
566,287.6
567,284.3
568,296.2
569,266.9
570,298.2
571,291.5
572,276.2
573,275.1
574,283.4
575,272.2
576,252.0
577,292.4
578,287.4
579,300.2
580,307.5
581,280.4
582,309.5
583,294.9
584,274.9
585,290.1
586,288.9
587,270.5
588,265.6
589,285.3
590,270.3
591,282.8
592,308.3
593,274.3
594,266.4
595,255.6
596,286.7
597,300.4
598,289.2
599,290.1
600,270.5
601,264.4
602,283.3
603,281.1
604,275.0
605,253.1
606,264.4
607,323.4
608,286.2
609,305.7
610,287.3
611,299.8
612,294.3
613,274.8
614,293.9
615,254.8
616,290.6
617,298.2
618,290.4
619,300.0
620,269.3
621,244.8
622,288.5
623,314.4
624,301.4
625,269.9
626,268.9
627,295.5
628,266.5
629,215.9
630,272.6
631,230.8
632,269.4
633,265.1
634,231.7
635,279.9
636,269.5
637,279.8
638,273.6
639,218.2
640,252.7
641,297.6
642,294.6
643,318.5
644,269.8
645,270.7
646,299.6
647,260.7
648,210.5
649,245.9
650,274.1
651,310.5
652,253.4
653,270.8
654,301.5
655,269.7
656,291.6
657,268.9
658,268.3
659,285.9
660,290.0
661,279.2
662,282.5
663,308.7
664,297.3
665,282.5
666,306.7
667,305.7
668,302.1
669,288.4
670,294.1
671,300.1
672,275.4
673,287.1
674,285.8
675,283.3
676,295.6
677,258.1
678,294.8
679,318.7
680,321.4
681,308.9
682,287.6
683,254.9
684,289.9
685,275.5
686,305.7
687,268.2
688,309.3
689,315.1
690,255.6
691,253.4
692,247.6
693,257.1
694,274.2
695,273.6
696,315.4
697,273.6
698,318.1
699,259.5
700,303.5
701,292.3
702,272.1
703,286.9
704,267.1
705,257.8
706,275.0
707,298.5
708,304.9
709,271.0
710,225.6
711,258.0
712,256.4
713,255.7
714,265.1
715,279.1
716,292.3
717,287.8
718,249.7
719,262.8
720,278.4
721,263.6
722,259.8
723,278.5
724,259.2
725,269.1
726,255.6
727,245.4
728,294.8
729,283.7
730,270.8
731,273.1
732,291.9
733,266.3
734,268.9
735,279.3
736,257.1
737,252.8
738,278.2
739,267.5
740,206.6
741,269.4
742,265.8
743,297.7
744,256.6
745,302.9
746,306.5
747,272.5
748,268.1
749,241.3
750,272.4
751,236.5
752,272.9
753,291.7
754,278.7
755,252.9
756,292.7
757,276.4
758,283.4
759,284.1
760,296.3
761,310.6
762,288.9
763,275.2
764,276.6
765,266.0
766,280.5
767,288.5
768,287.1
769,291.0
770,266.2
771,257.4
772,291.7
773,289.3
774,292.8
775,264.8
776,279.1
777,297.1
778,297.1
779,292.4
780,266.0
781,273.5
782,270.6
783,263.2
784,271.5
785,266.8
786,272.7
787,279.6
788,292.9
789,282.3
790,289.8
791,288.1
792,266.7
793,284.3
794,279.4
795,277.0
796,281.2
797,277.6
798,308.5
799,258.5
800,277.1
801,287.6
802,263.5
803,278.1
804,279.0
805,266.4
806,260.4
807,286.3
808,282.1
809,296.5
810,267.8
811,256.2
812,278.2
813,283.5
814,277.2
815,258.6
816,280.7
817,298.2
818,277.4
819,258.3
820,278.1
821,277.0
822,248.0
823,289.5
824,271.8
825,290.9
826,308.7
827,276.2
828,269.2
829,263.6
830,281.9
831,303.4
832,273.7
833,309.9
834,261.2
835,272.0
836,294.5
837,287.5
838,292.3
839,263.8
840,241.9
841,262.6
842,273.7
843,229.3
844,290.8
845,275.3
846,313.0
847,256.3
848,244.1
849,276.9
850,275.0
851,282.5
852,277.8
853,310.0
854,259.4
855,253.9
856,267.2
857,281.4
858,267.3
859,278.5
860,276.6
861,273.6
862,323.0
863,284.4
864,275.2
865,294.9
866,298.1
867,278.8
868,239.5
869,290.0
870,272.4
871,276.5
872,297.3
873,273.5
874,297.8
875,259.0
876,308.9
877,274.8
878,249.2
879,316.3
880,273.7
881,273.2
882,285.5
883,292.9
