Episode,Average Reward
1,22.4
2,22.6
3,21.7
4,21.1
5,24.0
6,18.2
7,24.6
8,20.8
9,21.4
10,22.4
11,30.7
12,28.9
13,15.6
14,19.4
15,24.2
16,23.8
17,28.8
18,21.4
19,22.9
20,26.2
21,27.9
22,23.4
23,22.9
24,23.8
25,28.2
26,25.5
27,22.6
28,21.6
29,20.2
30,22.5
31,29.6
32,22.7
33,31.6
34,34.9
35,27.7
36,36.9
37,33.0
38,36.1
39,24.6
40,26.0
41,34.1
42,24.3
43,22.2
44,30.8
45,33.8
46,25.0
47,23.2
48,27.3
49,32.8
50,26.9
51,28.0
52,28.5
53,38.9
54,29.9
55,27.1
56,26.7
57,25.3
58,31.5
59,30.5
60,29.1
61,35.7
62,29.5
63,27.5
64,35.8
65,31.3
66,39.8
67,43.0
68,30.1
69,32.0
70,27.9
71,34.5
72,37.0
73,44.6
74,48.3
75,33.9
76,32.9
77,38.6
78,36.1
79,32.8
80,36.6
81,42.2
82,41.9
83,58.4
84,26.7
85,39.5
86,35.0
87,36.7
88,28.0
89,39.7
90,33.4
91,46.3
92,45.0
93,37.1
94,27.4
95,35.0
96,27.3
97,44.8
98,24.7
99,27.7
100,37.7
101,32.0
102,39.3
103,33.1
104,33.7
105,54.1
106,35.4
107,36.1
108,48.8
109,34.6
110,35.2
111,48.2
112,43.7
113,40.7
114,40.2
115,40.4
116,50.9
117,49.9
118,33.3
119,56.3
120,45.8
121,51.9
122,37.0
123,52.1
124,49.4
125,34.7
126,36.2
127,48.8
128,43.7
129,40.8
130,36.2
131,54.1
132,63.8
133,66.2
134,82.3
135,63.4
136,61.0
137,83.4
138,81.0
139,55.8
140,58.9
141,56.2
142,93.4
143,60.0
144,59.9
145,58.8
146,54.3
147,55.3
148,58.2
149,54.9
150,45.7
151,48.7
152,46.2
153,37.3
154,51.9
155,58.9
156,48.4
157,47.0
158,39.2
159,61.7
160,46.3
161,58.9
162,45.3
163,50.9
164,58.6
165,50.7
166,57.4
167,59.2
168,66.0
169,80.1
170,55.7
171,69.3
172,87.4
173,64.0
174,61.1
175,61.1
176,54.0
177,62.3
178,57.5
179,56.3
180,46.5
181,67.6
182,79.4
183,70.6
184,56.9
185,53.7
186,69.7
187,54.6
188,57.5
189,71.4
190,60.0
191,94.3
192,52.6
193,69.8
194,77.1
195,82.7
196,60.4
197,65.3
198,79.6
199,90.3
200,59.4
201,97.6
202,79.5
203,75.4
204,76.5
205,90.5
206,117.5
207,85.3
208,90.8
209,77.3
210,85.8
211,93.4
212,110.3
213,57.6
214,103.7
215,86.4
216,103.2
217,95.2
218,89.3
219,86.4
220,69.4
221,72.7
222,91.0
223,87.4
224,105.6
225,58.0
226,93.5
227,49.8
228,63.3
229,105.4
230,50.9
231,57.6
232,63.7
233,52.5
234,100.1
235,82.0
236,81.5
237,55.9
238,67.5
239,70.5
240,105.1
241,76.8
242,83.3
243,71.8
244,72.7
245,83.2
246,67.5
247,64.2
248,96.4
249,65.6
250,57.5
251,80.8
252,98.8
253,79.0
254,63.7
255,93.2
256,67.2
257,56.3
258,75.3
259,57.4
260,84.1
261,83.4
262,73.5
263,66.1
264,58.9
265,62.1
266,71.0
267,58.1
268,87.4
269,94.4
270,92.3
271,95.2
272,71.7
273,89.6
274,78.4
275,83.7
276,68.1
277,68.8
278,67.1
279,72.6
280,76.8
281,87.7
282,63.1
283,77.5
284,78.5
285,89.0
286,70.2
287,65.8
288,88.4
289,75.9
290,89.3
291,112.0
292,99.0
293,79.9
294,88.3
295,91.4
296,109.9
297,98.5
298,101.4
299,125.5
300,105.9
301,130.3
302,110.1
303,116.9
304,122.7
305,136.6
306,127.6
307,88.4
308,114.5
309,127.2
310,118.3
311,90.7
312,117.5
313,128.9
314,142.4
315,99.8
316,122.4
317,101.0
318,117.4
319,133.9
320,100.5
321,151.7
322,143.0
323,122.6
324,121.6
325,141.3
326,103.0
327,140.6
328,114.6
329,120.1
330,111.7
331,156.4
332,124.3
333,111.5
334,120.1
335,111.8
336,160.2
337,138.1
338,130.6
339,122.0
340,178.0
341,137.6
342,184.0
343,152.9
344,170.7
345,159.3
346,186.9
347,170.7
348,171.1
349,184.6
350,170.0
351,170.4
352,169.5
353,141.7
354,173.6
355,162.3
356,183.5
357,194.7
358,160.6
359,151.2
360,171.2
361,165.9
362,169.7
363,173.5
364,113.6
365,156.3
