Episode,Average Reward
1,18.5
2,20.9
3,19.5
4,19.0
5,27.7
6,28.9
7,24.2
8,18.0
9,21.0
10,28.8
11,22.4
12,32.4
13,16.5
14,20.5
15,14.8
16,21.9
17,22.3
18,23.4
19,21.2
20,24.5
21,22.0
22,21.8
23,22.6
24,17.9
25,18.7
26,27.9
27,24.1
28,20.8
29,26.8
30,27.8
31,33.0
32,32.6
33,29.5
34,29.4
35,18.4
36,31.9
37,26.0
38,33.1
39,25.4
40,33.9
41,24.9
42,30.6
43,28.9
44,25.1
45,23.6
46,23.8
47,34.6
48,33.5
49,35.4
50,29.1
51,28.2
52,32.6
53,35.4
54,30.8
55,27.7
56,35.0
57,33.6
58,31.3
59,44.3
60,48.4
61,49.7
62,53.5
63,54.6
64,54.9
65,72.9
66,47.8
67,70.4
68,57.4
69,46.6
70,32.1
71,59.2
72,49.0
73,85.2
74,43.8
75,58.3
76,59.3
77,39.4
78,45.9
79,95.4
80,98.3
81,136.8
82,97.5
83,117.3
84,69.4
85,102.8
86,94.0
87,87.6
88,86.0
89,88.2
90,106.4
91,48.1
92,62.9
93,79.8
94,45.7
95,76.6
96,75.8
97,78.0
98,43.4
99,49.9
100,87.3
101,87.1
102,116.4
103,129.1
104,125.2
105,91.9
106,93.2
107,98.5
108,100.3
109,116.9
110,108.3
111,95.9
112,99.6
113,119.5
114,97.9
115,95.5
116,100.2
117,94.3
118,92.6
119,107.7
120,133.3
121,34.5
122,86.1
123,45.8
124,80.6
125,46.1
126,75.2
127,39.7
128,37.4
129,50.4
130,86.0
131,60.2
132,44.4
133,67.5
134,107.1
135,51.7
136,61.8
137,68.2
138,73.7
139,124.7
140,99.8
141,67.3
142,95.5
143,77.4
144,157.0
145,152.5
146,149.4
147,75.2
148,117.0
149,123.0
150,166.8
151,85.1
152,113.2
153,91.5
154,113.5
155,122.7
156,117.0
157,112.8
158,102.7
159,124.3
160,111.3
161,142.5
162,134.2
163,116.1
164,140.7
165,125.4
166,118.5
167,151.5
168,125.9
169,123.6
170,137.9
171,128.3
172,139.0
173,132.7
174,132.3
175,147.0
176,127.7
177,148.3
178,128.5
179,129.4
180,133.2
181,118.5
182,126.3
183,128.2
184,122.1
185,125.8
186,145.4
187,156.6
188,159.9
189,147.4
190,147.2
191,165.8
192,162.9
193,173.5
194,184.3
195,159.9
196,159.5
197,189.4
198,140.5
199,134.2
200,136.5
201,115.6
202,179.6
203,193.4
204,144.2
205,144.6
206,134.3
207,134.9
208,109.0
209,196.1
210,186.7
211,146.5
212,138.1
213,132.6
214,149.9
215,141.2
216,138.2
217,118.5
218,121.6
219,126.5
220,134.2
221,127.0
222,166.0
223,101.5
224,141.3
225,154.4
226,101.4
227,176.8
228,157.1
229,173.3
230,149.1
231,167.0
232,141.2
233,143.0
234,156.3
235,151.3
236,178.9
237,164.4
238,171.1
239,148.5
240,182.6
241,182.6
242,169.0
243,166.1
244,161.9
245,161.2
246,180.2
247,173.2
248,174.4
249,164.2
250,152.2
251,155.6
252,168.0
253,162.7
254,193.3
255,178.1
256,208.6
257,200.8
258,203.4
259,220.8
260,174.2
261,199.8
262,184.8
263,202.0
