Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
21.0,10.0,28.0,26.0,23.0,16.0,21.0,25.0,30.0,20.0
13.0,11.0,14.0,14.0,16.0,11.0,56.0,31.0,16.0,16.0
27.0,42.0,11.0,14.0,30.0,22.0,42.0,12.0,25.0,35.0
10.0,22.0,35.0,12.0,25.0,19.0,42.0,33.0,19.0,10.0
13.0,23.0,13.0,33.0,25.0,12.0,16.0,17.0,22.0,23.0
24.0,32.0,14.0,46.0,15.0,10.0,52.0,12.0,28.0,23.0
13.0,46.0,50.0,24.0,36.0,15.0,32.0,13.0,16.0,30.0
37.0,10.0,31.0,21.0,29.0,13.0,18.0,14.0,49.0,16.0
13.0,18.0,25.0,19.0,33.0,48.0,76.0,19.0,45.0,22.0
25.0,22.0,20.0,19.0,14.0,20.0,20.0,11.0,10.0,16.0
35.0,31.0,18.0,30.0,38.0,20.0,36.0,10.0,67.0,23.0
25.0,39.0,10.0,22.0,25.0,21.0,27.0,19.0,19.0,26.0
17.0,25.0,27.0,41.0,24.0,19.0,15.0,12.0,24.0,13.0
22.0,35.0,22.0,23.0,20.0,12.0,30.0,13.0,12.0,22.0
63.0,41.0,13.0,10.0,54.0,15.0,44.0,10.0,28.0,31.0
17.0,24.0,29.0,28.0,35.0,30.0,14.0,22.0,29.0,22.0
29.0,22.0,14.0,34.0,23.0,49.0,51.0,14.0,21.0,13.0
19.0,39.0,21.0,15.0,12.0,15.0,63.0,16.0,12.0,17.0
36.0,11.0,13.0,20.0,26.0,10.0,17.0,12.0,16.0,18.0
28.0,17.0,20.0,17.0,19.0,15.0,23.0,11.0,19.0,19.0
14.0,32.0,21.0,57.0,38.0,12.0,42.0,53.0,20.0,11.0
21.0,19.0,29.0,46.0,45.0,19.0,31.0,15.0,16.0,15.0
35.0,24.0,14.0,21.0,36.0,13.0,21.0,32.0,24.0,13.0
14.0,10.0,57.0,17.0,55.0,13.0,32.0,14.0,15.0,17.0
