Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
24.0,23.0,35.0,41.0,14.0,30.0,15.0,20.0,11.0,31.0
36.0,15.0,26.0,17.0,20.0,20.0,8.0,41.0,18.0,12.0
11.0,16.0,10.0,12.0,22.0,18.0,33.0,22.0,19.0,12.0
9.0,29.0,38.0,23.0,18.0,20.0,11.0,14.0,40.0,12.0
17.0,13.0,13.0,39.0,25.0,12.0,31.0,23.0,12.0,34.0
24.0,9.0,80.0,15.0,55.0,10.0,26.0,22.0,17.0,20.0
54.0,18.0,31.0,20.0,33.0,19.0,24.0,17.0,23.0,17.0
16.0,16.0,19.0,13.0,25.0,11.0,31.0,22.0,13.0,18.0
32.0,33.0,19.0,15.0,16.0,35.0,55.0,18.0,21.0,25.0
16.0,12.0,37.0,52.0,66.0,37.0,16.0,19.0,31.0,30.0
67.0,12.0,54.0,23.0,15.0,20.0,11.0,18.0,14.0,17.0
30.0,27.0,23.0,12.0,34.0,14.0,19.0,45.0,20.0,41.0
47.0,19.0,11.0,41.0,16.0,23.0,31.0,10.0,17.0,41.0
14.0,13.0,13.0,18.0,38.0,24.0,10.0,21.0,14.0,14.0
31.0,14.0,27.0,15.0,39.0,20.0,22.0,16.0,10.0,10.0
20.0,17.0,16.0,22.0,42.0,14.0,27.0,15.0,13.0,38.0
26.0,26.0,21.0,48.0,13.0,23.0,15.0,26.0,15.0,38.0
22.0,14.0,21.0,13.0,17.0,13.0,13.0,20.0,22.0,32.0
12.0,11.0,47.0,14.0,16.0,11.0,10.0,17.0,12.0,14.0
28.0,48.0,61.0,16.0,33.0,26.0,18.0,9.0,27.0,9.0
95.0,13.0,15.0,15.0,50.0,15.0,17.0,19.0,13.0,16.0
17.0,20.0,37.0,15.0,14.0,18.0,17.0,23.0,12.0,18.0
66.0,12.0,22.0,32.0,26.0,26.0,16.0,12.0,16.0,35.0
25.0,45.0,27.0,18.0,70.0,13.0,25.0,53.0,11.0,21.0
14.0,21.0,51.0,15.0,24.0,11.0,18.0,30.0,17.0,17.0
22.0,19.0,40.0,13.0,26.0,17.0,35.0,26.0,25.0,10.0
55.0,45.0,47.0,25.0,63.0,31.0,16.0,25.0,15.0,18.0
36.0,19.0,56.0,16.0,58.0,19.0,58.0,27.0,46.0,20.0
22.0,15.0,27.0,37.0,94.0,16.0,24.0,53.0,23.0,18.0
30.0,13.0,25.0,19.0,45.0,13.0,63.0,21.0,22.0,30.0
61.0,23.0,24.0,9.0,15.0,16.0,17.0,24.0,15.0,16.0
23.0,11.0,26.0,18.0,53.0,18.0,37.0,17.0,11.0,23.0
15.0,14.0,16.0,22.0,38.0,15.0,16.0,29.0,21.0,29.0
40.0,17.0,28.0,21.0,16.0,19.0,15.0,17.0,25.0,26.0
17.0,30.0,18.0,18.0,55.0,14.0,35.0,29.0,27.0,13.0
35.0,36.0,16.0,43.0,122.0,12.0,13.0,17.0,19.0,17.0
83.0,17.0,23.0,27.0,42.0,16.0,14.0,17.0,18.0,14.0
30.0,21.0,13.0,26.0,46.0,21.0,18.0,29.0,15.0,16.0
16.0,24.0,45.0,22.0,42.0,18.0,11.0,32.0,18.0,43.0
54.0,93.0,56.0,18.0,41.0,31.0,20.0,27.0,22.0,10.0
47.0,24.0,136.0,22.0,59.0,11.0,47.0,20.0,19.0,34.0
23.0,55.0,31.0,8.0,57.0,14.0,29.0,11.0,24.0,8.0
15.0,16.0,67.0,34.0,33.0,17.0,39.0,19.0,10.0,23.0
23.0,12.0,45.0,34.0,76.0,23.0,28.0,12.0,35.0,17.0
64.0,19.0,33.0,13.0,95.0,13.0,17.0,18.0,16.0,11.0
41.0,39.0,17.0,11.0,121.0,20.0,23.0,24.0,29.0,19.0
49.0,44.0,32.0,17.0,29.0,13.0,40.0,16.0,20.0,19.0
59.0,60.0,21.0,16.0,17.0,14.0,13.0,26.0,15.0,26.0
18.0,20.0,31.0,13.0,39.0,25.0,14.0,16.0,17.0,19.0
24.0,14.0,21.0,22.0,26.0,10.0,69.0,25.0,20.0,14.0
17.0,62.0,15.0,15.0,48.0,15.0,67.0,34.0,12.0,24.0
23.0,27.0,21.0,41.0,20.0,31.0,33.0,39.0,18.0,26.0
53.0,22.0,14.0,20.0,26.0,13.0,53.0,21.0,30.0,17.0
40.0,15.0,17.0,21.0,86.0,13.0,31.0,14.0,21.0,29.0
77.0,50.0,11.0,23.0,20.0,52.0,115.0,41.0,19.0,23.0
29.0,47.0,23.0,34.0,41.0,11.0,48.0,14.0,12.0,68.0
29.0,72.0,22.0,28.0,71.0,14.0,27.0,99.0,22.0,20.0
33.0,23.0,54.0,21.0,84.0,15.0,141.0,28.0,30.0,16.0
82.0,76.0,25.0,14.0,28.0,27.0,89.0,11.0,10.0,13.0
19.0,41.0,26.0,23.0,45.0,21.0,65.0,22.0,9.0,22.0
48.0,77.0,18.0,24.0,500.0,23.0,65.0,26.0,11.0,18.0
24.0,112.0,101.0,15.0,231.0,41.0,42.0,26.0,33.0,33.0
34.0,31.0,22.0,14.0,153.0,16.0,33.0,52.0,12.0,18.0
93.0,35.0,30.0,18.0,93.0,10.0,32.0,38.0,10.0,17.0
39.0,92.0,48.0,17.0,65.0,16.0,37.0,12.0,23.0,31.0
28.0,45.0,23.0,13.0,22.0,20.0,82.0,22.0,34.0,22.0
41.0,21.0,22.0,91.0,31.0,31.0,62.0,26.0,26.0,10.0
45.0,88.0,15.0,32.0,37.0,14.0,87.0,16.0,15.0,15.0
13.0,106.0,53.0,28.0,31.0,18.0,78.0,28.0,30.0,16.0
43.0,77.0,78.0,20.0,19.0,11.0,113.0,38.0,46.0,19.0
38.0,112.0,49.0,10.0,97.0,42.0,92.0,13.0,34.0,45.0
13.0,27.0,40.0,17.0,72.0,19.0,63.0,22.0,35.0,11.0
30.0,69.0,32.0,35.0,64.0,29.0,84.0,11.0,19.0,17.0
29.0,36.0,46.0,12.0,118.0,23.0,90.0,16.0,50.0,17.0
33.0,73.0,48.0,23.0,138.0,13.0,49.0,33.0,16.0,33.0
49.0,40.0,49.0,13.0,87.0,12.0,44.0,21.0,21.0,14.0
30.0,127.0,102.0,65.0,39.0,12.0,25.0,23.0,24.0,19.0
34.0,32.0,28.0,10.0,74.0,17.0,128.0,16.0,13.0,24.0
106.0,105.0,30.0,19.0,94.0,24.0,44.0,28.0,12.0,20.0
12.0,94.0,29.0,17.0,124.0,11.0,106.0,45.0,18.0,19.0
