Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
16.0,12.0,44.0,14.0,26.0,13.0,16.0,25.0,16.0,11.0
14.0,30.0,14.0,41.0,13.0,16.0,11.0,26.0,33.0,24.0
13.0,17.0,22.0,25.0,18.0,13.0,34.0,24.0,22.0,21.0
38.0,43.0,46.0,15.0,21.0,13.0,16.0,29.0,10.0,16.0
16.0,32.0,12.0,59.0,25.0,20.0,53.0,14.0,12.0,13.0
29.0,25.0,26.0,21.0,36.0,12.0,15.0,10.0,19.0,26.0
10.0,18.0,49.0,41.0,19.0,18.0,13.0,17.0,11.0,12.0
10.0,17.0,39.0,13.0,11.0,11.0,13.0,40.0,13.0,14.0
13.0,48.0,13.0,20.0,24.0,15.0,14.0,16.0,14.0,20.0
21.0,17.0,22.0,40.0,27.0,10.0,15.0,34.0,10.0,24.0
9.0,29.0,20.0,12.0,17.0,27.0,30.0,22.0,13.0,20.0
13.0,32.0,31.0,19.0,14.0,18.0,16.0,17.0,13.0,10.0
8.0,15.0,20.0,29.0,13.0,13.0,29.0,17.0,15.0,20.0
14.0,31.0,13.0,15.0,23.0,17.0,12.0,12.0,13.0,15.0
23.0,12.0,28.0,12.0,10.0,30.0,21.0,14.0,17.0,14.0
41.0,39.0,13.0,28.0,19.0,10.0,15.0,22.0,11.0,17.0
15.0,24.0,15.0,14.0,12.0,12.0,14.0,14.0,17.0,13.0
20.0,19.0,55.0,11.0,28.0,23.0,17.0,31.0,12.0,11.0
36.0,33.0,17.0,18.0,38.0,21.0,25.0,23.0,15.0,18.0
12.0,20.0,19.0,20.0,57.0,33.0,15.0,40.0,10.0,16.0
14.0,13.0,16.0,15.0,27.0,19.0,12.0,29.0,16.0,27.0
11.0,18.0,24.0,10.0,22.0,18.0,17.0,13.0,37.0,14.0
43.0,13.0,29.0,18.0,116.0,9.0,19.0,17.0,13.0,13.0
14.0,59.0,47.0,16.0,32.0,36.0,30.0,16.0,31.0,14.0
44.0,14.0,21.0,14.0,30.0,22.0,10.0,15.0,11.0,12.0
13.0,26.0,87.0,13.0,55.0,34.0,12.0,45.0,14.0,13.0
13.0,45.0,57.0,19.0,65.0,24.0,14.0,17.0,12.0,10.0
15.0,103.0,73.0,17.0,80.0,16.0,36.0,12.0,13.0,10.0
13.0,33.0,84.0,11.0,47.0,26.0,45.0,12.0,24.0,16.0
14.0,40.0,64.0,11.0,48.0,14.0,25.0,15.0,12.0,32.0
16.0,17.0,54.0,18.0,48.0,14.0,16.0,31.0,11.0,19.0
17.0,19.0,36.0,24.0,25.0,24.0,16.0,21.0,18.0,10.0
14.0,22.0,69.0,28.0,53.0,18.0,20.0,12.0,16.0,16.0
32.0,25.0,85.0,19.0,43.0,20.0,31.0,13.0,36.0,14.0
31.0,47.0,66.0,26.0,55.0,37.0,37.0,20.0,28.0,33.0
12.0,20.0,78.0,14.0,34.0,51.0,22.0,13.0,32.0,18.0
16.0,35.0,140.0,18.0,20.0,16.0,15.0,14.0,10.0,22.0
37.0,15.0,63.0,22.0,37.0,14.0,13.0,19.0,36.0,10.0
42.0,38.0,217.0,12.0,23.0,12.0,19.0,41.0,11.0,19.0
22.0,66.0,216.0,10.0,26.0,21.0,14.0,41.0,14.0,19.0
38.0,19.0,133.0,15.0,50.0,31.0,9.0,18.0,42.0,13.0
20.0,39.0,134.0,22.0,51.0,15.0,14.0,26.0,21.0,18.0
15.0,50.0,125.0,28.0,45.0,33.0,17.0,11.0,61.0,17.0
18.0,11.0,141.0,20.0,66.0,16.0,9.0,30.0,35.0,14.0
40.0,83.0,129.0,28.0,47.0,20.0,26.0,17.0,12.0,13.0
11.0,22.0,180.0,26.0,43.0,19.0,26.0,21.0,31.0,15.0
