Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
22.0,46.0,14.0,19.0,18.0,30.0,12.0,8.0,29.0,31.0
16.0,36.0,20.0,14.0,32.0,22.0,21.0,12.0,43.0,19.0
43.0,17.0,13.0,18.0,13.0,14.0,24.0,18.0,20.0,14.0
43.0,18.0,16.0,39.0,28.0,23.0,20.0,9.0,14.0,24.0
10.0,28.0,21.0,13.0,61.0,20.0,26.0,17.0,27.0,9.0
29.0,12.0,23.0,16.0,34.0,21.0,26.0,9.0,23.0,14.0
23.0,21.0,22.0,23.0,24.0,11.0,51.0,15.0,12.0,15.0
28.0,19.0,77.0,11.0,29.0,16.0,11.0,15.0,16.0,37.0
13.0,24.0,29.0,10.0,23.0,28.0,34.0,33.0,14.0,30.0
14.0,40.0,40.0,59.0,20.0,19.0,12.0,45.0,20.0,34.0
40.0,19.0,17.0,45.0,38.0,48.0,27.0,14.0,26.0,15.0
59.0,25.0,42.0,22.0,21.0,13.0,55.0,14.0,14.0,13.0
16.0,28.0,34.0,19.0,117.0,13.0,54.0,24.0,26.0,12.0
20.0,57.0,18.0,14.0,46.0,17.0,13.0,11.0,18.0,15.0
28.0,30.0,55.0,29.0,38.0,38.0,22.0,14.0,25.0,13.0
14.0,12.0,69.0,30.0,37.0,10.0,20.0,19.0,16.0,19.0
18.0,33.0,58.0,15.0,49.0,26.0,23.0,35.0,31.0,18.0
52.0,47.0,44.0,39.0,45.0,22.0,54.0,15.0,42.0,29.0
39.0,32.0,120.0,11.0,25.0,17.0,36.0,10.0,30.0,23.0
63.0,22.0,55.0,12.0,26.0,27.0,50.0,15.0,19.0,22.0
20.0,14.0,170.0,14.0,26.0,13.0,43.0,17.0,27.0,18.0
33.0,19.0,44.0,14.0,33.0,12.0,59.0,20.0,23.0,13.0
61.0,20.0,179.0,17.0,36.0,19.0,68.0,14.0,38.0,53.0
11.0,22.0,94.0,38.0,20.0,18.0,39.0,21.0,11.0,51.0
14.0,23.0,108.0,23.0,21.0,18.0,41.0,31.0,29.0,35.0
69.0,34.0,34.0,10.0,39.0,13.0,34.0,13.0,30.0,16.0
35.0,13.0,73.0,18.0,41.0,22.0,27.0,20.0,22.0,11.0
33.0,19.0,53.0,12.0,37.0,14.0,51.0,27.0,15.0,14.0
26.0,21.0,120.0,22.0,34.0,22.0,36.0,39.0,42.0,23.0
35.0,31.0,54.0,22.0,30.0,15.0,40.0,29.0,18.0,19.0
55.0,33.0,132.0,15.0,37.0,15.0,63.0,13.0,34.0,12.0
13.0,34.0,153.0,10.0,26.0,15.0,52.0,16.0,45.0,22.0
49.0,23.0,167.0,14.0,62.0,13.0,57.0,16.0,21.0,12.0
12.0,26.0,296.0,23.0,31.0,16.0,34.0,29.0,34.0,61.0
41.0,32.0,124.0,17.0,84.0,28.0,64.0,21.0,21.0,21.0
11.0,28.0,146.0,16.0,48.0,53.0,50.0,14.0,10.0,46.0
22.0,14.0,240.0,15.0,81.0,27.0,61.0,10.0,22.0,12.0
57.0,34.0,175.0,11.0,54.0,20.0,63.0,21.0,14.0,9.0
37.0,32.0,228.0,35.0,31.0,28.0,85.0,22.0,30.0,27.0
21.0,49.0,260.0,19.0,145.0,30.0,44.0,22.0,41.0,41.0
15.0,34.0,456.0,11.0,27.0,16.0,41.0,24.0,23.0,19.0
49.0,63.0,500.0,23.0,26.0,39.0,49.0,39.0,21.0,31.0
60.0,27.0,337.0,21.0,24.0,23.0,119.0,43.0,20.0,55.0
26.0,14.0,172.0,16.0,26.0,12.0,128.0,17.0,12.0,30.0
13.0,40.0,178.0,15.0,33.0,17.0,15.0,17.0,25.0,38.0
70.0,21.0,132.0,15.0,112.0,19.0,77.0,36.0,37.0,25.0
42.0,29.0,164.0,12.0,67.0,15.0,88.0,11.0,14.0,30.0
