Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
22.0,46.0,14.0,19.0,18.0,30.0,12.0,8.0,29.0,31.0
16.0,36.0,20.0,14.0,32.0,22.0,21.0,12.0,43.0,19.0
43.0,17.0,13.0,18.0,13.0,14.0,24.0,18.0,20.0,14.0
43.0,18.0,16.0,39.0,28.0,23.0,20.0,9.0,14.0,24.0
10.0,28.0,21.0,13.0,61.0,20.0,26.0,17.0,27.0,9.0
29.0,12.0,15.0,11.0,11.0,15.0,43.0,30.0,14.0,14.0
17.0,17.0,15.0,16.0,55.0,17.0,9.0,25.0,21.0,20.0
13.0,23.0,15.0,13.0,77.0,26.0,18.0,10.0,16.0,16.0
14.0,18.0,11.0,11.0,20.0,34.0,49.0,21.0,26.0,23.0
31.0,32.0,18.0,18.0,11.0,27.0,18.0,10.0,62.0,16.0
29.0,18.0,12.0,25.0,30.0,15.0,44.0,13.0,27.0,19.0
25.0,16.0,25.0,27.0,22.0,39.0,30.0,14.0,22.0,15.0
30.0,24.0,32.0,11.0,41.0,16.0,45.0,47.0,11.0,17.0
42.0,25.0,14.0,12.0,28.0,12.0,24.0,34.0,13.0,17.0
24.0,20.0,45.0,28.0,36.0,18.0,21.0,17.0,17.0,15.0
16.0,35.0,38.0,13.0,51.0,11.0,36.0,11.0,37.0,33.0
14.0,41.0,26.0,11.0,64.0,11.0,28.0,17.0,12.0,25.0
27.0,11.0,22.0,25.0,37.0,11.0,16.0,13.0,15.0,32.0
46.0,44.0,63.0,12.0,73.0,13.0,20.0,14.0,25.0,9.0
48.0,33.0,24.0,10.0,23.0,13.0,27.0,36.0,15.0,29.0
38.0,52.0,19.0,18.0,51.0,9.0,30.0,15.0,12.0,11.0
13.0,14.0,16.0,34.0,25.0,35.0,44.0,16.0,13.0,30.0
21.0,27.0,47.0,23.0,16.0,13.0,28.0,15.0,21.0,11.0
41.0,17.0,48.0,20.0,58.0,24.0,27.0,26.0,27.0,24.0
31.0,16.0,62.0,11.0,34.0,16.0,42.0,24.0,16.0,16.0
28.0,20.0,54.0,15.0,36.0,19.0,18.0,13.0,21.0,45.0
65.0,30.0,76.0,16.0,21.0,15.0,46.0,10.0,29.0,10.0
37.0,44.0,40.0,21.0,26.0,44.0,51.0,37.0,33.0,33.0
58.0,35.0,51.0,42.0,34.0,21.0,23.0,15.0,39.0,17.0
62.0,27.0,120.0,22.0,42.0,28.0,41.0,16.0,28.0,17.0
14.0,37.0,57.0,14.0,32.0,11.0,30.0,12.0,56.0,19.0
16.0,22.0,65.0,23.0,42.0,16.0,15.0,51.0,11.0,32.0
27.0,25.0,91.0,19.0,21.0,8.0,53.0,14.0,21.0,11.0
54.0,27.0,20.0,8.0,52.0,24.0,20.0,23.0,21.0,11.0
50.0,14.0,78.0,13.0,30.0,17.0,12.0,15.0,12.0,32.0
25.0,25.0,78.0,22.0,56.0,18.0,55.0,13.0,16.0,30.0
32.0,93.0,117.0,10.0,47.0,22.0,13.0,17.0,12.0,21.0
48.0,17.0,283.0,15.0,31.0,36.0,14.0,23.0,33.0,23.0
19.0,39.0,179.0,17.0,25.0,29.0,29.0,26.0,15.0,28.0
21.0,43.0,99.0,11.0,103.0,21.0,49.0,17.0,17.0,40.0
14.0,10.0,298.0,18.0,50.0,20.0,38.0,15.0,13.0,45.0
14.0,59.0,251.0,11.0,31.0,32.0,49.0,28.0,18.0,15.0
47.0,32.0,189.0,9.0,52.0,14.0,39.0,21.0,20.0,13.0
25.0,40.0,164.0,23.0,47.0,32.0,62.0,31.0,40.0,13.0
13.0,51.0,160.0,21.0,37.0,36.0,45.0,20.0,19.0,10.0
33.0,94.0,398.0,47.0,145.0,27.0,36.0,71.0,11.0,9.0
17.0,43.0,125.0,17.0,47.0,23.0,32.0,13.0,64.0,12.0
