Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
24.0,23.0,35.0,41.0,14.0,30.0,15.0,20.0,11.0,31.0
36.0,15.0,26.0,17.0,20.0,20.0,8.0,41.0,18.0,12.0
11.0,16.0,10.0,12.0,22.0,18.0,33.0,22.0,19.0,12.0
9.0,29.0,38.0,23.0,18.0,20.0,11.0,14.0,40.0,12.0
17.0,13.0,13.0,39.0,25.0,12.0,31.0,23.0,12.0,34.0
24.0,9.0,68.0,22.0,56.0,17.0,39.0,24.0,25.0,13.0
23.0,31.0,49.0,25.0,52.0,17.0,70.0,24.0,29.0,18.0
57.0,26.0,23.0,26.0,12.0,13.0,12.0,16.0,15.0,55.0
24.0,23.0,31.0,24.0,27.0,10.0,20.0,24.0,17.0,11.0
13.0,30.0,27.0,28.0,37.0,27.0,28.0,40.0,21.0,14.0
13.0,12.0,12.0,20.0,50.0,38.0,22.0,13.0,9.0,15.0
21.0,37.0,11.0,16.0,16.0,10.0,22.0,23.0,14.0,24.0
28.0,24.0,22.0,11.0,18.0,24.0,41.0,10.0,40.0,17.0
27.0,18.0,11.0,24.0,12.0,30.0,13.0,27.0,15.0,23.0
12.0,18.0,62.0,17.0,64.0,20.0,21.0,16.0,18.0,14.0
29.0,14.0,12.0,32.0,25.0,15.0,17.0,14.0,20.0,14.0
12.0,21.0,17.0,10.0,57.0,15.0,41.0,48.0,37.0,19.0
28.0,24.0,13.0,39.0,12.0,20.0,42.0,21.0,14.0,13.0
13.0,23.0,20.0,11.0,12.0,45.0,12.0,28.0,33.0,30.0
31.0,10.0,14.0,14.0,28.0,13.0,26.0,13.0,11.0,16.0
50.0,28.0,49.0,10.0,46.0,18.0,53.0,15.0,14.0,13.0
46.0,17.0,47.0,15.0,60.0,19.0,17.0,12.0,29.0,20.0
54.0,80.0,19.0,31.0,34.0,35.0,59.0,22.0,25.0,16.0
20.0,27.0,19.0,16.0,43.0,21.0,21.0,42.0,15.0,39.0
49.0,28.0,17.0,13.0,158.0,26.0,13.0,17.0,12.0,12.0
21.0,22.0,68.0,11.0,38.0,45.0,22.0,17.0,13.0,31.0
38.0,48.0,22.0,29.0,36.0,18.0,32.0,17.0,9.0,30.0
22.0,56.0,15.0,15.0,41.0,21.0,32.0,31.0,13.0,42.0
9.0,36.0,20.0,11.0,16.0,20.0,15.0,14.0,20.0,29.0
15.0,36.0,39.0,26.0,34.0,30.0,21.0,14.0,11.0,25.0
16.0,16.0,58.0,14.0,82.0,11.0,32.0,21.0,16.0,9.0
22.0,31.0,33.0,15.0,23.0,10.0,15.0,47.0,34.0,11.0
18.0,39.0,41.0,37.0,44.0,19.0,43.0,31.0,15.0,13.0
27.0,62.0,76.0,18.0,133.0,33.0,39.0,17.0,17.0,14.0
20.0,21.0,106.0,22.0,68.0,25.0,25.0,18.0,20.0,13.0
17.0,24.0,53.0,15.0,68.0,11.0,37.0,25.0,16.0,13.0
25.0,58.0,57.0,24.0,54.0,33.0,16.0,20.0,16.0,24.0
64.0,19.0,35.0,15.0,79.0,46.0,66.0,9.0,28.0,20.0
52.0,18.0,28.0,20.0,65.0,12.0,31.0,10.0,11.0,22.0
47.0,44.0,79.0,19.0,61.0,25.0,80.0,11.0,17.0,9.0
15.0,14.0,28.0,15.0,69.0,14.0,40.0,51.0,11.0,23.0
29.0,15.0,46.0,19.0,45.0,10.0,44.0,23.0,12.0,16.0
24.0,19.0,149.0,24.0,61.0,15.0,67.0,10.0,15.0,19.0
14.0,11.0,48.0,33.0,32.0,44.0,44.0,10.0,15.0,12.0
50.0,22.0,32.0,46.0,50.0,28.0,52.0,17.0,32.0,9.0
44.0,63.0,59.0,22.0,45.0,17.0,42.0,12.0,19.0,15.0
85.0,20.0,37.0,25.0,35.0,15.0,50.0,19.0,20.0,11.0
60.0,43.0,84.0,16.0,38.0,18.0,24.0,22.0,14.0,38.0
34.0,48.0,34.0,40.0,73.0,30.0,51.0,22.0,42.0,20.0
40.0,39.0,43.0,16.0,50.0,16.0,22.0,38.0,14.0,29.0
39.0,16.0,47.0,12.0,46.0,19.0,17.0,53.0,21.0,15.0
13.0,57.0,68.0,22.0,46.0,14.0,15.0,19.0,19.0,33.0
18.0,27.0,56.0,19.0,71.0,17.0,48.0,17.0,26.0,13.0
25.0,37.0,43.0,11.0,53.0,40.0,35.0,15.0,40.0,15.0
32.0,22.0,39.0,21.0,116.0,12.0,28.0,22.0,15.0,42.0
45.0,11.0,21.0,11.0,53.0,15.0,103.0,11.0,33.0,18.0
26.0,30.0,42.0,20.0,70.0,10.0,32.0,51.0,37.0,10.0
18.0,43.0,29.0,40.0,64.0,18.0,69.0,31.0,19.0,20.0
12.0,19.0,28.0,57.0,52.0,30.0,45.0,35.0,15.0,22.0
22.0,23.0,26.0,16.0,38.0,12.0,40.0,20.0,21.0,23.0
16.0,49.0,37.0,26.0,30.0,20.0,33.0,21.0,17.0,16.0
49.0,22.0,23.0,51.0,31.0,25.0,96.0,26.0,12.0,64.0
22.0,27.0,28.0,33.0,45.0,16.0,89.0,20.0,22.0,23.0
22.0,28.0,24.0,19.0,38.0,19.0,71.0,15.0,19.0,20.0
33.0,17.0,29.0,54.0,35.0,29.0,54.0,12.0,22.0,25.0
32.0,32.0,42.0,10.0,39.0,15.0,23.0,36.0,33.0,12.0
16.0,27.0,29.0,11.0,25.0,18.0,56.0,41.0,16.0,14.0
25.0,44.0,23.0,13.0,27.0,10.0,78.0,10.0,20.0,37.0
37.0,29.0,36.0,13.0,36.0,27.0,40.0,13.0,41.0,19.0
23.0,34.0,33.0,9.0,37.0,28.0,92.0,10.0,35.0,39.0
102.0,24.0,38.0,27.0,36.0,26.0,213.0,41.0,47.0,36.0
23.0,22.0,35.0,13.0,39.0,13.0,50.0,35.0,38.0,27.0
58.0,30.0,19.0,23.0,24.0,24.0,164.0,16.0,19.0,28.0
17.0,89.0,25.0,12.0,34.0,17.0,67.0,35.0,21.0,18.0
21.0,25.0,27.0,11.0,29.0,32.0,138.0,10.0,19.0,17.0
34.0,37.0,33.0,11.0,48.0,20.0,124.0,10.0,20.0,26.0
37.0,48.0,30.0,33.0,58.0,27.0,58.0,21.0,20.0,38.0
17.0,58.0,23.0,20.0,33.0,18.0,185.0,14.0,45.0,17.0
33.0,42.0,20.0,20.0,51.0,12.0,70.0,9.0,23.0,17.0
39.0,40.0,32.0,19.0,79.0,84.0,26.0,10.0,14.0,11.0
