Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
21.0,10.0,28.0,26.0,23.0,16.0,21.0,25.0,30.0,20.0
13.0,11.0,14.0,14.0,16.0,11.0,56.0,31.0,16.0,16.0
28.0,28.0,12.0,17.0,10.0,19.0,21.0,15.0,53.0,17.0
53.0,10.0,14.0,29.0,14.0,20.0,39.0,10.0,35.0,26.0
36.0,14.0,15.0,23.0,22.0,25.0,13.0,13.0,22.0,34.0
14.0,27.0,20.0,21.0,20.0,19.0,15.0,20.0,17.0,15.0
18.0,31.0,9.0,15.0,10.0,15.0,50.0,15.0,20.0,9.0
16.0,33.0,39.0,11.0,21.0,22.0,64.0,15.0,27.0,19.0
14.0,12.0,14.0,13.0,11.0,15.0,40.0,9.0,22.0,36.0
15.0,13.0,15.0,12.0,9.0,28.0,99.0,9.0,52.0,26.0
12.0,37.0,20.0,22.0,22.0,39.0,24.0,15.0,26.0,11.0
20.0,28.0,31.0,41.0,22.0,26.0,150.0,26.0,31.0,17.0
24.0,19.0,34.0,28.0,18.0,25.0,17.0,13.0,44.0,13.0
19.0,43.0,17.0,20.0,14.0,36.0,39.0,16.0,34.0,16.0
18.0,28.0,47.0,14.0,35.0,14.0,39.0,16.0,22.0,31.0
17.0,22.0,33.0,35.0,15.0,50.0,67.0,19.0,28.0,29.0
22.0,17.0,14.0,14.0,19.0,52.0,55.0,14.0,54.0,20.0
11.0,21.0,19.0,10.0,20.0,11.0,32.0,17.0,58.0,12.0
30.0,34.0,28.0,15.0,11.0,14.0,24.0,18.0,14.0,21.0
10.0,14.0,24.0,13.0,21.0,27.0,93.0,16.0,48.0,15.0
12.0,21.0,13.0,15.0,10.0,29.0,35.0,25.0,38.0,32.0
20.0,24.0,114.0,15.0,11.0,13.0,49.0,14.0,16.0,29.0
12.0,28.0,39.0,20.0,18.0,28.0,47.0,25.0,30.0,14.0
12.0,10.0,66.0,30.0,18.0,13.0,52.0,18.0,15.0,15.0
