Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
16.0,12.0,44.0,14.0,26.0,13.0,16.0,25.0,16.0,11.0
14.0,30.0,14.0,41.0,13.0,16.0,11.0,26.0,33.0,24.0
13.0,26.0,12.0,16.0,28.0,13.0,43.0,46.0,10.0,28.0
12.0,43.0,28.0,12.0,32.0,8.0,40.0,29.0,22.0,19.0
19.0,10.0,18.0,39.0,20.0,14.0,15.0,24.0,15.0,13.0
22.0,27.0,34.0,30.0,14.0,13.0,27.0,23.0,28.0,20.0
13.0,31.0,38.0,33.0,14.0,28.0,19.0,20.0,21.0,22.0
28.0,26.0,11.0,28.0,22.0,53.0,18.0,32.0,12.0,18.0
21.0,20.0,16.0,26.0,17.0,11.0,46.0,15.0,32.0,11.0
17.0,14.0,23.0,22.0,22.0,13.0,18.0,12.0,50.0,36.0
15.0,19.0,9.0,26.0,32.0,16.0,54.0,14.0,9.0,14.0
11.0,25.0,24.0,15.0,9.0,34.0,16.0,34.0,32.0,17.0
55.0,36.0,53.0,19.0,14.0,14.0,17.0,26.0,33.0,11.0
10.0,15.0,18.0,22.0,15.0,16.0,17.0,29.0,16.0,16.0
17.0,21.0,17.0,18.0,51.0,21.0,121.0,19.0,26.0,13.0
13.0,13.0,19.0,12.0,23.0,11.0,42.0,30.0,10.0,41.0
9.0,18.0,55.0,21.0,18.0,17.0,32.0,13.0,13.0,16.0
12.0,27.0,13.0,41.0,115.0,12.0,60.0,61.0,27.0,17.0
14.0,15.0,29.0,13.0,23.0,14.0,17.0,21.0,27.0,20.0
20.0,10.0,26.0,44.0,42.0,28.0,80.0,38.0,23.0,49.0
22.0,14.0,26.0,21.0,255.0,20.0,92.0,15.0,38.0,48.0
11.0,35.0,43.0,12.0,231.0,23.0,196.0,18.0,12.0,18.0
22.0,24.0,111.0,17.0,26.0,11.0,23.0,17.0,11.0,25.0
13.0,21.0,46.0,17.0,21.0,10.0,97.0,11.0,24.0,15.0
18.0,10.0,70.0,16.0,78.0,21.0,149.0,13.0,18.0,22.0
12.0,38.0,161.0,70.0,106.0,15.0,166.0,20.0,75.0,20.0
12.0,9.0,27.0,39.0,65.0,20.0,70.0,31.0,16.0,18.0
41.0,25.0,62.0,15.0,49.0,16.0,47.0,13.0,21.0,37.0
25.0,25.0,57.0,43.0,176.0,13.0,295.0,14.0,51.0,13.0
25.0,34.0,162.0,15.0,162.0,16.0,73.0,15.0,13.0,21.0
55.0,20.0,64.0,14.0,183.0,14.0,32.0,36.0,30.0,21.0
11.0,30.0,62.0,19.0,180.0,14.0,142.0,14.0,12.0,27.0
31.0,36.0,20.0,11.0,67.0,14.0,82.0,44.0,33.0,23.0
57.0,10.0,44.0,27.0,68.0,37.0,151.0,12.0,21.0,14.0
13.0,38.0,135.0,17.0,363.0,17.0,70.0,16.0,41.0,12.0
27.0,16.0,26.0,13.0,344.0,12.0,71.0,21.0,18.0,11.0
21.0,37.0,46.0,19.0,120.0,24.0,44.0,13.0,16.0,29.0
31.0,26.0,18.0,50.0,232.0,13.0,158.0,16.0,29.0,20.0
9.0,22.0,129.0,58.0,231.0,32.0,106.0,48.0,12.0,19.0
26.0,12.0,60.0,17.0,210.0,11.0,57.0,52.0,46.0,15.0
30.0,14.0,37.0,20.0,107.0,22.0,120.0,13.0,12.0,12.0
38.0,17.0,45.0,14.0,109.0,14.0,32.0,19.0,17.0,38.0
71.0,42.0,20.0,10.0,146.0,12.0,35.0,19.0,28.0,77.0
21.0,18.0,46.0,15.0,155.0,13.0,48.0,9.0,64.0,19.0
23.0,19.0,24.0,19.0,131.0,32.0,440.0,17.0,70.0,15.0
23.0,29.0,55.0,16.0,117.0,33.0,198.0,12.0,70.0,25.0
