Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
24.0,23.0,35.0,41.0,14.0,30.0,15.0,20.0,11.0,31.0
36.0,15.0,26.0,17.0,20.0,20.0,8.0,41.0,18.0,12.0
11.0,16.0,10.0,12.0,22.0,18.0,33.0,22.0,19.0,12.0
9.0,29.0,38.0,23.0,18.0,20.0,11.0,14.0,40.0,12.0
17.0,13.0,13.0,39.0,25.0,12.0,31.0,23.0,12.0,34.0
24.0,9.0,68.0,22.0,56.0,17.0,39.0,24.0,25.0,13.0
23.0,31.0,49.0,25.0,52.0,17.0,70.0,24.0,29.0,18.0
57.0,26.0,23.0,26.0,12.0,13.0,12.0,16.0,15.0,55.0
24.0,23.0,31.0,24.0,27.0,10.0,20.0,24.0,17.0,11.0
13.0,30.0,27.0,28.0,37.0,27.0,28.0,40.0,21.0,14.0
13.0,12.0,12.0,20.0,50.0,38.0,22.0,13.0,9.0,15.0
21.0,37.0,11.0,16.0,16.0,10.0,22.0,23.0,14.0,24.0
28.0,24.0,22.0,11.0,18.0,24.0,41.0,10.0,40.0,17.0
27.0,18.0,11.0,24.0,12.0,30.0,13.0,27.0,15.0,23.0
12.0,18.0,62.0,17.0,64.0,20.0,21.0,16.0,18.0,14.0
29.0,14.0,12.0,32.0,25.0,15.0,17.0,14.0,20.0,14.0
12.0,21.0,17.0,10.0,57.0,15.0,41.0,48.0,37.0,19.0
28.0,24.0,13.0,39.0,12.0,20.0,42.0,21.0,14.0,13.0
13.0,23.0,20.0,11.0,12.0,45.0,12.0,28.0,33.0,30.0
31.0,10.0,14.0,14.0,28.0,13.0,26.0,13.0,11.0,16.0
50.0,28.0,19.0,13.0,14.0,12.0,77.0,32.0,11.0,13.0
13.0,66.0,22.0,14.0,43.0,31.0,44.0,32.0,21.0,12.0
35.0,21.0,49.0,13.0,53.0,38.0,56.0,17.0,15.0,18.0
35.0,30.0,42.0,10.0,23.0,15.0,23.0,13.0,24.0,14.0
15.0,37.0,43.0,19.0,51.0,15.0,15.0,12.0,12.0,15.0
41.0,39.0,20.0,39.0,27.0,12.0,14.0,16.0,12.0,23.0
25.0,19.0,43.0,18.0,26.0,14.0,14.0,16.0,24.0,17.0
12.0,22.0,35.0,13.0,47.0,11.0,29.0,18.0,22.0,20.0
17.0,33.0,19.0,37.0,73.0,12.0,15.0,19.0,19.0,27.0
21.0,22.0,26.0,16.0,35.0,17.0,32.0,45.0,11.0,18.0
41.0,19.0,24.0,26.0,27.0,42.0,22.0,41.0,14.0,15.0
12.0,36.0,16.0,10.0,55.0,17.0,25.0,36.0,10.0,15.0
17.0,14.0,33.0,38.0,40.0,17.0,28.0,32.0,13.0,26.0
22.0,10.0,30.0,13.0,36.0,24.0,57.0,29.0,36.0,11.0
67.0,35.0,35.0,25.0,31.0,19.0,18.0,22.0,13.0,15.0
38.0,30.0,37.0,29.0,36.0,26.0,21.0,14.0,15.0,26.0
16.0,52.0,108.0,16.0,63.0,12.0,20.0,46.0,27.0,19.0
16.0,24.0,57.0,36.0,51.0,14.0,19.0,14.0,9.0,17.0
27.0,18.0,34.0,20.0,38.0,24.0,39.0,30.0,32.0,36.0
25.0,28.0,53.0,20.0,37.0,12.0,27.0,17.0,13.0,17.0
39.0,16.0,29.0,15.0,38.0,26.0,60.0,46.0,11.0,15.0
50.0,11.0,45.0,14.0,42.0,23.0,21.0,28.0,25.0,23.0
21.0,18.0,44.0,21.0,96.0,11.0,9.0,17.0,36.0,17.0
17.0,27.0,143.0,17.0,35.0,23.0,22.0,17.0,16.0,44.0
23.0,19.0,67.0,15.0,52.0,30.0,19.0,20.0,24.0,17.0
38.0,19.0,60.0,14.0,59.0,17.0,62.0,18.0,13.0,38.0
14.0,22.0,48.0,15.0,60.0,17.0,24.0,19.0,21.0,17.0
31.0,38.0,92.0,15.0,65.0,29.0,20.0,16.0,16.0,16.0
10.0,11.0,143.0,12.0,84.0,23.0,50.0,29.0,14.0,30.0
14.0,23.0,78.0,18.0,94.0,15.0,19.0,46.0,14.0,19.0
43.0,32.0,125.0,41.0,74.0,42.0,33.0,11.0,10.0,63.0
33.0,11.0,59.0,30.0,60.0,59.0,16.0,15.0,30.0,15.0
48.0,13.0,33.0,15.0,49.0,40.0,22.0,11.0,16.0,26.0
38.0,23.0,49.0,34.0,52.0,13.0,38.0,16.0,22.0,18.0
42.0,46.0,100.0,14.0,44.0,12.0,20.0,27.0,26.0,15.0
33.0,35.0,71.0,39.0,93.0,18.0,18.0,23.0,22.0,34.0
34.0,33.0,125.0,14.0,76.0,14.0,34.0,28.0,11.0,16.0
17.0,14.0,104.0,15.0,55.0,13.0,24.0,19.0,20.0,14.0
30.0,47.0,225.0,24.0,43.0,26.0,26.0,39.0,10.0,18.0
31.0,24.0,500.0,29.0,96.0,17.0,13.0,17.0,23.0,22.0
19.0,14.0,500.0,11.0,46.0,19.0,76.0,12.0,13.0,22.0
27.0,16.0,144.0,17.0,68.0,18.0,57.0,32.0,10.0,17.0
107.0,19.0,340.0,17.0,125.0,36.0,23.0,14.0,25.0,22.0
11.0,24.0,410.0,29.0,89.0,17.0,17.0,16.0,12.0,14.0
130.0,33.0,172.0,12.0,152.0,21.0,33.0,14.0,9.0,15.0
27.0,20.0,500.0,11.0,61.0,10.0,34.0,17.0,21.0,18.0
36.0,33.0,319.0,41.0,49.0,17.0,21.0,45.0,19.0,42.0
39.0,40.0,264.0,24.0,55.0,29.0,46.0,16.0,23.0,15.0
20.0,25.0,260.0,20.0,108.0,14.0,24.0,34.0,17.0,21.0
15.0,20.0,321.0,29.0,99.0,11.0,25.0,13.0,14.0,19.0
22.0,11.0,482.0,35.0,121.0,26.0,92.0,12.0,12.0,16.0
13.0,48.0,500.0,16.0,61.0,29.0,45.0,22.0,43.0,18.0
13.0,9.0,500.0,22.0,96.0,24.0,38.0,17.0,14.0,20.0
24.0,17.0,393.0,10.0,84.0,24.0,59.0,25.0,19.0,16.0
12.0,34.0,500.0,15.0,105.0,28.0,32.0,16.0,18.0,14.0
43.0,33.0,500.0,22.0,76.0,10.0,23.0,26.0,16.0,11.0
25.0,35.0,500.0,11.0,93.0,18.0,36.0,13.0,14.0,29.0
40.0,74.0,121.0,31.0,225.0,29.0,28.0,30.0,27.0,23.0
28.0,58.0,216.0,23.0,119.0,12.0,36.0,14.0,49.0,15.0
27.0,33.0,242.0,12.0,116.0,41.0,21.0,30.0,39.0,24.0
