Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
-47.193460735627376,-41.6417572804867,-81.8550058804576,-88.81462392362627,-97.05426010407272,-48.20082405350272,-82.43280093572255,-92.8337311647431,-34.66820344649393,-94.93041175878984
-228.43497865821382,-106.5467668851604,-137.8354929645928,-241.35083682714432,-104.64931816619563,-296.6597181435351,-184.21384865653715,-131.1615269028226,-138.7950978102049,-100.735896898947
-481.79015304566855,-82.05806068138384,-249.87847152027234,-63.12763509489087,-209.26506452988355,-43.82140201203627,-127.02798656514793,-152.2880297379964,-69.81155693832056,-143.1203753797077
-356.7248411768154,-317.46210285134873,-115.13354950459669,-155.06297852173864,-154.32874159490922,-154.86703679670774,-58.05888966478433,-387.2261051566026,-115.99543513773229,-133.7729151256872
19.22919710425549,-29.947661610456365,-153.77529575788236,-136.94866405673903,-80.36009624217226,-301.77576604959506,-108.09230388115303,-123.37727925667232,-105.66520972894915,-525.8969739639147
-112.8589990797876,-114.78205710943796,-298.8016691151523,-230.88275388756338,-266.06742740102067,-284.1615403477862,-108.22896932382645,-177.8495938918224,-94.89318495020456,-326.02895945069645
-69.93829122474398,-95.24859996121793,-115.56659573281298,-242.59906593109963,-97.70182149110455,-97.15935013248868,-191.87838246947246,-68.7726277357952,-110.43576734721097,-59.31717543698441
-208.45059030421234,-128.27304403833645,-471.7333404046189,-444.6167433675672,-339.01859669788564,-96.47276719852334,-68.06056005028029,-306.094865177111,-71.87236940584597,-445.7863310935202
-79.35479523016694,-235.7819257150427,-212.20795264414443,-88.99966712570225,-119.36706293318251,-398.58695149470236,-109.07711480740089,-86.3983602408027,-124.90663076663591,-270.678362845313
-253.62242313952484,-316.7193162639737,-129.41076140181565,-470.88586253616205,-243.1257267178506,-235.01240827055486,-79.42109838125117,-155.06813457293737,-96.72103404505982,-121.09038672980628
-230.71692381431606,-58.90440644279964,-67.58611891228507,-70.89122115423953,-242.19987848082408,-93.21600919543441,-221.08971209741867,-150.51368455238244,-462.0130049626659,-428.57300041511655
-411.57668084122366,-308.45665236737466,-333.1231393730802,-117.91360421210081,-106.49472482088547,-168.3257545532436,-411.4320062506102,-121.69775352142872,-353.38433539447954,-334.66556490391207
-151.4011854326762,-145.20745298657292,-204.66711103115978,-194.56770003878933,-505.74240735395665,-243.13430600979046,-54.66284175278361,-336.93722232991433,-122.96734661909579,-261.83757087636
-122.99210600813025,-114.25318110566836,-126.33253280080973,-60.87220014640016,-15.281335181327321,-164.41754347323894,-194.50456770919146,-202.97050751596288,-91.71523351664065,-83.74684047441355
-208.53256344022816,-58.31313358720239,-169.20621655236113,-371.1287125836924,-251.85572628152866,-106.35965788492078,-179.66779912915652,-102.20349351119297,-81.5272756217681,-34.259984711338404
-106.69990548029831,-400.13751649253174,-81.91324771279449,-267.752906927584,-261.8063837719037,-294.69904879544407,-36.24840925690118,-122.03742137773457,-444.69600652544267,-206.82665033562344
-161.3026267495806,-214.58104031059275,-331.0255174061674,-105.46118665548501,-252.6315109051786,-101.9285360992451,-186.28273427950774,-136.83437169544626,-205.54750894705217,-76.3982958723301
-153.00662105566002,-170.409738606926,-235.1196085213786,-265.7795736326063,-158.03893587729445,-107.35454826083762,-76.22064642724266,-100.1681138571275,-70.52523394339372,-78.36508570189605
-100.99221538867616,-106.45658587255144,-77.77881830195167,-343.53273457828743,-214.1722108801796,-107.33517999596795,-89.08775944054271,-442.5037005893877,-405.85267378685325,-236.86399826980295
-94.00269049675842,-89.69963300483363,-96.05932193289357,-77.10249829068974,-155.6541463965064,-113.68744167646122,-90.8785429482035,-113.9022297347199,-410.93875546143425,-550.8628714109473
-92.65496884326956,-72.7817361173287,-150.95135033068328,-334.50914732049273,-167.8706166073004,-93.16042135514078,-52.1338126563284,-73.46199494231148,-188.06547188275243,-144.744077993156
