State
"[0.014641925085394802, -0.0009012267849929656, -0.01054193234694156, 0.055785167113285655]"
"[-0.15710937897843363, 0.07223251801989797, -0.2028598127961815, 0.08424036275178531]"
"[-0.09078281437756636, 0.006633914731717714, 0.20426993403178234, 0.28658545558286497]"
"[0.5416497181092482, -0.05557641198530414, 0.03399216982487142, 0.1399879921270355]"
"[0.27461940978803095, -0.03166191526222437, -0.09282118580148466, 0.2044227572252326]"
"[0.21619014150965224, -0.025525449041074465, -0.24299602386206814, 0.18586364336316988]"
"[-0.08019614046280997, -0.06215381581954446, -0.027865232386906053, 0.5233233973837638]"
"[-0.16697721313618222, 0.05765734863495005, -2.4618540781909393e-05, 0.3867217770625585]"
"[0.3013904935825916, 0.0613174736789665, -0.05939553204138938, 0.0674891253830296]"
"[-0.04661310443794397, 0.004997789277490195, -0.3519925691641565, 0.09786197551116697]"
"[0.05512929282687557, 0.0001348162513328552, -0.20225356333009875, -0.005731307377542766]"
"[0.17967578625129674, -0.09512339574862498, -0.10347302029021371, 0.4734218935238412]"
"[0.06492026821169418, -0.004280076890657522, 0.016871803791454927, 0.21042852892269476]"
"[-0.11212926280175488, -0.12054905569434665, -0.28507692266839113, 0.3790659092746468]"
"[0.0050584364590971955, 0.0086048824831519, -0.052216561613835324, 0.12515926134705208]"
"[-0.015644508874355666, -0.011433470799594303, -0.014882080278562545, 0.024446555503324443]"
"[0.02155672630829705, -0.05055582340751487, -0.08733123798479482, 0.0843636270705996]"
"[-0.11230092483665115, 0.04476431732888888, -0.09068186961517058, 0.4222487976153143]"
"[0.0016919619269082677, 0.02061196906777726, -0.5639488753981746, 0.10284249916487503]"
"[0.09015031839109333, 0.014344221755793047, 0.20325736781653972, 0.4727497163142149]"
"[0.05552802958678948, -0.009910942581134067, -0.17478522989701734, 0.09015070787524733]"
"[-0.11651618148415153, -0.021914139251945075, -0.019526302538849016, 0.2385797835550476]"
"[-0.05260141417879114, -0.021767319061399948, 0.038950365531547154, 0.26770035480128535]"
"[0.11758717926705123, -0.08306016136132843, -0.48662076869788706, 0.10905326642730376]"
"[0.1059661211883089, -0.03481700029812803, -0.0001142603474709597, 0.2545964418447609]"
"[0.08414748807713955, -0.00448529657731309, 0.034583170087474094, 0.11948172338813137]"
"[-0.06749119856976013, -0.028945211398602108, -0.29571970733593433, 0.1214915967272985]"
"[-0.011217243385433773, -0.03388913208962083, -0.09084683704066177, 0.10844792766461382]"
"[0.08846550954400025, -0.07274789675804744, -0.26262226063109, 0.373706434576927]"
"[0.11669776984811661, -0.02931414300556947, -0.06452726949965551, 0.03404981773346452]"
"[0.4139778635483702, -0.07675690990584752, -0.0193853291198368, 0.2878367383774624]"
"[0.10487667333707547, 0.009808206623060582, -0.11308572345838522, 0.20196320865714606]"
"[0.4205374879680152, -0.16977300549606236, -0.3630030004494919, 0.08529344869318835]"
"[0.35670108610201695, -0.033483004306965346, -0.224894378047454, 0.16928781468090956]"
"[-0.004448165818672934, 0.012804463012267009, -0.1724847068714126, 0.4227351746751291]"
"[-0.10623800079360413, 0.024649575684314987, -0.13550344340456721, 0.23040929920466735]"
"[0.37213841524896235, -0.05119362832851059, 0.06255134028048456, 0.3206511802654081]"
"[0.012843745142776464, 0.009911062714830299, -0.21543690294606221, -0.036418214753528605]"
"[-0.053869048731526176, -0.06104319665672608, -0.1291053572220274, -0.008858125530063876]"
"[-0.09257564823665493, -0.0017316022729978345, -0.2521587780556941, -0.00024086296918692678]"
"[0.09074513690337824, -0.011645905629668883, -0.11232269739290532, 0.1396598975721642]"
"[0.22716286265301905, -0.07610276755150522, -0.4146301696370753, 0.43400505164339]"
"[0.5234021524839352, -0.08191591756687644, -0.2509011909624357, 0.7196804807771247]"
"[0.15570993324625407, -0.09159740842543919, -0.27944295580447037, 0.28801908699531437]"
"[-0.04744911853169259, 0.004959119105361932, 0.07178511202748211, 0.12877680694423216]"
"[0.5795372908214211, -0.017384723579168863, -0.5520257187549935, 0.08195713699703416]"
"[0.1584293912881354, -0.025299246293430076, -0.17550415233715366, 0.37926252990796017]"
"[-0.1020759128749189, -0.029921350929798297, 0.17848638628905478, 0.4236429168821434]"
"[-0.03702310134377948, -0.06411028937779481, -0.1724738284034388, -0.06703127581345603]"
"[0.6870735710111094, 0.06813576679395893, -0.15300799529017847, 0.5163359305244678]"
"[0.5083853693067099, -0.13029612811895022, -0.23675204729843857, 0.1994645581506242]"
"[0.10859044427333468, 0.007622368405158237, -0.2342220172006506, 0.05347667691789959]"
"[-0.03752050604870033, 0.01875173619166544, -0.1460361756099525, 0.25792070648764837]"
"[-0.0008550720382357606, -0.037333259343609045, 0.05699226359458155, 0.10607621058693845]"
"[0.401429936315306, -0.07068142794582685, 0.031730133308551844, 0.33080999099894326]"
"[0.2661714912995279, -0.06106407174768241, 0.16920317585474057, 0.3108811430339045]"
"[0.21503405886451532, -0.06931973053072715, 0.0006702523980767761, 0.32428644476549184]"
"[0.04346292348890081, -0.06151010384101783, 0.000975009645419106, 0.11755910375172408]"
"[-0.09416776181429365, -0.06604679928339789, -0.5823090425884878, 0.08452596592980974]"
"[0.3347546807097024, 0.00513529305845099, -0.3402651371562925, 0.029178408016888424]"
"[0.26159250630865677, -0.0072528494119959265, -0.4683603284403112, 0.42950277443020235]"
"[-0.16738618436869368, -0.03653566876742913, -0.0859104774807608, 0.45111631129307034]"
"[-0.05954167915869058, 0.023895848126043492, -0.13265414281772725, 0.3747290463929272]"
"[-0.013211918495891725, -0.011520908488737264, 0.07678765277881108, 0.36868156915670197]"
"[0.025946279970442743, -0.01044647053915408, -0.10008770403109314, 0.04572850965191047]"
"[-0.08285867780515282, 0.04433655433992896, -0.2420800851879955, 0.3602582571318772]"
"[-0.061863859067826626, 0.023251618822716008, -0.30023239541622604, -0.12688284681329948]"
"[-0.22605111364460315, 0.0473854571045934, -0.18211082224816744, 0.2941560992891702]"
"[0.018972578491712456, -0.01321046908745582, -0.3521397031130017, 0.3365916528226875]"
"[0.13803362139889505, 0.03472019245231614, -0.22248571186318544, 0.5815575030504339]"
"[0.03504469253228786, 0.07086695888143205, -0.22242974659587178, -0.16373842213837542]"
"[-0.10633573421557088, -0.0514526101023797, -0.08783233677942646, 0.30362449530391444]"
"[0.1349382789936451, -0.02913587353445782, -0.4193900451924303, -0.18515200177031887]"
"[0.05429572122146349, -0.006361802829972318, -0.20561871088547234, 0.5486876547399742]"
"[-0.04693299512897585, 0.038753476638232816, -0.15082229182104426, 0.36100205503976535]"
"[-0.12450252413500228, 0.012629188188816328, -0.18189086525582, 0.12402782366573845]"
"[0.18902468477891757, -0.02300010707394666, -0.22906208884567186, 0.06384867227957183]"
"[1.0014173488401743, -0.07308677702322267, -0.011951524262403368, 0.32461976271682424]"
"[-0.10693340302734865, 0.037507877390643554, -0.5097340501233115, 0.001235861289063514]"
"[-0.0062609153210925255, -0.1183637369868196, -0.28467447708555943, 0.0088740655481791]"
"[-0.006921121183046641, 0.001257322656383432, -0.15045944340313883, 0.3415267573738887]"
"[0.1449287943315738, 0.03368953643238881, 0.12716086783824987, 0.3100064126546712]"
"[0.14796235243834252, -0.05763046674117987, -0.19271078214254259, 0.5092512394539]"
"[-0.22239975963559305, 0.01702684158086126, 0.0033668403280617126, 0.4726422672700014]"
"[0.2894704243572085, -0.057752799211460634, -0.5662167412035084, 0.06424429532644058]"
"[-0.008538802286751957, -0.019576115012290403, -0.08619354868461857, 0.14246664199163148]"
"[-0.18924030131044683, 0.005007486615474152, -0.1335376103572356, 0.1831737800731621]"
"[0.0002621581276615048, -0.02694184938343787, -0.2804767201295461, 0.39230907000086324]"
"[-0.04672286704242472, -0.023084602083146645, -0.3799351618547724, 0.20275457957178894]"
"[0.16354412238598529, 0.07228866315967798, -0.17982701363029516, 0.34639946049322795]"
"[-0.2183205914512926, -0.04369474930216634, -0.04872808756971639, 0.27559283095502385]"
"[-0.10126572556468866, -0.02463959290058268, -0.053874172513542685, 0.23018044739854776]"
"[-0.02159237441404147, -0.016759089105529607, -0.15236441348772675, -0.0012082530689290077]"
"[-0.06896008348130711, 0.013171430421740526, -0.0717436672850344, 0.5143224041568267]"
"[0.10285345698798327, -0.04079480629416658, -0.06467406330285033, 0.21536602905075997]"
"[0.4551724922657808, -0.10265980801689933, 0.17574570565951095, 0.18979826895141083]"
"[-0.04016651139862361, -0.051336852632995734, -0.04642234324486051, 0.04432684350038485]"
"[0.12376876938675509, -0.08279097965335812, -0.1451889953230406, 0.3177380962403481]"
"[0.04269984923002865, 0.07045981973552302, -0.39871800459516754, -0.2648349211764389]"
"[-0.0024480239017085743, -0.024933600196729234, -0.23425102129149816, 0.2847956271305413]"
"[0.0728087464066643, 0.003803215167674902, -0.03653424730274274, 0.04336381483221813]"
"[0.19648836025863625, -0.07551471384958504, -0.4014961241082074, 0.34255782291179554]"
"[-0.0544751924091782, 0.04821053591935458, -0.2738055881767079, -0.019851979424037353]"
"[-0.21278894300983667, 0.031921533486929735, -0.3372214040494762, 0.14886643376716643]"
"[0.1837142659937909, -0.08469688787439748, -0.160705481155065, 0.2975809275673639]"
"[0.36815362422026227, -0.07825080354433459, -0.04731672040513116, 0.07156126110651956]"
"[0.06286523317038553, -0.05955599898939887, -0.23317147502007451, 0.006806871767790185]"
"[-0.02796262610849573, 0.017396557872575304, -0.22097804377476218, 0.25226344983697446]"
"[0.03173276052406619, 0.021488353528414515, 0.06429502588908308, 0.13003548851258392]"
"[0.170885130833271, -0.12290518509427806, -0.28412205206055974, 0.11295582418108073]"
"[-0.016162623274675866, 0.02220550817880894, -0.43611010348545437, 0.050007599240114456]"
"[-0.15059477404899912, -0.03440626000050666, -0.3688647763192952, 0.12886940702477342]"
"[0.23370141233077435, -0.05237476715813031, -0.09797255019261736, 0.6934858005158295]"
"[0.32950326427807086, -0.04072902380235661, -0.5182031618955072, 0.3426256390592799]"
"[-0.10341035333197597, -0.01836778490766673, -0.308726011981698, 0.26609952025068784]"
"[0.0009808027879649192, -0.03223678634389661, -0.3171895710445315, -0.20101030417887367]"
"[0.5249191782229795, -0.054436693973861895, -0.16918075898698612, 0.2297158155619229]"
"[0.17841396305960364, -0.0800247878164082, 0.16418548903068078, 0.23163952919504133]"
"[0.10105990024282657, 0.010801693483294753, 0.1170891762257978, 0.29692726741081016]"
"[0.42722023923222086, -0.06938347917868004, -0.08146724016633106, 0.20462544004697436]"
"[-0.06852519714717485, -0.02732499618199412, -0.27252246846160855, 0.06570900806920793]"
"[0.03670816221949992, -0.056663215287459774, -0.2921498852029153, 0.10506087740476494]"
