Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
16.0,12.0,44.0,14.0,26.0,13.0,16.0,25.0,16.0,11.0
14.0,30.0,14.0,41.0,13.0,16.0,11.0,26.0,33.0,24.0
13.0,17.0,22.0,25.0,18.0,13.0,34.0,24.0,22.0,21.0
38.0,43.0,46.0,15.0,21.0,13.0,16.0,29.0,10.0,16.0
16.0,32.0,12.0,59.0,25.0,20.0,53.0,14.0,12.0,13.0
29.0,25.0,26.0,21.0,36.0,12.0,15.0,10.0,19.0,26.0
10.0,18.0,49.0,41.0,19.0,18.0,13.0,17.0,11.0,12.0
10.0,17.0,39.0,13.0,11.0,11.0,13.0,40.0,13.0,14.0
13.0,48.0,13.0,20.0,24.0,15.0,14.0,16.0,14.0,20.0
21.0,17.0,22.0,40.0,27.0,10.0,15.0,34.0,10.0,24.0
9.0,29.0,20.0,12.0,17.0,27.0,30.0,22.0,13.0,20.0
13.0,20.0,60.0,16.0,17.0,13.0,16.0,49.0,17.0,28.0
18.0,11.0,12.0,23.0,12.0,11.0,23.0,14.0,16.0,29.0
13.0,40.0,26.0,11.0,34.0,12.0,13.0,39.0,24.0,13.0
19.0,18.0,14.0,22.0,19.0,21.0,15.0,16.0,11.0,22.0
10.0,33.0,31.0,10.0,20.0,10.0,27.0,34.0,40.0,27.0
15.0,15.0,32.0,15.0,10.0,20.0,23.0,24.0,48.0,9.0
10.0,36.0,31.0,11.0,17.0,10.0,18.0,16.0,11.0,33.0
13.0,37.0,34.0,39.0,26.0,29.0,25.0,23.0,15.0,13.0
43.0,15.0,60.0,9.0,18.0,19.0,17.0,29.0,16.0,11.0
12.0,40.0,72.0,25.0,27.0,25.0,25.0,28.0,67.0,8.0
16.0,29.0,28.0,20.0,54.0,43.0,35.0,17.0,17.0,15.0
9.0,12.0,22.0,24.0,33.0,10.0,76.0,44.0,31.0,12.0
12.0,18.0,42.0,12.0,25.0,35.0,42.0,25.0,46.0,11.0
16.0,29.0,12.0,13.0,26.0,14.0,11.0,12.0,15.0,15.0
13.0,44.0,13.0,16.0,33.0,18.0,47.0,23.0,22.0,18.0
11.0,40.0,15.0,23.0,37.0,21.0,28.0,28.0,12.0,24.0
34.0,29.0,13.0,18.0,28.0,9.0,23.0,14.0,25.0,35.0
28.0,17.0,28.0,21.0,17.0,24.0,59.0,13.0,20.0,18.0
39.0,20.0,69.0,16.0,25.0,22.0,50.0,38.0,15.0,10.0
14.0,32.0,26.0,14.0,30.0,57.0,132.0,13.0,25.0,16.0
12.0,18.0,24.0,27.0,39.0,12.0,97.0,15.0,27.0,16.0
20.0,28.0,33.0,22.0,23.0,30.0,38.0,21.0,25.0,34.0
24.0,70.0,33.0,18.0,42.0,21.0,83.0,34.0,12.0,18.0
15.0,23.0,34.0,27.0,40.0,24.0,18.0,20.0,19.0,12.0
19.0,18.0,107.0,17.0,63.0,19.0,47.0,23.0,18.0,21.0
11.0,27.0,38.0,13.0,40.0,11.0,89.0,29.0,16.0,13.0
14.0,70.0,25.0,22.0,56.0,60.0,18.0,20.0,14.0,13.0
26.0,107.0,44.0,19.0,38.0,11.0,88.0,18.0,42.0,22.0
11.0,19.0,99.0,19.0,17.0,34.0,46.0,19.0,40.0,15.0
18.0,43.0,23.0,47.0,25.0,44.0,35.0,17.0,15.0,11.0
14.0,65.0,85.0,37.0,18.0,16.0,35.0,35.0,37.0,15.0
13.0,172.0,27.0,32.0,100.0,30.0,38.0,24.0,20.0,15.0
14.0,26.0,22.0,13.0,23.0,22.0,31.0,22.0,21.0,12.0
20.0,44.0,37.0,17.0,46.0,12.0,48.0,10.0,17.0,36.0
15.0,35.0,23.0,26.0,57.0,22.0,38.0,12.0,12.0,9.0
