Episode,Average Reward
1,-67.16410909646781
2,-130.46096686872679
3,-243.13066043295277
4,-224.4239384167876
5,-144.19547198549725
6,-279.9176612851088
7,-204.274761259674
8,-175.35042878504092
9,-166.32445940307886
10,-191.91630934933116
11,-135.4948699200398
12,-210.1281385582601
13,-136.49786493275366
14,-228.57645633142428
15,-219.92229858950287
16,-176.69800072358322
17,-224.22915225818306
18,-183.73748912486718
19,-244.78367530844093
20,-207.75198580327861
21,-302.88006359824533
22,-188.5547068736003
23,-243.94336772729747
24,-226.43428937844556
25,-197.35927775680267
26,-207.4294934696496
27,-239.3204947370952
28,-223.1347826157208
29,-197.44389647337894
30,-204.86078772602042
31,-283.52478759321673
32,-219.21332394521386
33,-195.2167486636124
34,-208.73900746974468
35,-170.49806177950998
36,-157.76839132942533
37,-177.20517720689998
38,-160.80243306016553
39,-251.6718785171898
40,-203.751224410014
41,-181.87847644410476
42,-177.0884858840617
43,-189.26358628252734
44,-150.15156035051345
45,-241.6336426536994
46,-168.22240212501634
47,-209.7635019904259
48,-189.903807871653
49,-169.15135086604445
50,-125.167439117817
51,-189.10594540316816
52,-143.66441707362617
53,-191.4070317604776
54,-148.1024093320823
55,-211.4787587910676
56,-240.5666762132817
57,-211.7777073216164
58,-95.19332459071885
59,-146.33453539009304
60,-238.3112465671452
61,-162.50732305573234
62,-215.68384694680276
63,-180.16899498357236
64,-184.61932235983903
65,-235.44463671172224
66,-168.9993437613702
67,-146.11924684282627
68,-158.65124900695133
69,-146.04703896945946
70,-88.77644745172859
71,-183.34203207289298
72,-126.48284052256489
73,-148.9143778338476
74,-198.12675836509803
75,-180.50998385022567
76,-189.49134956845768
77,-222.1968324013723
78,-88.20365130835152
79,-205.4172432417146
80,-229.75091578328664
81,-199.50147758910492
82,-192.8464130065265
83,-127.37513768136276
84,-125.14777845420242
85,-176.8272523354951
86,-187.70806515574495
87,-226.58643352589348
88,-211.6729373815753
89,-167.24325980816994
90,-171.90492502945247
91,-170.01715631076706
92,-189.7546000297748
93,-156.0802994017336
94,-214.43000133952464
95,-189.15562786132824
96,-231.59011313041213
97,-176.98930783652187
98,-158.9033279714489
99,-166.36589875179732
100,-96.53512505383134
101,-155.03088816732003
102,-118.83833059307194
103,-224.03067721696894
104,-216.46205355341243
105,-167.67312665096844
106,-188.6641338749935
107,-140.9682115916503
108,-166.5936556494594
109,-137.94804120432272
110,-164.80781444086466
111,-160.01455420677655
112,-151.14924479408174
113,-116.17182891107188
114,-96.28509943355135
115,-157.00259611749215
116,-141.2365124760768
117,-151.30393041568976
118,-177.78620347918238
119,-137.4792153080351
120,-151.31860639809884
121,-217.375987179219
122,-129.46974415706526
123,-191.84908939257144
124,-172.47513142506295
125,-132.1604762225996
126,-88.89517167912955
127,-132.8455488657098
128,-151.59516460614827
129,-177.97072613380215
130,-89.39293345123554
131,-142.37593503379293
132,-170.47837781859133
133,-150.6149449301703
134,-123.44400681784752
135,-94.69508279257856
136,-102.46692372345004
137,-156.48851602047347
138,-106.65728078759741
139,-106.86678727304313
140,-122.84813527046622
141,-95.47443909726351
142,-170.39289523186548
143,-129.99543306690208
144,-169.60092517059496
145,-131.35622288242558
146,-104.87636297116542
147,-104.03332946293138
148,-162.99609286382506
149,-126.41073442178268
150,-190.99736278724976
151,-130.5466363714955
152,-146.8683422317914
153,-117.93105904831683
154,-131.92915143998053
155,-163.32300871776437
156,-119.42858090277097
