Episode,Average Reward
1,-176.59914254617124
2,-218.44532131881746
3,-164.95686001892506
4,-168.01271099091736
5,-158.31394899010567
6,-265.8127259347469
7,-238.60787630468855
8,-262.77120125396635
9,-155.61648886547803
10,-224.28294873052852
11,-191.01529803237835
12,-184.26753008781958
13,-235.3226788026483
14,-181.7547196292183
15,-185.51704813122979
16,-179.55977102052583
17,-173.26745063222904
18,-212.86199689762407
19,-187.19633497849057
20,-239.63830620163418
21,-186.49557902674786
22,-218.42141993712818
23,-241.39382512582878
24,-152.96045658594133
25,-162.50657917982502
26,-242.471072758159
27,-194.97984791427777
28,-219.04077794093155
29,-193.29694068100437
30,-154.1315690338898
31,-197.2849176868141
32,-185.75058070383255
33,-186.38947771789864
34,-194.35662511445872
35,-199.34031682322927
36,-215.41393583355594
37,-267.90868307164817
38,-170.79148534757064
39,-177.64013392014834
40,-239.70343863651175
41,-160.93857463661084
42,-188.05734255151447
43,-215.06907138354822
44,-149.61467418336483
45,-153.17515037559374
46,-178.566485188939
47,-179.72329556752294
48,-219.4938446057353
49,-180.50615006626714
50,-180.00363663272267
51,-169.74499385719713
52,-146.64972661365
53,-151.1652462148787
54,-199.599468748841
55,-204.2370208146963
56,-204.66811483723376
57,-150.93488715102288
58,-169.04388163042228
59,-204.95464445616054
60,-199.19883145943854
61,-141.87471897148703
62,-113.9533447751865
63,-159.74770707444313
64,-186.85275729920912
65,-182.89278599634105
66,-209.6939409187179
67,-123.94183006044284
68,-168.05280334827245
69,-117.52992707206431
70,-188.77349249574777
71,-127.99236750514417
72,-145.14258697801182
73,-169.87103883506407
74,-101.55480043880314
75,-159.32539971730364
76,-135.21405780178415
77,-130.3341092066546
78,-172.48227563528152
79,-204.55404784064578
80,-182.36687316187522
81,-123.26177198401675
82,-129.85445252182788
83,-168.9637515466708
84,-112.53720414804539
85,-176.93960077104254
86,-134.87513666834747
87,-189.28041167161268
88,-165.99273181134055
89,-215.2469411903241
90,-135.28243164282998
91,-175.87255816370444
92,-182.59768351397722
93,-186.00555588038029
94,-127.31825895153831
95,-129.68626351276706
96,-167.55738985677456
97,-96.0444407513626
98,-210.17636758372814
99,-121.14622656798399
100,-138.81343060639387
101,-164.40980059870896
102,-142.9828124431414
103,-141.69386669865258
104,-196.80626720114552
105,-89.78816438909882
106,-116.24863225703822
107,-132.66670871505372
108,-116.03713216685665
109,-144.846052030473
110,-174.82447512893367
111,-199.3574185245512
112,-167.57043918594837
113,-132.8063741612352
114,-200.46510164174992
115,-115.52067299025198
116,-117.31954915550605
117,-162.00794351733086
118,-184.6391064969257
119,-103.48022528105207
120,-196.30772493118667
121,-146.9135873012586
122,-89.29021863878219
123,-95.23058014288092
124,-134.48495530333906
125,-172.4878634435124
126,-138.3124038960738
127,-156.97222175904537
128,-90.2323990346982
129,-110.13025245965017
130,-143.0756799194877
131,-89.04195312790338
132,-186.87789562467688
133,-108.35309138487453
134,-135.52855358880205
135,-122.40484456823549
136,-121.93996660530745
137,-117.54009190890727
138,-93.60020572716003
139,-136.08207690436595
140,-85.28578170854269
141,-107.84094119667877
142,-123.35351803497406
143,-149.94742744401066
144,-158.7474526822602
145,-173.2823078961407
146,-161.93014985344632
147,-112.46464349336391
148,-171.77645155948292
149,-157.26537745064937
150,-137.75990836122415
151,-124.89700255266905
152,-160.52980479695833
153,-157.45755596881855
154,-119.38482249677956
