Episode,Average Reward
1,-107.57126287860494
2,-152.69967388743876
3,-120.99116492699952
4,-145.49035053670158
5,-254.72649382559385
6,-200.16157806996458
7,-215.89363279145965
8,-191.56606503531967
9,-206.17556126103963
10,-284.94016549300306
11,-171.27076622626436
12,-249.28750398796956
13,-141.54858549656993
14,-205.6138179017766
15,-205.03745488192789
16,-234.82890728660982
17,-213.82181581228156
18,-223.76225337323672
19,-224.0650589740498
20,-158.7002029296213
21,-144.59291786987117
22,-142.77707865736255
23,-168.80334057453027
24,-151.32970474131025
25,-157.7011311320462
26,-192.76172291596183
27,-156.002156627749
28,-194.90422913152716
29,-212.55382914859624
30,-172.57312046186118
31,-149.2811982044149
32,-142.9029331787381
33,-211.38235310845485
34,-143.5144495737884
35,-182.2698250064057
36,-156.81819733665083
37,-161.82998861381694
38,-151.48792107231984
39,-147.84535240653597
40,-141.97656354847794
41,-171.00298693138353
42,-205.30732613274114
43,-92.60504508002668
44,-199.39853807185952
45,-151.41248542895784
46,-129.77885174492036
47,-202.2510442867287
48,-154.56405167067933
49,-199.11134885917562
50,-186.36882950414423
51,-164.98678188807222
52,-133.15912145300496
53,-133.85678711040023
54,-177.34762206218562
55,-174.80772717567424
56,-178.7648975165053
57,-119.49403459424236
58,-69.52364968218748
59,-167.95561873839333
60,-112.38764161420275
61,-199.74618594264842
62,-148.6205978434029
63,-193.7636074038332
64,-201.88726571033865
65,-171.97861978693146
66,-104.29934603534767
67,-151.1253277122143
68,-128.97241872150718
69,-186.91170429763912
70,-143.33269517006153
71,-165.0512660920842
72,-129.9668434979923
73,-102.80529288642026
74,-189.7377281866118
75,-150.01911437795042
76,-144.82423544777913
77,-147.29414685843068
78,-122.19616380188624
79,-252.3133805052852
80,-125.43826606484394
81,-194.03118780560834
82,-172.40468123681586
83,-172.77806287871866
84,-124.4799405555671
85,-158.72473331237043
86,-167.73070262924423
87,-118.2105610146738
88,-112.85054550045439
89,-194.39634037259648
90,-129.94602185816302
91,-91.47300669481618
92,-139.97271182039557
93,-140.98552917095668
94,-139.11958608765912
95,-218.49637718781642
96,-143.68184424193967
97,-155.68189377653022
98,-177.37996724351143
99,-214.71887488265702
100,-160.25690010349075
101,-139.53259282172263
102,-132.42661528383945
103,-117.50110695668468
104,-126.0534131655201
105,-140.08083690031637
106,-93.0040313023859
107,-135.21460754303422
108,-81.50183356963976
109,-116.20803261040881
110,-108.71023266859072
111,-90.3786207350297
112,-111.07412266253603
113,-107.85268067104576
114,-113.35573554820687
115,-106.67322582992217
116,-184.88700613937237
117,-158.73681342843926
118,-117.23109434931295
119,-102.64729292323614
120,-150.8910299502118
121,-129.51427250496693
122,-121.39093066253899
123,-93.55762327579376
124,-156.77895896583644
125,-142.981236498805
126,-147.88513444784118
127,-117.44047677743129
128,-133.59047954107348
129,-93.24001222302698
130,-84.85514286109635
131,-99.20295417198837
132,-170.1350628947281
133,-155.8506415086059
134,-119.33252942430848
135,-140.15795426928835
136,-76.48813348670555
137,-166.2953127898198
138,-137.72438021845505
139,-77.97627488709074
140,-125.76653277537332
141,-102.15202324814125
142,-92.731496516918
143,-95.42154428404173
144,-109.0624453988039
145,-116.73131554058152
146,-124.9713145717466
147,-107.32678965252435
148,-94.76612152796068
149,-131.00724144329615
150,-81.69085206049887
151,-124.21508036050436
152,-90.14247772555788
153,-127.50495974460603
154,-121.99831402419647
155,-147.4512748437605
156,-72.1587802165416
157,-128.4814187606507
158,-87.84181071321834
159,-110.56425707634449
160,-102.80298461913931
161,-120.78885866819671
162,-147.206559262885
163,-149.03511507472555
164,-120.08186982408661
165,-92.71353365585533
166,-87.11891624767904
167,-139.4426937961282
168,-117.25531463181001
169,-135.19101891279243
170,-71.82060992920321
171,-104.34822459092331
172,-134.70678910669807
173,-170.18784144795993
174,-108.07430148933213
175,-99.58734350310672
176,-70.40699240621475
177,-90.24336779912278
178,-93.8281786787111
179,-106.4142835200771
180,-175.24833845074852
181,-123.58089235727263
182,-87.51219266412791
183,-128.9248699076401
184,-132.0640022596646
185,-104.68608650542826
186,-68.99390481506046
187,-169.07608609711224
188,-157.83609190093028
189,-105.53303959955645
190,-144.62772239226842
191,-130.61827695801986
192,-100.35762560795669
193,-106.85567925858018
194,-88.54551508939251
195,-112.23606520731732
196,-146.89153440091968
197,-105.78096882078123
198,-136.04918317916122
199,-131.58817148456075
200,-132.3693597922023
201,-92.21187380570629
202,-83.8981160034253
203,-141.97657004805552
204,-96.93670657753714
205,-141.72086461096492
206,-82.2694011619658
207,-86.56512330438132
208,-78.24735882477653
209,-144.8311019966965
210,-87.13601146919561
211,-107.65090639737991
212,-103.89106843412692
213,-95.044574765453
214,-86.70411301963557
215,-101.05955583712826
216,-102.4944358436499
217,-116.54625387713122
