Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
-142.4336502486173,-106.97369934561658,-102.94786045325927,-162.08958137125208,-143.72101942583245,-71.11611712513934,-114.42277756223942,-73.47959407081169,-85.05993923353947,-73.46838994974188
-155.76131461983533,-141.90257633123173,-163.9339336373,-169.96191835684292,-279.1175386880277,-101.47517190852099,-143.36235618653498,-149.28657948756606,-4.569965849537951,-217.6253838089897
-102.79011853134341,-172.80069897477887,-407.5168338452007,-107.0153134588858,-76.50119524401697,-140.09072487230316,-133.15509100622066,-129.0458077186483,-338.8715709955027,-67.69109597992362
-306.31673197284346,-262.5601000333895,-253.6713205408732,-132.67020820662927,-350.96686358952627,-152.32969769825826,-244.31286547317202,-147.81327467115818,-61.7599190914663,-236.26487341224689
-236.88334292699028,-102.79792193719314,-128.69726389249854,-189.51071714414167,6.945240923553669,-317.7668723101025,-130.87568272231314,-283.5241076224156,-86.32474572231978,-84.4708528055415
-306.887467342024,-365.9095957865927,-268.317461096564,-292.7657667303828,-63.97638838720271,-176.21106318240115,-155.92952504385266,-105.3942073184918,-200.72822412504104,-78.62650188799846
-160.9715593491238,-156.25666886686838,-94.01851564949655,-117.52124168520403,-106.96710361168442,-107.52872918590917,-153.94410823903607,-230.90188230100364,-261.57624415007433,-348.93228566763725
-305.1515036679973,-83.72139529727248,-257.7466563825572,-70.10172947059793,-167.64238196097122,-187.68078266270558,-114.58437153976372,-307.9467076542414,-287.8667202116983,-138.9777021597829
-151.4353543763072,-124.24337600260746,-309.4726954423323,-420.27579566260283,-346.182308480346,5.596229867504775,-307.3642567699658,-142.7506472663638,-51.94458178271809,-107.10808964219308
-182.87461114735265,-161.86843791763275,-296.5986734407187,-103.3803648830772,-429.9812766389885,-253.6825949036377,-116.42532645522502,-105.6413421056264,-59.749421749371834,-98.71869895704162
-410.7042816414593,-476.16800275843855,-350.01851526899077,-132.27589808638106,-164.92618773669224,3.585747150759815,-93.79087944808641,-355.05635942934873,-902.7450682217018,-149.97647521931577
-262.8168383825853,-127.00955654325786,-426.2449726229034,-160.43944208819937,-232.1211307016077,-70.40327819443226,-49.627367185362274,-201.64173334536935,-94.27259636760289,-320.56909716281336
-58.22704829452263,-183.1927683808963,-86.38603474298024,-110.87752433053286,23.031048862609893,-41.99771157200799,-113.35832120350724,-95.27603909436516,-136.69751385816068,-472.13446117302357
-89.95036345240972,-337.8905810977542,-51.13926581855647,-54.843287232212774,-110.44745473400224,-120.29058004864986,-153.43019470796645,-26.59097182606321,-139.40842558613446,-464.9592711187358
-97.61416019015525,-178.2847839947935,-780.2966235569038,-89.30122077059977,-267.6961691761959,-238.11210990149007,-97.45060912872857,-134.26223715706644,-323.76915836475325,-447.84562193593666
-500.862647423755,-121.87941166598277,-249.3830324318289,-252.3453969807545,-305.8556607279547,-167.69097320788973,-371.6684510929559,-149.51776825563473,-19.892523860435176,-299.95572687834095
