Episode,Average Reward
1,-264.7087728798106
2,-213.98313584631723
3,-179.88459389623932
4,-236.52972272790106
5,-215.02146665377694
6,-211.2136662015179
7,-187.77278876851125
8,-156.7783208883258
9,-213.91543714355277
10,-164.66383705162906
11,-223.8980636101598
12,-182.61428422652557
13,-184.109792998306
14,-213.11403024228215
15,-149.17749053980626
16,-121.33637468899255
17,-212.46798501178972
18,-169.1819057818147
19,-195.05214584715358
20,-147.3853521874008
21,-97.95841974284512
22,-184.5515957041369
23,-165.23141285977104
24,-192.8221924876803
25,-153.99392376013404
26,-178.04135483966496
27,-186.60495930849498
28,-127.46126076734762
29,-118.35303452773773
30,-134.76755133674126
31,-143.48112074769486
32,-178.4839670679499
33,-181.87735326673322
34,-139.4535280007172
35,-136.32444508163752
36,-138.79592306252556
37,-205.09106884876692
38,-111.67458771047143
39,-156.8202249438174
40,-177.57940014675015
41,-182.22757139518598
42,-118.55262045998634
43,-158.85301572201678
44,-112.71485209745467
45,-154.14573705762626
46,-106.02606623186016
47,-206.14510223633496
48,-167.58141408141026
49,-170.51967644220457
50,-118.33675521986504
51,-174.9045347604952
52,-213.43754524546588
53,-173.71778100052
54,-153.04425020730778
55,-95.64194046340347
56,-192.18363269871185
57,-160.0909343207881
58,-131.02788222696142
59,-166.33012959836003
60,-138.0365442538648
61,-142.23382998818514
62,-161.03289549749087
63,-120.90270861818674
64,-137.2318424817442
65,-165.97045434416594
66,-181.95653973605377
67,-133.19341987301442
68,-137.58744746707345
69,-164.3758516376535
70,-102.67880258009708
71,-119.32122170536226
72,-129.21005600106292
73,-178.78560260640148
74,-92.25270269856378
75,-192.84197377280034
76,-107.79552039458879
77,-96.23672558253203
78,-142.00592662660887
79,-99.74687797873614
80,-125.92696807983648
81,-102.64752798756483
82,-98.59210553289647
83,-115.4292096533771
84,-149.7627575681627
85,-136.57309892807055
86,-142.55698372257856
87,-89.33056035091921
88,-145.46828677536303
89,-137.63107203926324
90,-163.02604417560153
91,-150.64433019340646
92,-142.73386032340687
93,-174.2172556035356
94,-118.93140676745479
95,-96.64203974855039
96,-120.25395853016774
97,-208.96751194924627
98,-155.13163738785315
99,-155.11777808891108
100,-120.32940116865628
101,-125.72169619908937
102,-111.7349301441528
103,-85.13941606829562
104,-113.71234326427137
105,-124.08235685793935
106,-136.29264879562214
107,-141.44613888518444
108,-173.75579985887026
109,-110.9690148752286
110,-129.42801820865006
111,-122.98360395326169
112,-210.94883874938085
113,-113.80475637359427
114,-156.20989570538615
115,-96.37406655822909
116,-125.77168619354475
117,-127.01334454575256
118,-135.7322883903326
119,-90.31167905510692
120,-122.30823470457604
121,-146.78110393884896
122,-83.19082326602773
123,-130.08077593837888
124,-90.49648066948727
125,-112.08739244179169
126,-95.72496370104238
127,-134.90745652520508
128,-92.95529978577771
129,-136.7233497457831
130,-94.45284069246121
131,-85.06280095016169
132,-134.36820263535344
133,-105.17172200452835
134,-95.02680138351279
135,-98.02525574800279
136,-91.11002797741557
137,-91.93226403137858
138,-68.61765908514224
139,-119.98363732935282
140,-55.75780609537793
141,-108.70444148979655
142,-78.00961050470869
143,-139.04138940085187
144,-93.39873278012958
145,-121.12766547570504
146,-72.6390460266228
147,-124.5976229953631
148,-136.83285191079577
149,-53.44800887492603
150,-72.62536965409787
151,-124.10745014596027
152,-76.58398781848207
153,-106.68622536541832
154,-93.70868308222768
155,-102.08383142911154
156,-87.49473882352451
157,-168.9507333690016
158,-113.67813167813244
159,-104.69247999826833
160,-118.0130051007272
161,-88.40004223018634
162,-111.48578668295491
163,-95.8320237072949
164,-111.72219363553384
165,-101.39201240042011
166,-131.7287376650586
167,-84.06752974772873
168,-77.57109929766398
169,-91.5424315775123
170,-83.33674745400754
171,-113.19190941562447
172,-68.12259145408197
173,-85.03691973854707
174,-95.77394774625485
175,-85.55092421093863
176,-67.27412250726668
177,-104.5266225786518
178,-111.26067245655724
179,-123.35503584088731
180,-92.93802913364406
181,-89.97731708866891
182,-73.10867473234906
183,-93.47702828307588
184,-97.36858344111722
185,-82.24028918321508
186,-71.66626914208469
187,-111.45724977313182
188,-58.86296568425264
189,-77.05740063033448
190,-61.65293044017311
191,-90.72811816987195
192,-108.37490285729268
193,-96.84473010438742
194,-91.82614841496354
195,-80.36504613570432
196,-96.7476109536286
197,-94.27358057932612
198,-131.4999557292876
199,-145.81690622497322
200,-108.2012258205007
201,-85.91070336056436
202,-156.92402523577013
203,-99.26171776001627
204,-62.466338340165954
205,-144.3473588802621
206,-139.36772499470703
207,-126.06333045591641
208,-91.17720600186415
209,-73.15924471013106
210,-150.41300711559416
211,-93.49389856780138
212,-90.36798486691214
213,-95.87675890768453
214,-72.51530660195071
215,-155.45036058643532
216,-94.42016080238261
217,-123.9146091901373
218,-110.17212812370178
219,-80.35336806157972
220,-99.15096310354097
221,-83.76180805072197
222,-81.56202138053723
223,-110.74937106947512
224,-87.51455062045548
225,-50.05074962886964
226,-83.55993223186309
227,-67.1819683047459
228,-76.85324336501927
229,-84.00597862878571
230,-106.13645891504432
231,-157.349233075299
232,-78.13835780944707
233,-106.48842177483114
234,-66.58694068832412
235,-120.14160937461975
236,-70.99804866519919
237,-114.54234454936379
238,-62.39845528563848
239,-62.61443190808194
240,-63.59005294973597
241,-129.26774916432592
242,-84.11762881000254
243,-32.26692539680064
244,-59.93663083388661
245,-55.049698295311714
246,-48.241867150854354
247,-119.37570202839501
248,-101.60369117201859
249,-118.66913140422143
250,-90.091754651777
251,-79.14286326125088
252,-68.95038655211997
253,-58.583715233450086
254,-131.91635734854745
255,-35.609529406052296
256,-67.78881001958221
257,-67.3044526421862
258,-79.33288610389147
259,-69.67135548921623
260,-53.71827017851297
261,-76.52148637833962
262,-87.6847547876508
263,-78.94297962811258
