Episode,Average Reward
1,-162.57568740418736
2,-163.8106154170453
3,-271.2656297374195
4,-268.9591382611993
5,-233.72115182413546
6,-143.37092796240302
7,-167.3400568069141
8,-266.38507439169643
9,-218.95261446237305
10,-224.07509584419896
11,-243.29735085433225
12,-260.9718240921604
13,-200.92140466812594
14,-243.8960747305362
15,-182.16748484627172
16,-190.69352117084463
17,-168.35860115720004
18,-257.98436478856706
19,-168.98280294060618
20,-162.55869564180324
21,-140.31377019042424
22,-225.09797060284768
23,-207.56179280842852
24,-160.09717424032556
25,-217.51357969773562
26,-181.83816252047586
27,-155.77333201987716
28,-165.88155295358766
29,-202.11964622948682
30,-187.97986825452628
31,-235.77659432199894
32,-149.54625860369617
33,-148.3295109860582
34,-142.56928181360075
35,-121.11453658463066
36,-172.67683645127448
37,-129.4030743270021
38,-83.04070124661123
39,-147.23890574924067
40,-164.52045816872234
41,-138.6084784575276
42,-127.52428980915786
43,-97.29970944983604
44,-104.85569591194346
45,-174.02636917928857
46,-140.83726300936024
47,-180.33423882648032
48,-158.67594297997954
49,-163.48740403568996
50,-151.31316770374687
51,-184.9793480865352
52,-226.78314914557313
53,-116.69097578925475
54,-165.71218306047692
55,-159.28856702397604
56,-175.36271427064256
57,-174.35543397414114
58,-216.25773330006805
59,-107.28621406793945
60,-156.3131880336476
61,-184.94510484576864
62,-116.97063010720305
63,-169.82296334608844
64,-227.72865164518447
65,-202.1832520522379
66,-211.32834270567372
67,-145.87630840324363
68,-120.35717118963916
69,-149.1361933086161
70,-115.27196587475846
71,-130.747143314417
72,-166.87932710414916
73,-131.36634273473868
74,-149.6843892967724
75,-112.29979240937087
76,-138.21101224240326
77,-118.5294747250693
78,-106.18653985879116
79,-82.12068964471734
80,-137.38786783378993
81,-143.4629549335999
82,-151.66728937142975
83,-109.21439992247323
84,-87.55852064768203
85,-116.64385875591184
86,-179.56169859627366
87,-165.81153861821596
88,-82.5882986451721
89,-79.90982216806593
90,-125.46148569890413
91,-85.01640362269664
92,-138.00018193497385
93,-136.41610922564087
94,-143.43681522230378
95,-89.22134697707561
96,-99.08393740820289
97,-136.60405918188837
98,-121.53078647869714
99,-108.28770596546114
100,-147.2689209205539
101,-71.9457320925598
102,-157.05158948821241
103,-89.18280517061035
104,-125.26084629793336
105,-103.57313523610654
106,-136.68581461628543
107,-101.06948459144482
108,-117.29060972250834
109,-129.05034617400673
110,-86.53349716496798
111,-99.0470854822839
112,-76.11870043718686
113,-57.58344782739275
114,-79.07557046526335
115,-113.3678329775064
116,-88.77353965625818
117,-95.67165200579237
118,-97.4590046848493
119,-70.87459413960451
120,-74.489429811956
121,-170.67527983176882
122,-158.80099749739225
123,-85.52562263393271
124,-63.51455467536067
125,-64.15390450901418
126,-67.4119462340906
127,-75.12218080672537
128,-50.66037979427541
129,-30.916092360275663
130,-147.25263832295317
131,-78.0195182638218
132,-77.47540903163329
133,-172.0514775000805
134,-110.28897447432284
135,-113.42931773427483
136,-103.17059146978322
137,-55.75146540468319
138,-87.61291190830423
139,-104.38514109157452
140,-76.58460060217999
141,-57.764658301595816
142,-59.77873907761443
143,-135.37483715562576
144,-126.73586895651628
145,-98.31289527367866
146,-128.5547255760129
147,-106.37861283149323
148,-85.38213428514976
149,-57.958709557716666
150,-76.42982174528365
151,-82.4264566221414
152,-123.94762471551535
153,-31.80009891463489
154,-69.45045790816667
155,-33.91260740355757
156,-45.862262466095004
157,-75.95641373349103
158,-101.7268207712493
159,-111.73743310331106
160,-116.76136059074456
161,-72.09841194350852
162,-78.65320908708742
163,-15.173374645918239
164,-67.94030836071245
165,-104.09689439723186
166,-72.87057778334947
167,-22.93158158444206
168,-62.38190108225556
169,-31.040256514922255
170,-83.9514451281343
171,-46.36807753458171
172,-21.911609671524943
173,-58.28041980459037
174,-15.971035157039552
175,-25.231180103678422
176,-16.827640486066223
177,4.097705984710336
178,-44.439610405402206
179,-85.48496057845465
180,-126.07783132861998
181,-16.2099664163972
182,-52.93495991583876
183,-125.82428698538817
184,-58.215665025230805
185,-80.23410441663104
186,-55.09448384846132
187,-110.70113809326865
188,-138.77869798491358
189,-99.53890537759963
190,-81.55405296484219
191,-17.47908879440496
192,-40.60271211416551
193,-54.42248380406534
194,-23.46095187668703
195,-37.23834047008503
196,-61.9755843752186
197,-26.26325357809962
198,-73.22083177887993
199,-32.02661106354224
200,-38.48658362709949
201,-15.03746916775459
202,-53.992486798984466
203,7.225964325714306
204,-35.40517449118771
205,-15.650994188769806
206,-45.59105506744125
207,-17.70618400622613
208,-24.43322798099713
209,1.983119720653086
210,-47.668141946069206
211,-44.32022931200965
212,-44.53971866438856
213,-13.799542557345593
214,-22.908060506220625
215,14.445046753551116
216,-17.386045130904627
217,-67.13139039993595
218,-1.1180885429326282
219,-18.501884698547144
220,-54.64874769750539
221,-73.40075379546803
222,-64.54696786289853
223,1.2716466315600143
224,-86.12672350328403
225,-36.403162992755945
226,18.750253865262913
227,-55.04703767946328
228,-10.67554226765407
229,9.721518129872905
230,-9.285189501529834
231,-21.19706089692891
232,-19.0071896965024
233,-7.783809140843587
234,-7.821247339949656
235,-0.31630837549128543
236,-17.79065191797439
237,33.43316870894347
238,-33.73451795921615
239,-11.972401948533747
240,-41.61528152506635
241,-80.51533352481474
242,-76.31526162246873
243,-63.311701182037396
244,-15.779433977633607
245,-84.77386470245263
246,-32.25424766154488
247,-87.9697132314474
248,-124.38108999319607
249,-22.221167023856584
250,-6.776003834773235
251,-85.07292741413514
252,-74.47748339659971
253,-61.387177764458876
254,3.8591228588736968
255,-29.504417426713268
256,-10.397059141816348
257,-26.19980879103979
258,12.24729499668616
259,21.354105088690602
260,-3.2235239796569473
261,-58.328304063390114
262,17.691058748227203
263,23.521936505465618
264,-37.91247647570566
265,-21.53982328791721
266,14.856853220583053
267,-6.008179509553685
268,-18.630156791546415
269,-22.805250982481333
270,26.309270722501925
271,12.396098042781421
272,32.15930796712365
273,-2.2990902983208175
274,-58.02662586160125
275,-7.736288414786154
276,-12.152860724512491
277,1.5055664801674382
278,-41.731402106315386
279,-14.658585146887981
280,12.030451351646391
281,15.942058752361024
282,20.14711323104752
283,22.359805200145775
284,49.26023436300117
285,5.071228077009882
286,24.338144837512722
287,-1.3188790660178298
288,79.76338565294051
289,-8.232062408817361
290,-9.371629036678144
291,-38.475011992134775
292,-60.67830411894155
293,-27.547545015303136
294,-0.9713211162164939
295,-28.16448543753861
296,10.803952386739331
297,54.91712120490831
298,9.474108104554432
299,11.24559320610717
300,61.24962467609978
301,-7.465825524138877
302,26.677432456964976
303,7.664282471927992
304,71.0579470253895
305,51.015651834122316
306,23.77785310641506
307,6.844036851670164
308,28.465456474639513
309,22.697353566800224
310,37.25633797495278
311,23.191949322628016
312,0.13265081377071083
313,48.676941272582916
314,10.969622737754154
315,25.47376442268838
316,-19.0803980182555
317,52.35613794717459
318,-10.355712020063185
319,-16.0297751938654
320,28.909015370975066
321,-9.461875431115981
322,-26.827743063625842
323,3.4613662998344124
324,-29.529216529572487
325,-14.648558319032725
326,-33.38529283732249
327,36.34958336252333
328,10.930465823991977
329,7.799737202239529
330,54.64353883836649
331,-12.988343907068407
332,37.91565539793668
333,19.112073615730058
334,64.8617151789865
335,24.462534419612005
336,55.0287832381091
337,30.506183978190688
338,33.53349670596395
339,23.034967739984957
340,9.236182439749106
341,-17.08369038607633
342,40.64666200426759
343,48.97192361544942
344,44.46347665418741
345,-28.117252867180316
346,47.14161237835813
347,20.368454247199814
348,58.76689934720697
349,22.245708876086127
350,33.45090572901873
351,-6.1433980637549555
352,19.292992047428452
353,45.790691916892925
354,30.114977431503014
355,-35.34336541676764
356,-15.426912604661771
357,-5.663093854930244
358,-14.884430233858813
359,43.8456000009317
360,19.389643456907486
361,26.22219744857864
362,19.55845985140656
363,25.57938601700159
364,28.118045297127594
365,9.09684034109867
366,26.512621049904247
367,32.86054517068936
368,7.589271768980131
369,34.75907490666022
370,42.421619321146366
371,35.752360077822516
372,44.32566704787375
373,53.99765417158689
374,29.562481390800873
375,22.51128976276518
376,26.802716473404693
377,10.586334140518028
378,26.279147564371687
379,25.910693823351597
380,17.618814531893083
381,28.768322821268367
382,16.622551811565597
383,26.10175720307684
384,61.974192511792296
385,4.285052281026857
386,6.495616624860228
387,47.5716775045027
388,28.35358183177899
389,21.190507432562576
390,48.67086359377825
391,38.12048249603795
392,24.775390617678163
393,40.16343511805964
394,32.187752790610354
395,12.407552458587698
396,21.27747969552553
397,3.858368855475858
398,-13.966542462523094
399,34.92427455631656
400,23.694444587846657
401,42.793657191151524
402,29.12800178227955
403,30.162835602837283
404,61.05289760013717
405,62.781282108895105
406,41.732620450002784
407,42.24679377064897
408,81.29251806338573
409,87.41584431585879
410,55.600349890246115
411,66.57714201462106
412,81.34258476833006
413,33.95806310661423
414,23.768605771182827
415,34.225947327897075
416,55.49872471532632
417,16.34495953175294
418,70.50583861389251
419,65.79630417773515
420,82.66651351350875
421,11.537634712404772
422,21.43875565584974
423,51.65574919418717
424,32.76040617427019
425,48.30743723477561
426,-12.742246103847618
427,40.835796003171765
428,83.2542623079353
429,49.390173024626506
430,72.2848079360402
431,47.38677411176174
432,28.706372715184028
433,81.39399757326909
434,64.36674427153994
435,56.925480794415115
436,26.268659970936625
437,50.96486831522498
438,66.78810561998402
439,18.998901045147214
440,24.981188817722092
441,38.0722956631565
442,59.38829953405659
443,12.298330062471958
444,62.12155301499646
445,51.079893368366854
446,36.45714636377014
447,68.43179358877889
448,74.51597055798871
449,51.790310102013606
450,2.6525453422276057
451,19.108368617089415
452,60.33600671436999
453,119.78933422780335
454,56.21463611164954
455,60.44274515767572
456,19.93019811173797
457,4.682972015546833
458,20.709627921461582
459,41.603929901085465
460,23.013073750226965
461,33.80434066834513
462,70.57629601603071
463,60.07501543277208
464,98.93285957653819
465,50.83069332797344
466,7.141369394735568
467,83.94849451655494
468,78.10351154094552
469,65.8841512862003
470,54.57656956922274
471,30.371580456031086
472,78.46489211751464
473,47.52523763353171
474,72.654766691594
475,34.18842757323476
476,51.57271866065016
477,50.50032567313626
478,26.972386642335586
479,5.002950401078431
480,0.01431530975991393
481,35.99011992113101
482,-5.221332553925313
483,26.21215667130472
484,30.393821293234673
485,43.46799895054626
486,63.58364746543016
487,58.23017721874728
488,25.337788421839484
489,24.802417529195118
490,73.08837163926974
491,31.443236978886425
492,48.841631761331925
493,56.940028597314225
494,2.8424384106952005
495,48.80814346379581
496,68.12416955241827
497,34.82604131072122
498,28.992916512705847
499,97.63661283980709
500,63.187352880207925
501,7.851162487986964
502,21.20739725085822
503,42.83024721026866
504,53.99594066612691
505,52.76587577394523
506,50.06266148895595
507,40.931426569967996
508,51.26079646872198
509,57.02888070319758
510,60.06729643962757
511,23.692700406687457
512,29.344026646280163
513,23.407097550483655
514,18.399170417407216
515,73.6217430752362
516,24.97804576891509
517,38.067875586376914
518,60.62229857868418
519,69.52318351092461
520,32.10124733942441
521,64.9555587857995
522,13.460080307123473
523,27.01871732098133
524,90.07278019038299
525,53.3403088959462
526,64.22320357475942
527,36.725935522649124
528,62.89788291724475
529,44.676100578894655
530,43.60534329748377
531,21.116684811898416
532,58.037851600603084
533,53.912123075099416
534,52.72431446347141
535,47.845498968358754
536,4.7422266521825716
537,70.59938224217407
538,58.25277565907752
539,82.60175910960344
