Episode,Average Reward
1,-225.4360284507883
2,-156.11707277215302
3,-129.68924028471898
4,-154.54388503328693
5,-161.74053566447256
6,-154.6303987599577
7,-147.79339077435708
8,-286.7347581130151
9,-162.7086013914543
10,-214.84751286852003
11,-188.37039929549786
12,-161.85154035728078
13,-168.8245961705955
14,-148.81862772218034
15,-160.10444580481496
16,-158.98800382848353
17,-161.44422400996453
18,-214.19262489426472
19,-116.53721528173438
20,-178.090792975445
21,-238.52334633810582
22,-246.93256088482863
23,-188.79882960434995
24,-174.12316296883938
25,-181.4121543434016
26,-158.2589759890424
27,-187.34921816325647
28,-131.96324613573
29,-149.0288148968426
30,-146.78245216203817
31,-268.9707058819161
32,-116.11470162825853
33,-148.4865210398877
34,-149.2161736872633
35,-170.01777921958464
36,-112.93429084898608
37,-179.27410159855444
38,-178.25244293519032
39,-209.81692004130636
40,-120.6824261836816
41,-186.25994561867256
42,-187.1576774914617
43,-126.95885424751286
44,-152.606202556312
45,-144.51005451124777
46,-220.52713494978872
47,-171.90787395854815
48,-193.74720181427205
49,-152.5801146588295
50,-188.4199087939255
51,-112.51392384394929
52,-166.3990008039802
53,-188.9061532452984
54,-207.70794393241727
55,-166.06569076209848
56,-182.72973499328418
57,-168.8057811038719
58,-129.99459437231758
59,-123.66827179214165
60,-202.16408004478032
61,-170.79107098468597
62,-171.84302592295927
63,-172.14869713368034
64,-266.4145584159305
65,-149.66247032705243
66,-235.0616515937416
67,-180.69594063375968
68,-209.80299659780343
69,-194.2945359311519
70,-150.80866589939342
71,-155.6161669454328
72,-196.29565962522264
73,-153.0848824139986
74,-214.50811815276876
75,-158.98279125966704
76,-203.40466630483266
77,-198.3668273754081
78,-121.30097178646432
79,-155.45045700964744
80,-171.16565473665406
81,-194.72129577370794
82,-143.64320649246744
83,-205.74950308668758
84,-221.832735214863
85,-201.09760091004566
86,-166.20315824391986
87,-148.03507554776175
88,-186.20172196796852
89,-191.4873647515125
90,-166.50098916757005
91,-181.22317143780523
92,-247.2739627705872
93,-109.88786592550655
94,-131.56517958363833
95,-121.81905381832
96,-124.03756164109362
97,-127.43406393830075
98,-116.26505617344435
99,-186.18788276283604
100,-94.9906660465417
101,-145.77613353248753
102,-116.19017203860813
103,-178.19750381322453
104,-103.57962513897169
105,-152.36297141282327
106,-133.46039245639423
107,-96.80430755864623
108,-90.4587578703769
109,-133.62173642310498
110,-137.95307113457187
111,-143.6466714990384
112,-177.78676836004513
113,-104.58932257718136
114,-141.90635369858265
115,-130.5245429927528
116,-152.74281578521408
117,-123.45121178726538
118,-172.65505189663958
119,-126.609221796362
120,-134.4199638342054
121,-101.7336758997719
122,-123.99175883672429
123,-107.10463828623843
124,-169.8437286157952
125,-112.48516934609593
126,-84.07296240755556
127,-99.9223456870594
128,-205.1184974877843
129,-217.38244324458606
130,-167.8894634036422
131,-96.63595251098374
132,-125.96566074294167
133,-156.0205828858248
134,-126.36597414364337
135,-154.36691048441153
136,-120.89045990820973
137,-160.29318280376413
138,-141.08565111137796
139,-180.02640820134584
140,-153.26407262291445
141,-141.90423109123833
142,-118.31631455246581
143,-185.49470453718345
144,-199.1892308276787
145,-91.71268002637159
146,-168.51059187618435
147,-173.69704879299573
148,-124.78343157246698
149,-128.4498981264755
150,-114.19326313172311
151,-119.15711618259505
152,-139.78181461031232
153,-173.46426529547335
154,-115.7996148762293
155,-128.59551835110236
156,-209.50876612127234
157,-133.92213733165042
158,-104.85469291303252
159,-84.42980589282845
160,-95.66350468493998
161,-145.03171583682592
162,-155.17890035129813
163,-130.01168129413117
164,-116.67186394739592
165,-170.20444071375783
166,-120.8291300650155
167,-123.75209193798496
168,-98.61086110885967
169,-104.41439517733716
170,-111.46191399947357
171,-126.12056457359283
172,-179.6079760838379
173,-101.19856296408122
174,-178.39645903737102
175,-142.72810105877628
176,-105.70094586124387
177,-114.23210216460424
178,-121.58684255401086
179,-81.59328656382664
180,-175.12459696352394
181,-86.61409004203117
182,-130.92958922535493
183,-121.97033498257693
184,-120.40988367166383
185,-116.26663625914982
186,-117.71702384263328
187,-105.94810891036386
188,-111.76425679152828
189,-108.59967478261217
190,-98.17706659385816
191,-120.81002940949921
192,-105.39107840067372
193,-126.90566522146153
194,-110.01059693785143
195,-127.22679915054827
196,-140.94396984807344
197,-127.3175576500289
198,-109.46617327965427
199,-85.46370110532567
200,-159.60435443679134
201,-75.08838038372525
202,-110.92473148331646
203,-107.68815178157487
204,-91.0844227665016
205,-86.91103633526953
206,-165.62556688184796
207,-122.4253008113495
208,-95.23157868456985
209,-98.64346164765415
210,-83.45947824365655
211,-148.63175054795892
212,-105.84588276233924
213,-108.36657477888366
214,-98.78063613727029
215,-105.79088525840208
216,-104.15180412917896
217,-114.37562329473299
218,-111.95535879318936
219,-107.72801178783706
220,-83.54518833062886
221,-90.30663610567765
222,-83.66567941008417
223,-108.02320721898248
224,-72.58759469778197
225,-125.24477808219031
226,-128.78825718770017
227,-84.48232608870862
228,-77.70207521326074
229,-100.32131348325422
230,-61.64932714753987
231,-108.8922243556342
232,-76.07206139534881
233,-100.99940883991772
234,-78.05481267839284
235,-67.20576938881956
236,-109.03202590151106
237,-102.00904752661805
238,-57.964089564079835
239,-90.33066707970588
240,-45.958416381888625
241,-137.70661422056241
242,-57.69603286084739
243,-117.35523218144522
244,-52.866361990653935
245,-95.53146197683654
246,-137.31624523687165
247,-93.10442477200056
248,-130.37337352260684
249,-71.36611805270512
250,-56.175066604645586
251,-76.32915093094968
252,-95.3347891391845
253,-74.26258612827903
254,-69.35339127719583
255,-101.30228766617141
256,-92.80210043623741
257,-91.4200167151727
258,-131.65692223443426
259,-114.69175025901203
260,-102.78967514714243
261,-107.43445149766788
262,-68.30342815050969
263,-79.54836859189466
264,-118.09417565269828
265,-118.19896729725592
266,-114.78881640618063
267,-101.49890806631575
268,-112.79505724430874
269,-144.7621200456105
270,-78.93598446634148
271,-71.88017844788988
272,-98.43928269890361
273,-95.70826742257461
274,-65.80017149504205
275,-87.29448110220406
276,-92.27944506147502
277,-137.72197670527618
278,-108.32594539696147
279,-100.2222923414815
280,-130.22022797939405
281,-93.86163391594295
282,-101.0121276510079
283,-67.23730655000176
284,-65.55356015806537
285,-85.08865398807272
286,-106.35957267615397
287,-45.63330058811172
288,-84.73706536783632
289,-128.1530301997386
290,-68.09360648385542
291,-85.43993302443383
292,-71.70929042717168
293,-35.43011483300239
294,-89.79273541839613
295,-41.75094153158989
296,-104.35434597041483
297,-66.17473533276846
298,-83.5101472208227
299,-58.21220143001185
300,-42.89456093516136
301,-65.63986017598657
302,-104.25601972552413
303,-76.86065946226036
304,-68.20528692830604
305,-82.95268840832864
306,-96.72264069151248
307,-95.64941316881391
308,-108.95994435921043
309,-50.676710973882926
310,-67.31259817518469
311,-134.68002605214744
312,-106.26096262690002
313,-115.13792430855517
314,-58.28542940703039
315,-38.74633554955452
316,-89.01370918763719
317,-53.72290078904031
318,-79.80730822382722
319,-67.93994818152407
320,-51.750300284543265
321,-50.168864085141664
322,-38.44406602537056
323,-47.52841023600079
324,-52.05121732240973
325,-47.01237923172705
326,-71.30211556880896
327,-26.09976038047236
328,-50.70321051073356
329,-51.90929108307305
330,-71.65509592743213
331,-55.324999381766474
332,-89.20469662584598
333,-106.10160541036377
334,-56.84340301726352
335,-42.00523081506636
336,-66.27407001927631
337,-40.90315555550055
338,-33.46582688573393
339,-84.94577280965267
340,-48.1221836705053
341,-96.03348703065991
342,-13.731000064817582
343,-18.370500876723003
344,-77.32557814013478
345,-59.92478725587881
346,-80.32995928321735
347,-85.25766573534295
348,-93.1281527955311
