Episode,Average Reward
1,18.6
2,27.9
3,20.2
4,18.6
5,23.5
6,22.3
7,19.4
8,27.8
9,20.4
10,21.9
11,33.6
12,27.0
13,26.7
14,27.7
15,26.6
16,27.3
17,32.8
18,28.8
19,24.0
20,40.0
21,31.8
22,24.4
23,35.9
24,27.0
25,29.5
26,56.8
27,53.4
28,43.2
29,37.6
30,29.1
31,40.0
32,65.5
33,59.6
34,48.2
35,60.0
36,65.8
37,76.3
38,71.8
39,78.8
40,79.8
41,43.0
42,44.3
43,43.7
44,40.3
45,39.0
46,36.5
47,37.4
48,56.6
49,42.3
50,68.9
51,49.4
52,55.3
53,45.8
54,40.1
55,52.3
56,63.1
57,75.2
58,69.1
59,78.5
60,71.7
61,115.3
62,65.9
63,116.6
64,119.2
65,120.8
66,55.0
67,54.8
68,81.6
69,55.0
70,53.7
71,69.6
72,79.2
73,76.2
74,63.1
75,54.1
76,84.9
77,108.1
78,93.1
79,89.2
80,97.6
81,99.4
82,89.6
83,96.0
84,84.1
85,89.8
86,97.1
87,95.8
88,96.5
89,106.4
90,109.7
91,74.9
92,158.1
93,133.2
94,129.0
95,94.3
96,92.3
97,88.1
98,98.9
99,93.0
100,87.3
101,76.6
102,82.1
103,89.4
104,94.2
105,96.5
106,91.4
107,108.8
108,107.8
109,104.5
110,103.6
111,160.3
112,128.8
113,122.9
114,106.7
115,148.0
116,104.6
117,133.1
118,110.0
119,110.5
120,120.9
121,119.7
122,126.0
123,142.4
124,132.0
125,132.5
126,97.6
127,156.8
128,181.3
129,157.4
130,161.9
131,143.4
132,163.1
133,161.5
134,146.8
135,135.0
136,115.3
137,125.5
138,134.2
139,103.0
140,125.8
141,103.8
142,154.6
143,175.9
144,144.1
145,119.7
146,92.2
147,117.2
148,112.7
149,82.6
150,109.2
151,119.2
152,92.4
153,113.2
154,102.4
155,85.5
156,106.1
157,102.4
158,101.6
159,88.4
160,88.7
161,113.3
162,119.3
163,118.2
164,117.5
165,124.0
166,142.8
167,150.0
168,128.3
169,153.5
170,115.7
171,150.6
172,103.8
173,157.6
174,156.8
175,158.0
176,185.4
177,167.7
178,170.4
179,116.2
180,170.1
181,150.8
182,150.3
183,159.1
184,160.7
185,176.3
186,137.8
187,155.8
188,164.1
189,173.6
190,155.9
191,150.5
192,108.2
193,134.9
194,183.1
195,174.5
196,217.8
197,214.3
198,198.7
199,174.1
200,173.5
201,183.0
202,196.3
203,170.6
204,198.1
205,189.5
206,155.9
207,164.2
208,133.6
209,164.0
210,173.8
211,194.9
212,230.9
213,188.7
214,208.6
215,231.6
216,198.8
217,206.8
218,157.9
219,152.2
220,160.9
221,163.6
222,179.3
223,175.9
224,156.4
225,172.9
226,158.2
227,172.9
228,168.2
229,163.5
230,171.4
231,178.9
232,153.4
233,138.0
234,155.4
235,179.2
236,167.7
237,111.4
238,137.2
239,165.8
240,153.2
241,127.5
242,111.4
243,114.4
244,117.4
245,134.3
246,127.8
247,146.0
248,114.6
249,104.2
250,101.3
251,105.9
252,100.9
253,99.2
254,96.3
255,141.1
256,117.9
257,108.9
258,168.7
259,126.4
260,122.5
261,153.2
262,140.3
263,140.2
264,135.5
265,123.2
266,182.7
267,160.2
268,188.4
269,177.8
270,178.3
271,213.4
272,194.1
273,206.3
274,193.3
275,189.5
276,184.0
277,196.5
278,204.6
279,190.3
280,190.9
281,218.2
282,191.5
283,195.9
284,179.8
285,177.9
286,192.5
287,188.2
288,188.2
289,205.4
290,179.2
291,193.1
292,208.8
293,205.9
294,200.4
295,175.3
296,198.8
297,190.5
298,188.4
299,165.4
300,171.7
301,177.9
302,176.3
303,184.5
304,240.5
305,195.5
306,211.9
307,193.3
308,195.2
309,226.8
310,228.5
311,194.0
312,218.8
313,196.0
314,225.8
315,238.1
316,243.7
317,229.3
318,250.7
319,232.1
320,243.9
321,266.7
322,272.6
323,276.6
324,282.4
325,265.2
326,263.2
327,244.8
328,217.0
329,259.6
330,232.8
331,207.6
332,238.5
333,261.4
334,234.6
335,222.5
336,250.2
337,246.3
338,245.7
339,249.8
340,247.2
341,245.7
342,177.8
343,228.6
344,253.6
345,250.3
346,269.9
347,229.7
348,291.0
349,257.8
350,255.6
351,247.9
352,279.5
353,276.3
354,234.8
355,250.9
356,263.1
357,282.4
358,302.1
359,216.4
360,243.0
361,271.1
362,251.7
363,254.1
364,217.9
365,259.8
366,199.8
367,202.4
368,237.1
369,217.5
370,231.9
371,187.9
372,185.3
373,219.7
374,223.2
375,229.9
376,240.6
377,201.6
378,265.9
379,197.9
380,205.8
381,211.2
382,220.6
383,255.2
384,224.8
385,247.7
386,200.2
387,264.5
388,242.3
389,242.4
390,203.6
391,219.5
392,242.5
393,240.1
394,212.9
395,269.4
396,294.8
397,242.1
398,257.5
399,231.7
400,249.4
401,272.1
402,273.8
403,262.3
404,274.8
405,270.2
406,234.8
407,258.0
408,236.4
409,245.2
410,242.8
411,238.1
412,239.5
413,215.7
414,228.8
415,261.8
416,260.1
417,265.5
418,278.6
419,265.6
420,310.7
421,274.6
422,265.3
423,280.6
424,251.6
425,302.9
426,271.6
427,287.0
428,296.9
429,318.6
430,285.8
431,315.1
432,297.5
433,260.3
434,331.3
435,315.2
436,314.7
437,335.3
438,322.9
439,279.7
440,317.9
441,265.0
442,251.7
443,247.6
444,314.4
445,317.5
446,238.5
447,271.3
448,253.4
449,221.0
450,232.6
451,187.0
452,246.1
453,260.6
454,211.1
455,205.4
456,168.4
457,226.9
458,225.7
459,248.4
460,196.3
461,253.1
462,223.8
463,246.0
464,262.3
465,171.9
466,262.9
467,251.4
468,282.2
469,237.2
470,293.1
471,302.7
472,291.6
473,286.2
474,300.4
475,265.7
476,250.8
477,303.3
478,258.2
479,274.3
480,287.3
481,328.6
482,282.6
483,301.1
484,296.1
485,316.9
486,297.9
487,292.2
488,297.6
489,274.1
490,255.3
491,300.1
492,265.2
493,244.6
494,259.6
495,286.5
496,317.9
497,247.8
498,219.3
499,323.1
500,317.9
501,281.7
502,306.7
503,276.3
504,294.2
505,279.9
506,207.2
507,238.3
508,227.3
509,277.6
510,319.1
511,225.3
512,263.1
513,261.1
514,227.2
515,249.3
516,239.1
517,226.8
518,286.8
519,290.8
520,199.8
521,274.7
522,295.9
523,295.7
524,290.0
525,287.5
526,288.4
527,306.7
528,309.8
529,320.6
530,305.0
531,295.5
532,301.9
533,302.4
534,307.5
535,293.5
536,252.0
537,266.5
538,296.6
539,275.4
540,226.6
541,245.1
542,250.0
543,254.1
544,263.7
545,243.1
546,257.3
547,227.3
548,236.2
549,266.3
550,246.1
551,242.1
552,259.3
553,241.2
554,240.9
555,269.1
556,267.0
557,275.5
558,294.6
559,270.2
560,270.7
561,257.2
562,284.2
563,287.5
564,291.6
565,316.9
566,269.0
567,258.4
568,247.5
569,262.3
570,249.3
571,268.1
572,227.1
573,270.6
574,255.0
575,316.0
576,317.9
577,264.2
578,284.3
579,286.8
580,294.2
581,291.7
582,321.5
583,294.4
584,305.7
585,284.1
586,346.5
587,338.8
588,338.1
589,349.7
590,272.9
591,306.8
592,310.5
593,270.6
594,279.6
595,332.3
596,353.6
597,301.0
598,326.0
599,297.3
600,332.3
601,352.2
602,343.5
603,329.2
604,345.1
605,328.3
606,327.3
607,318.6
608,334.2
609,336.1
610,295.2
611,295.4
612,348.9
613,356.2
614,307.3
615,334.1
616,328.4
617,353.2
618,314.6
619,303.3
620,338.4
621,302.7
622,323.5
623,331.1
624,337.7
625,311.2
626,339.8
627,298.9
628,325.9
629,336.9
630,353.2
631,327.5
632,338.4
633,344.1
634,335.6
635,356.0
636,333.2
637,333.0
638,347.2
639,362.9
640,348.0
641,334.6
642,304.6
643,333.6
644,285.0
645,364.6
646,346.2
647,298.7
648,348.4
649,303.1
650,293.5
651,313.9
652,345.4
653,315.6
654,295.4
655,303.0
656,268.7
657,231.6
658,335.3
659,295.8
660,304.2
661,293.0
662,329.0
663,305.6
664,316.5
665,332.5
666,301.1
667,332.8
668,301.3
669,314.6
670,322.1
671,331.9
672,331.4
673,271.0
674,336.7
675,313.6
676,334.1
677,317.2
678,327.2
679,287.6
680,318.3
681,297.5
682,355.1
683,303.4
684,313.1
685,336.5
686,334.8
687,339.5
688,352.5
689,323.1
690,320.2
691,343.0
692,356.6
693,301.7
694,347.5
695,314.6
696,295.7
697,310.0
698,278.8
699,322.0
700,351.1
701,280.9
702,290.3
703,306.9
704,308.4
705,282.7
706,346.8
707,329.6
708,354.6
709,346.7
710,337.3
711,348.1
712,341.0
713,354.2
714,346.9
715,360.8
716,333.1
717,341.9
718,372.2
719,353.5
720,308.3
721,307.9
722,339.2
723,290.7
724,333.5
725,336.9
726,353.1
727,311.4
728,365.7
729,301.5
730,301.0
731,343.2
732,337.3
733,351.3
734,356.4
735,319.3
736,348.7
737,337.7
738,354.4
739,338.0
740,336.2
741,353.0
742,336.9
743,313.6
744,379.9
745,322.1
746,319.4
747,336.9
748,355.6
749,330.1
750,359.8
751,327.5
752,347.6
753,356.4
754,354.8
755,334.2
756,340.0
757,361.2
758,340.6
759,335.0
760,365.9
761,342.1
762,328.9
763,359.9
764,353.1
765,347.2
766,332.7
767,362.3
768,329.0
