Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
20.0,20.0,103.0,26.0,11.0,15.0,15.0,9.0,23.0,16.0
16.0,42.0,17.0,12.0,66.0,21.0,26.0,14.0,21.0,28.0
11.0,22.0,22.0,13.0,16.0,33.0,13.0,14.0,29.0,34.0
13.0,19.0,16.0,22.0,13.0,17.0,15.0,47.0,33.0,15.0
21.0,21.0,14.0,16.0,11.0,13.0,24.0,23.0,11.0,12.0
10.0,28.0,22.0,14.0,37.0,10.0,22.0,26.0,28.0,23.0
10.0,10.0,13.0,15.0,63.0,56.0,31.0,18.0,17.0,13.0
36.0,39.0,16.0,18.0,9.0,9.0,11.0,26.0,38.0,30.0
22.0,19.0,19.0,15.0,56.0,17.0,20.0,16.0,41.0,10.0
18.0,34.0,9.0,65.0,20.0,32.0,29.0,11.0,58.0,33.0
12.0,17.0,21.0,18.0,19.0,10.0,14.0,13.0,11.0,14.0
11.0,23.0,15.0,17.0,34.0,20.0,34.0,17.0,49.0,14.0
15.0,22.0,20.0,16.0,18.0,13.0,54.0,34.0,22.0,14.0
21.0,16.0,43.0,18.0,21.0,14.0,36.0,9.0,26.0,10.0
15.0,22.0,16.0,20.0,23.0,14.0,25.0,13.0,19.0,24.0
26.0,71.0,15.0,17.0,14.0,38.0,25.0,13.0,28.0,41.0
81.0,45.0,19.0,15.0,27.0,13.0,26.0,25.0,52.0,16.0
66.0,19.0,21.0,13.0,16.0,12.0,32.0,9.0,38.0,20.0
29.0,11.0,30.0,31.0,17.0,15.0,20.0,34.0,14.0,20.0
13.0,42.0,36.0,26.0,53.0,27.0,29.0,14.0,30.0,26.0
12.0,14.0,28.0,16.0,14.0,18.0,29.0,22.0,20.0,26.0
21.0,17.0,35.0,16.0,13.0,17.0,41.0,13.0,21.0,17.0
14.0,23.0,16.0,18.0,30.0,55.0,22.0,15.0,39.0,14.0
12.0,45.0,9.0,16.0,36.0,23.0,32.0,14.0,12.0,11.0
28.0,18.0,15.0,31.0,30.0,20.0,75.0,32.0,15.0,19.0
12.0,32.0,20.0,20.0,29.0,34.0,52.0,43.0,15.0,25.0
13.0,15.0,28.0,63.0,32.0,39.0,38.0,35.0,35.0,15.0
25.0,31.0,90.0,12.0,32.0,18.0,13.0,12.0,48.0,39.0
