Episode,Average Reward
1,24.8
2,19.3
3,19.2
4,25.2
5,22.9
6,23.3
7,19.7
8,26.2
9,24.1
10,25.3
11,23.3
12,22.4
13,27.5
14,23.2
15,37.4
16,29.6
17,27.2
18,25.4
19,23.4
20,21.2
21,25.4
22,21.3
23,32.8
24,35.8
25,23.8
26,23.4
27,25.1
28,38.4
29,22.1
30,27.8
31,36.6
32,27.3
33,27.8
34,25.7
35,25.7
36,35.7
37,41.7
38,28.8
39,31.4
40,48.8
41,38.8
42,50.5
43,31.9
44,49.4
45,58.5
46,72.1
47,85.3
48,61.6
49,59.1
50,55.1
51,30.8
52,25.8
53,32.8
54,56.9
55,28.8
56,44.0
57,53.1
58,47.6
59,53.2
60,44.7
61,71.1
62,91.5
63,84.5
64,81.3
65,85.1
66,69.3
67,78.9
68,50.9
69,77.8
70,85.1
71,114.5
72,93.4
73,106.7
74,94.0
75,88.5
76,86.3
77,75.9
78,88.9
79,53.2
80,91.3
81,54.1
82,62.0
83,56.9
84,72.1
85,79.7
86,104.8
87,86.8
88,109.8
89,105.8
90,103.9
91,99.1
92,117.1
93,112.8
94,106.5
95,116.8
96,111.2
97,150.0
98,94.9
99,118.3
100,141.9
101,105.1
102,113.4
103,98.7
104,100.2
105,97.1
106,80.6
107,72.7
108,83.7
109,70.1
110,81.1
111,93.4
112,82.1
113,88.1
114,84.3
115,118.1
116,101.3
117,126.6
118,98.0
119,85.9
120,143.5
121,144.9
122,134.7
123,150.6
124,128.4
125,143.7
126,112.9
127,149.1
128,114.9
129,119.6
130,127.6
131,104.1
132,114.1
133,78.6
134,121.6
135,137.3
136,105.6
137,104.2
138,117.9
139,110.5
140,41.5
141,103.4
142,103.5
143,143.6
144,99.5
145,105.3
146,63.6
147,54.9
148,91.4
149,72.7
150,93.2
151,119.6
152,113.6
153,123.6
154,129.8
155,105.2
156,115.4
157,112.7
158,127.7
159,110.8
160,129.5
161,156.3
162,126.9
163,143.7
164,130.0
165,178.5
166,94.5
167,102.3
168,107.8
169,115.5
170,117.5
171,139.1
172,105.1
173,146.5
174,124.9
175,124.1
176,136.6
177,111.6
178,141.8
179,144.4
180,126.1
181,142.5
182,172.5
183,158.4
184,162.7
185,158.7
186,183.8
187,183.4
188,182.8
189,140.5
190,170.8
191,189.6
192,195.8
193,200.8
194,195.0
195,214.0
196,202.7
197,208.3
198,192.0
199,196.8
200,196.6
201,184.7
202,199.5
203,192.3
204,175.7
205,178.5
206,157.9
207,137.6
208,133.4
209,149.2
210,141.7
211,143.0
212,135.4
213,162.8
214,126.6
215,139.8
216,167.3
217,174.0
218,169.7
219,162.0
220,149.1
221,207.5
222,172.7
223,124.9
224,150.8
225,158.4
226,179.2
227,191.2
228,162.6
229,173.6
230,203.1
231,153.1
232,190.3
233,178.3
234,203.8
235,170.3
236,191.1
237,167.1
238,184.5
239,208.3
240,185.0
241,199.4
242,182.8
243,203.4
244,176.2
245,202.1
246,218.3
247,167.5
248,204.6
249,181.2
250,186.6
251,158.3
252,174.4
253,158.4
254,163.1
255,175.0
256,197.3
257,185.0
258,176.5
259,218.7
260,236.5
261,162.4
262,192.0
263,186.2
264,224.0
265,226.4
266,203.8
267,211.7
268,216.1
269,214.3
270,217.3
271,209.0
272,235.0
273,194.1
274,213.0
275,212.2
276,170.2
277,199.3
278,172.4
279,205.4
280,205.9
281,193.0
282,175.5
283,180.7
284,210.9
285,210.2
286,274.7
287,268.8
288,244.2
289,251.0
290,231.5
291,202.0
292,209.7
293,239.2
294,230.7
295,229.0
296,223.6
297,242.3
298,208.0
299,234.8
300,202.6
301,219.8
302,201.0
303,210.7
304,186.0
305,191.4
306,209.2
307,185.8
308,188.1
309,223.0
310,210.9
311,232.5
312,236.8
313,224.2
314,218.6
315,289.5
316,292.0
317,296.9
318,272.7
319,292.8
320,222.5
321,264.4
322,262.1
323,274.4
324,270.6
325,291.9
326,291.6
327,303.3
328,320.4
329,290.5
330,291.7
331,327.9
332,282.2
333,324.8
334,280.4
335,253.0
336,265.5
337,244.1
338,279.5
339,297.5
340,295.7
341,317.0
342,265.5
343,254.9
344,288.5
345,263.2
346,250.9
347,224.7
348,226.9
349,245.5
350,274.2
351,263.9
352,279.0
353,296.4
354,280.1
355,269.6
356,302.9
357,303.2
358,304.3
359,319.5
360,279.3
361,274.0
362,259.7
363,265.8
364,210.1
365,268.6
366,256.5
367,281.1
368,239.7
369,247.5
370,232.2
371,315.1
372,318.4
373,320.0
374,332.9
375,311.7
376,307.4
377,334.1
378,252.6
379,320.5
380,333.8
381,361.8
382,343.3
383,303.8
384,326.0
385,315.1
386,273.3
387,252.8
388,290.7
389,237.5
390,328.9
391,245.0
392,311.2
393,341.9
394,300.4
395,280.9
396,291.5
397,296.0
398,274.3
399,300.0
400,295.1
401,255.3
402,275.3
403,301.3
404,292.3
405,290.5
406,315.5
407,316.0
408,264.3
409,311.4
410,319.1
411,290.4
412,308.5
413,311.1
414,301.8
415,266.3
416,244.0
417,250.2
418,269.5
419,247.9
420,241.1
421,250.6
422,213.9
423,278.3
424,289.9
425,254.2
426,266.1
427,290.0
428,259.4
429,271.7
430,297.6
431,299.5
432,281.0
433,312.7
434,264.5
435,303.8
436,332.6
437,354.1
438,348.8
439,327.7
440,287.1
441,326.2
442,341.3
443,342.2
444,336.0
445,329.8
446,289.6
447,343.4
448,333.1
449,339.5
450,297.2
451,313.3
452,350.0
453,342.0
454,322.1
455,324.9
456,322.4
457,318.8
458,343.6
459,349.5
460,355.4
461,351.5
462,346.4
463,328.1
464,325.2
465,336.7
466,346.8
467,350.6
468,352.9
469,339.6
470,316.7
471,300.2
472,334.2
473,320.8
474,373.2
475,346.2
476,319.8
477,334.3
478,352.3
479,320.9
480,310.0
481,358.8
482,318.5
483,342.5
484,341.3
485,346.9
486,331.3
487,360.1
488,370.4
489,339.8
490,376.0
491,333.4
492,344.0
493,354.3
494,351.4
495,348.9
496,363.5
497,321.6
498,348.2
499,303.0
500,372.6
501,366.7
502,327.9
503,344.0
504,334.9
505,337.1
506,377.8
507,358.8
508,340.3
509,382.4
510,383.6
511,372.9
512,390.5
513,357.3
514,374.8
515,348.3
516,383.4
517,330.5
518,340.1
519,372.1
520,373.8
521,327.5
522,359.0
523,352.8
524,366.1
525,388.0
526,384.3
527,368.7
528,313.7
529,355.1
530,335.3
531,395.8
532,358.0
533,380.1
534,336.7
535,322.9
536,336.8
537,368.4
538,364.3
539,356.7
540,365.7
541,380.1
542,381.4
543,359.1
544,363.0
545,360.4
546,387.0
547,391.4
548,371.7
549,349.4
550,368.6
551,346.0
552,381.6
553,323.0
554,387.2
555,355.0
556,380.0
557,336.7
558,328.6
559,377.9
560,363.3
561,341.3
562,352.4
563,366.2
564,342.6
565,337.0
566,339.5
567,311.2
568,313.0
569,307.1
570,342.2
571,347.9
572,346.5
573,341.0
574,335.9
575,314.2
576,341.1
577,316.3
578,365.2
579,346.6
580,337.3
581,359.1
582,356.4
583,347.7
584,344.6
585,369.8
586,364.5
587,357.8
588,321.0
589,337.3
590,349.2
591,329.8
592,350.6
593,324.3
594,330.8
595,287.9
596,331.7
597,386.0
598,311.6
599,337.1
600,352.7
601,337.5
602,341.6
603,297.8
604,307.2
605,288.8
606,342.6
607,374.4
608,354.8
609,349.0
610,337.1
611,322.3
612,312.8
613,327.2
614,302.7
615,337.0
616,370.0
617,343.9
618,305.3
619,335.2
620,344.8
621,339.1
622,333.6
623,323.3
624,315.3
625,323.3
626,331.5
627,337.8
628,338.3
629,333.6
630,326.2
631,365.8
632,356.9
633,286.5
634,381.7
635,353.4
636,384.6
637,384.9
638,314.8
639,347.6
640,333.5
641,368.1
642,349.5
643,351.5
644,344.8
645,333.0
646,360.7
647,320.5
648,331.0
649,296.6
650,341.3
651,364.3
652,375.8
653,333.6
654,327.2
655,365.9
656,373.2
657,369.9
658,353.0
659,379.8
660,361.9
661,340.3
662,372.3
663,298.9
664,378.3
665,347.8
666,363.7
667,381.3
668,308.5
669,397.7
670,357.5
671,317.4
672,364.0
673,384.6
674,345.7
675,400.6
676,388.0
677,381.9
678,385.8
679,366.0
680,356.4
681,384.2
682,369.3
683,364.0
684,377.9
685,378.5
686,368.5
687,376.9
688,365.6
689,377.2
690,380.8
691,375.8
692,366.4
693,380.9
694,361.0
695,399.6
696,390.5
697,377.0
698,392.0
699,360.0
700,366.5
701,368.2
702,376.3
703,388.1
704,414.3
705,369.3
706,378.8
707,371.6
708,385.1
709,345.7
710,396.8
711,355.4
712,372.2
713,396.0
714,354.6
715,365.9
716,361.6
717,336.0
718,319.9
719,331.9
720,359.9
721,336.9
722,313.9
723,326.6
724,341.1
725,363.9
726,337.1
727,346.0
728,349.9
729,367.8
730,356.7
731,366.6
732,366.7
733,359.6
734,351.2
735,353.8
736,376.1
737,372.4
738,365.8
739,370.0
740,372.3
741,389.5
742,346.8
743,304.9
744,370.7
745,368.0
746,370.2
747,359.1
748,337.4
749,377.3
750,357.4
751,378.8
752,368.1
753,368.7
754,377.9
755,386.0
756,356.4
757,382.4
758,381.4
759,378.1
760,305.1
761,395.4
762,369.7
763,382.9
764,364.3
765,398.9
766,379.4
767,376.9
768,357.0
769,355.5
770,400.1
771,399.7
772,376.8
773,375.3
774,380.3
775,404.5
776,395.8
777,377.3
778,395.8
779,409.8
780,335.0
781,339.2
782,340.1
783,341.3
784,371.9
785,363.4
786,366.7
787,398.5
788,396.0
789,384.7
790,418.1
791,364.4
792,398.9
793,404.4
794,370.3
795,393.6
796,358.7
797,377.2
798,395.4
799,400.4
800,385.0
801,398.5
802,387.4
803,387.2
804,395.8
805,416.7
806,411.1
807,399.9
808,374.3
809,415.3
810,434.4
811,408.5
812,401.0
813,393.5
814,412.6
815,393.1
816,401.3
817,386.9
818,380.7
819,424.8
820,421.3
821,404.7
822,412.8
823,433.0
824,405.0
825,386.0
826,355.7
827,369.6
828,397.4
829,418.8
830,424.1
831,397.0
832,397.7
833,420.7
834,416.5
835,400.5
836,435.6
837,417.2
838,377.5
839,381.3
840,400.1
841,379.0
842,426.5
843,365.0
844,393.7
845,406.1
846,424.9
847,419.5
848,383.7
849,406.4
850,397.9
851,355.5
852,420.6
853,415.7
854,426.7
855,434.4
856,359.8
857,351.2
858,351.7
859,335.1
860,391.0
861,380.2
862,338.0
863,351.6
864,337.6
865,367.9
866,367.8
867,391.0
868,399.7
869,411.8
870,397.9
871,390.7
872,378.6
873,429.7
874,417.3
875,416.7
876,375.7
877,396.3
878,360.6
879,374.4
880,385.6
881,415.0
882,443.1
883,386.3
884,393.6
885,359.7
886,380.8
887,398.0
888,433.9
889,395.3
890,416.6
891,409.3
892,376.5
893,402.6
894,411.2
895,415.4
896,387.1
897,399.3
898,413.6
899,394.1
900,388.0
901,394.2
902,418.8
903,403.2
904,381.2
905,392.8
906,377.7
907,380.9
908,397.8
909,363.1
910,429.3
911,419.3
912,359.0
913,376.3
914,373.9
915,385.3
916,357.6
917,352.2
918,400.7
919,366.7
920,370.1
921,388.1
922,391.1
923,415.0
924,410.6
925,384.9
926,410.8
927,412.5
928,410.6
929,418.6
930,389.5
931,403.5
932,390.3
933,388.3
934,379.9
935,403.9
936,412.7
937,396.5
938,405.1
939,448.0
940,407.1
941,404.5
942,406.9
943,404.5
944,445.4
945,384.9
946,432.5
947,378.1
948,381.7
949,393.3
950,376.6
951,373.0
952,340.4
953,361.7
954,377.3
955,382.4
956,379.8
957,345.6
958,348.1
959,378.0
960,398.9
961,389.2
962,351.5
963,409.5
964,384.5
965,412.4
966,429.8
967,408.0
968,394.3
969,400.7
970,407.4
971,417.8
972,393.7
973,422.8
974,431.7
975,420.1
976,396.7
977,399.5
978,432.1
979,377.5
980,433.3
981,460.5
982,391.6
983,448.2
984,436.8
985,417.4
986,396.1
987,393.0
988,290.3
989,420.4
990,395.0
991,414.0
992,432.1
993,391.4
994,445.6
995,385.1
996,370.2
997,424.9
998,337.8
999,313.3
1000,441.0
1001,422.7
1002,429.8
1003,452.5
1004,425.1
1005,441.6
1006,412.8
1007,401.8
1008,412.5
1009,405.8
1010,388.1
1011,387.4
1012,417.1
1013,362.8
1014,406.9
1015,406.6
1016,407.7
1017,355.2
1018,440.3
1019,401.8
1020,437.1
1021,409.6
1022,418.4
1023,437.0
1024,432.6
1025,460.0
1026,471.8
1027,422.4
1028,450.3
1029,451.8
1030,419.6
1031,421.5
1032,472.6
1033,425.8
1034,430.5
1035,451.9
1036,387.7
1037,444.5
1038,391.6
1039,381.6
1040,372.1
1041,397.5
1042,358.5
1043,358.7
1044,383.0
1045,361.0
1046,322.6
1047,430.0
1048,364.7
1049,410.4
1050,432.9
1051,441.2
1052,450.6
1053,407.7
1054,412.5
1055,440.5
1056,453.0
1057,433.1
1058,432.4
1059,426.9
1060,418.4
1061,446.8
1062,391.8
1063,423.8
1064,422.9
1065,437.4
1066,405.4
1067,402.5
1068,417.8
1069,408.5
1070,438.5
1071,420.6
1072,446.9
1073,415.5
1074,426.8
1075,436.8
1076,421.3
1077,437.8
1078,423.8
1079,450.7
1080,434.7
1081,425.4
1082,373.1
1083,381.7
1084,368.9
1085,351.7
1086,442.2
1087,385.7
1088,420.7
1089,447.0
1090,411.9
1091,407.3
1092,425.6
1093,416.1
1094,379.4
1095,398.2
1096,432.5
1097,430.1
1098,386.6
1099,433.4
1100,425.3
1101,425.0
1102,397.6
1103,448.2
1104,468.6
1105,431.0
1106,386.0
1107,421.6
1108,423.1
1109,392.3
1110,451.0
1111,404.5
1112,387.5
1113,408.4
1114,448.9
1115,422.9
1116,465.1
1117,406.9
1118,409.0
1119,431.3
1120,417.3
1121,387.9
1122,400.9
1123,389.3
1124,408.5
1125,386.1
1126,403.6
1127,419.3
1128,353.5
1129,411.9
1130,370.7
1131,428.6
1132,449.4
1133,396.6
1134,418.4
1135,409.3
1136,386.4
1137,409.3
1138,422.9
1139,452.8
1140,428.7
1141,435.2
1142,420.5
1143,425.3
1144,432.2
1145,437.5
1146,382.4
1147,409.0
1148,392.9
1149,437.6
1150,409.3
1151,445.4
1152,435.1
1153,369.4
1154,408.0
1155,449.0
1156,433.3
1157,455.5
1158,394.9
1159,409.3
1160,454.2
1161,385.9
1162,409.5
1163,428.8
1164,404.3
1165,362.9
1166,400.5
1167,426.0
1168,416.0
1169,436.5
1170,399.0
1171,406.8
1172,437.0
1173,400.3
1174,455.0
1175,435.4
1176,445.7
1177,396.7
1178,405.6
1179,404.3
1180,421.1
1181,371.4
1182,384.5
1183,422.8
1184,400.3
1185,406.8
1186,412.9
1187,378.9
1188,432.4
1189,423.5
1190,404.9
1191,410.5
1192,435.0
1193,441.8
1194,459.2
1195,439.0
1196,438.3
1197,438.3
1198,458.4
1199,415.9
1200,442.2
1201,445.2
1202,433.7
1203,448.6
1204,443.2
1205,442.0
1206,463.6
1207,472.7
1208,452.3
1209,444.8
1210,434.4
1211,457.3
1212,467.5
1213,419.6
1214,451.5
1215,407.8
1216,391.3
1217,447.9
1218,457.5
1219,440.3
1220,435.5
1221,477.1
1222,436.9
1223,446.4
1224,472.4
1225,440.2
1226,429.8
1227,449.9
1228,424.0
1229,461.9
1230,369.0
1231,391.1
1232,388.9
1233,420.1
1234,312.3
1235,416.6
1236,423.8
1237,408.8
1238,420.6
1239,346.2
1240,404.8
1241,402.1
1242,476.1
1243,441.9
1244,427.1
1245,459.2
1246,463.2
1247,466.9
1248,475.9
1249,444.4
1250,431.3
1251,441.8
1252,444.3
1253,438.6
1254,368.4
1255,406.3
1256,413.2
1257,440.9
1258,407.8
1259,463.4
1260,434.0
1261,443.8
1262,475.2
1263,450.3
1264,452.0
1265,469.5
1266,443.6
1267,433.7
1268,444.2
1269,386.3
1270,394.1
1271,463.6
1272,458.1
1273,472.9
1274,426.9
1275,376.0
1276,433.6
1277,454.1
1278,457.9
1279,470.8
1280,437.3
1281,429.5
1282,446.0
1283,470.3
1284,458.9
1285,469.1
1286,410.2
1287,457.5
1288,431.3
1289,472.0
1290,474.7
1291,434.3
1292,428.9
1293,406.5
1294,419.9
1295,435.1
1296,455.5
1297,420.9
1298,404.5
1299,363.1
1300,450.9
1301,399.2
1302,387.5
1303,402.2
1304,334.4
1305,348.3
1306,377.0
1307,418.0
1308,374.3
1309,413.3
1310,435.4
1311,351.0
1312,372.0
1313,349.4
1314,417.7
1315,381.0
1316,354.3
1317,408.6
1318,403.1
1319,462.7
1320,423.7
1321,404.4
1322,401.5
1323,439.4
1324,391.1
1325,383.3
1326,449.8
1327,443.1
1328,443.5
1329,453.2
1330,444.9
1331,464.4
1332,434.4
1333,410.6
1334,418.7
1335,400.4
1336,470.8
1337,433.0
1338,465.5
1339,417.4
1340,398.6
1341,467.8
1342,431.7
1343,465.5
1344,421.8
1345,444.0
1346,450.9
1347,426.8
1348,440.9
1349,395.4
1350,465.9
1351,434.1
1352,440.5
1353,440.8
1354,417.7
1355,423.3
1356,380.6
1357,405.0
1358,404.2
1359,423.1
1360,413.3
1361,430.5
1362,453.5
1363,396.7
1364,413.8
1365,402.0
1366,409.5
1367,403.0
1368,409.1
1369,396.8
1370,414.4
1371,424.2
1372,407.5
1373,358.5
1374,371.4
1375,408.4
1376,433.0
1377,417.5
1378,429.4
1379,419.2
1380,439.4
1381,428.0
1382,460.7
1383,469.8
1384,472.6
1385,467.0
1386,446.0
1387,476.7
1388,440.6
1389,460.6
1390,445.2
1391,445.3
1392,459.2
1393,467.2
1394,446.9
1395,452.8
1396,457.6
1397,444.5
1398,444.2
1399,441.1
1400,464.0
1401,465.4
1402,438.2
1403,404.6
1404,461.7
1405,457.4
1406,482.6
1407,473.1
1408,466.3
1409,471.1
1410,452.5
1411,468.2
1412,471.1
1413,434.8
1414,439.7
1415,442.7
1416,419.5
1417,466.3
1418,443.4
1419,465.6
1420,473.3
1421,423.3
1422,458.2
1423,442.8
1424,425.0
1425,463.6
1426,435.8
1427,425.8
1428,449.9
1429,447.2
1430,455.7
1431,466.5
1432,463.7
1433,434.6
1434,462.8
1435,434.3
1436,419.4
1437,434.9
1438,425.7
1439,475.2
1440,459.5
1441,452.2
1442,425.1
1443,456.8
1444,425.4
1445,459.8
1446,462.6
1447,471.7
1448,469.5
1449,431.5
1450,469.7
1451,454.0
1452,418.1
1453,464.2
1454,446.5
1455,425.9
1456,437.8
1457,433.4
1458,470.0
1459,478.2
1460,462.9
1461,433.0
1462,425.3
1463,478.3
1464,447.3
1465,464.7
1466,459.6
1467,466.5
1468,459.6
1469,451.9
1470,460.8
1471,464.4
1472,473.3
1473,487.9
1474,390.9
1475,441.2
1476,436.2
1477,462.2
1478,439.5
1479,443.3
1480,485.3
1481,426.9
1482,471.5
1483,470.3
1484,462.3
1485,453.6
1486,463.0
1487,436.5
1488,429.2
1489,473.4
1490,428.4
1491,479.5
1492,450.1
1493,472.8
1494,490.4
1495,471.8
1496,471.9
1497,497.4
1498,426.9
1499,432.9
1500,418.4
1501,469.3
1502,467.4
1503,467.7
1504,467.8
1505,443.8
1506,456.7
1507,476.4
1508,453.0
1509,440.0
1510,430.4
1511,447.5
1512,478.0
1513,416.4
1514,404.1
1515,463.7
1516,468.5
1517,475.2
1518,452.0
1519,467.9
1520,407.9
1521,469.7
1522,467.4
1523,432.3
1524,466.2
1525,473.2
1526,465.8
1527,492.6
1528,455.7
1529,438.5
1530,472.6
1531,471.2
1532,480.3
1533,494.2
1534,425.4
1535,479.3
1536,484.4
1537,482.0
1538,464.8
1539,470.9
1540,458.2
1541,474.9
1542,471.7
1543,475.4
1544,472.4
1545,478.6
1546,475.1
1547,433.1
1548,462.2
1549,460.5
1550,462.2
1551,474.7
1552,464.5
1553,466.3
1554,467.1
1555,470.5
1556,476.8
1557,480.2
1558,467.2
1559,487.1
1560,466.1
1561,471.3
1562,487.7
1563,467.3
1564,472.9
1565,421.3
1566,440.4
1567,473.5
1568,492.2
1569,457.9
1570,468.1
1571,430.1
1572,471.3
1573,445.4
1574,472.6
1575,429.0
1576,470.5
1577,435.1
1578,464.2
1579,430.3
1580,472.1
1581,471.6
1582,462.5
1583,467.2
1584,433.1
1585,427.8
1586,469.1
1587,441.1
1588,468.1
1589,488.2
1590,474.4
1591,477.9
1592,433.5
1593,469.0
1594,472.8
1595,469.6
1596,473.6
1597,429.1
1598,457.2
1599,439.8
1600,469.9
1601,467.6
1602,439.2
1603,466.7
1604,496.4
1605,470.2
1606,443.9
1607,446.3
1608,452.1
1609,483.6
1610,472.4
1611,460.7
1612,479.2
1613,470.6
1614,450.6
1615,444.6
1616,482.7
1617,484.3
1618,464.9
1619,471.2
1620,500.0
1621,475.3
1622,476.8
1623,476.6
1624,473.8
1625,473.7
1626,469.0
1627,470.0
1628,500.0
1629,476.6
1630,468.8
1631,485.9
1632,437.5
1633,495.6
1634,472.3
1635,449.9
1636,500.0
1637,498.0
1638,497.5
1639,460.0
1640,473.6
1641,483.0
1642,454.0
1643,458.1
1644,499.2
1645,467.5
1646,462.8
1647,485.7
1648,475.1
1649,465.4
1650,448.6
1651,474.6
1652,469.1
1653,487.3
1654,469.3
1655,435.8
1656,473.8
1657,471.7
1658,465.6
1659,440.4
1660,500.0
1661,469.6
1662,489.4
1663,457.8
1664,464.6
1665,441.6
1666,484.3
1667,467.0
1668,457.7
1669,478.4
1670,479.2
1671,500.0
1672,456.6
1673,465.8
1674,473.4
1675,477.3
1676,500.0
1677,484.0
1678,462.3
1679,495.9
1680,467.7
1681,482.2
