Episode,Average Reward
1,23.5
2,21.7
3,20.8
4,20.2
5,22.5
6,31.2
7,19.1
8,19.4
9,15.7
10,20.3
11,25.0
12,21.9
13,24.9
14,20.9
15,18.0
16,28.4
17,22.7
18,27.6
19,25.8
20,31.7
21,25.1
22,24.4
23,34.7
24,30.1
25,26.9
26,36.7
27,27.1
28,22.6
29,32.0
30,32.6
31,20.8
32,26.1
33,25.3
34,37.3
35,37.2
36,31.1
37,27.1
38,25.1
39,36.9
40,34.0
41,43.8
42,30.5
43,37.2
44,40.5
45,38.3
46,31.3
47,41.1
48,39.9
49,39.0
50,41.7
51,53.2
52,52.3
53,76.8
54,79.0
55,71.2
56,54.7
57,91.2
58,63.0
59,57.4
60,54.5
61,40.3
62,39.3
63,49.7
64,70.9
65,71.6
66,42.8
67,59.9
68,64.8
69,71.8
70,64.3
71,62.9
72,48.2
73,52.2
74,61.0
75,73.7
76,83.4
77,75.7
78,59.8
79,78.7
80,59.7
81,113.6
82,120.6
83,78.6
84,100.5
85,68.7
86,95.8
87,92.9
88,93.8
89,96.7
90,82.1
91,75.8
92,79.4
93,74.8
94,89.3
95,92.9
96,99.4
97,63.6
98,100.8
99,131.8
100,104.6
101,130.2
102,130.0
103,117.5
104,154.9
105,103.4
106,185.1
107,129.7
108,141.2
109,198.8
110,132.5
111,98.4
112,86.9
113,119.8
114,93.6
115,123.8
116,104.6
117,132.8
118,114.4
119,77.7
120,127.4
121,125.3
122,121.2
123,144.0
124,136.6
125,145.2
126,164.1
127,153.0
128,154.3
129,152.1
130,158.5
131,161.5
132,133.1
133,160.4
134,151.7
135,157.4
136,181.0
137,187.6
138,188.1
139,178.4
140,179.6
141,164.6
142,160.0
143,197.4
144,198.5
145,140.6
146,108.7
147,101.8
148,103.8
149,121.7
150,122.8
151,162.1
152,143.1
153,120.2
154,127.5
155,149.5
156,95.9
157,77.8
158,108.1
159,72.0
160,123.4
161,158.6
162,146.5
163,144.2
164,121.3
165,158.0
166,134.2
167,132.5
168,139.5
169,167.5
170,145.4
171,103.9
172,126.1
173,99.5
174,116.6
175,132.8
176,165.3
177,188.3
178,193.4
179,194.7
180,168.7
181,188.9
182,179.2
183,184.3
184,189.5
185,223.8
186,232.1
187,223.2
188,215.4
189,209.6
190,235.5
191,184.6
192,163.4
193,164.7
194,193.8
195,200.1
196,159.9
197,164.9
198,187.7
199,164.6
200,174.6
201,179.8
202,163.2
203,145.2
204,133.7
205,183.7
206,180.8
207,175.3
208,150.9
209,178.3
210,197.7
211,224.1
212,199.5
213,150.8
214,209.3
215,228.7
216,233.6
217,198.6
218,213.9
219,168.8
220,161.8
221,266.0
222,188.8
223,215.0
224,175.0
225,231.5
226,253.4
227,243.4
228,246.1
229,241.3
230,254.3
231,171.0
232,181.9
233,242.5
234,210.0
235,229.0
236,203.2
237,194.9
238,187.1
239,183.0
240,199.5
241,211.1
242,164.2
243,209.4
244,232.6
245,201.9
246,211.2
247,228.9
248,229.8
249,201.6
250,238.8
251,263.7
252,262.9
253,232.1
254,237.8
255,284.6
256,244.6
257,252.2
258,235.9
259,247.5
260,223.4
261,235.2
262,189.9
263,229.4
264,244.1
265,233.9
266,188.9
267,224.7
268,166.9
269,226.1
270,238.2
271,235.6
272,230.2
273,233.9
274,218.2
275,204.0
276,181.3
277,194.9
278,183.1
279,187.8
280,163.5
281,212.6
282,202.2
283,216.8
284,214.4
285,203.7
286,217.3
287,174.1
288,201.1
289,198.2
290,197.6
291,213.5
292,227.3
293,228.4
294,230.5
295,203.5
296,224.9
297,249.8
298,257.2
299,216.3
300,204.1
301,250.7
302,237.8
303,249.3
304,236.1
305,249.9
306,307.0
307,255.8
308,277.6
309,281.8
310,278.0
311,258.6
312,217.1
313,238.9
314,229.5
315,281.1
316,237.7
317,259.9
318,279.4
319,212.4
320,290.4
