Episode,Average Reward
1,24.0
2,21.9
3,17.4
4,18.6
5,18.3
6,26.8
7,27.7
8,24.2
9,18.0
10,20.0
11,26.2
12,20.9
13,23.3
14,23.4
15,23.7
16,19.7
17,21.9
18,25.1
19,16.1
20,28.2
21,16.3
22,22.8
23,18.9
24,25.4
25,31.8
26,29.5
27,23.6
28,25.0
29,23.6
30,26.5
31,25.8
32,28.6
33,36.9
34,19.3
35,34.8
36,39.8
37,37.3
38,35.1
39,30.7
40,26.4
41,34.8
42,30.0
43,43.1
44,25.4
45,35.4
46,34.1
47,40.2
48,28.6
49,34.0
50,28.7
51,42.1
52,36.3
53,35.3
54,49.3
55,40.0
56,41.9
57,50.1
58,46.2
59,50.9
60,47.3
61,35.9
62,59.9
63,38.8
64,32.9
65,45.5
66,40.1
67,42.7
68,40.2
69,36.7
70,43.0
71,57.0
72,44.4
73,52.1
74,44.7
75,47.0
76,36.8
77,59.3
78,44.9
79,50.2
80,36.6
81,40.7
82,42.9
83,38.8
84,37.1
85,39.2
86,28.2
87,39.4
88,36.8
89,30.8
90,32.5
91,35.8
92,30.5
93,35.1
94,38.0
95,43.8
96,57.4
97,47.1
98,54.2
99,43.9
100,61.3
101,48.7
102,48.8
103,51.7
104,41.5
105,56.1
106,57.0
107,47.3
108,51.9
109,30.8
110,49.9
111,35.6
112,44.6
113,42.1
114,44.6
115,65.4
116,77.7
117,66.6
118,72.5
119,68.5
120,55.6
121,69.0
122,87.6
123,73.7
124,64.8
125,67.3
126,50.8
127,69.2
128,60.2
129,68.4
130,39.4
131,49.0
132,51.5
133,61.8
134,51.7
135,63.2
136,55.7
137,61.2
138,71.4
139,66.1
140,93.3
141,54.1
142,59.3
143,60.4
144,54.1
145,70.5
146,85.7
147,96.1
148,123.1
149,104.4
150,93.8
151,84.3
152,79.1
153,148.5
154,115.9
155,120.2
156,59.7
157,56.1
158,71.4
159,82.6
160,70.2
161,78.7
162,87.5
163,84.7
164,107.2
165,113.7
166,101.7
167,88.7
168,107.3
169,144.1
170,139.0
171,96.1
172,65.8
173,95.3
174,87.7
175,68.2
176,77.4
177,69.0
178,57.1
179,54.2
180,67.9
181,77.0
182,65.5
183,63.5
184,55.9
185,62.2
186,67.3
187,70.1
188,80.3
189,56.7
190,78.0
191,59.5
192,60.8
193,84.8
194,53.3
195,76.2
196,114.4
197,127.0
198,103.8
199,101.4
200,125.4
201,149.2
202,149.2
203,132.2
204,108.0
205,130.6
206,148.1
207,140.6
208,144.0
209,156.4
210,143.7
211,175.0
212,194.1
213,139.9
214,131.0
215,188.1
216,191.3
217,193.8
218,179.3
219,216.1
220,206.8
221,205.7
222,176.4
223,203.5
224,188.5
225,220.8
226,188.0
227,173.3
228,201.4
229,180.7
230,212.4
231,167.6
232,176.4
233,187.5
234,164.5
235,202.5
236,213.9
237,178.5
238,187.3
239,213.9
240,197.3
241,136.7
242,134.9
243,176.5
244,214.7
245,222.0
246,207.2
247,219.6
248,234.1
249,238.2
250,228.8
251,175.6
252,181.6
253,192.4
254,169.3
255,192.8
256,181.1
257,234.4
258,193.3
259,235.3
260,163.2
261,167.9
262,219.5
263,178.8
264,197.5
265,189.5
266,180.3
267,211.9
268,218.2
269,192.3
270,245.1
271,171.8
272,233.0
