Episode,Average Reward
1,18.1
2,22.3
3,23.1
4,22.2
5,15.2
6,17.0
7,22.5
8,22.5
9,18.4
10,19.9
11,17.3
12,21.7
13,20.5
14,22.7
15,21.3
16,21.2
17,20.9
18,25.0
19,25.8
20,24.3
21,29.0
22,24.7
23,21.3
24,23.1
25,21.5
26,27.3
27,27.6
28,28.8
29,26.8
30,27.2
31,26.8
32,26.8
33,27.5
34,28.6
35,31.6
36,22.9
37,20.0
38,24.0
39,31.5
40,29.2
41,25.8
42,27.1
43,27.4
44,24.0
45,24.9
46,36.1
47,26.6
48,28.2
49,34.3
50,32.1
51,23.6
52,25.8
53,37.6
54,36.7
55,35.2
56,39.5
57,37.4
58,31.1
59,40.2
60,37.0
61,38.0
62,48.1
63,42.1
64,60.5
65,45.9
66,39.5
67,48.2
68,44.7
69,41.4
70,39.9
71,26.8
72,44.5
73,31.6
74,40.6
75,44.3
76,44.5
77,75.9
78,59.3
79,80.7
80,59.0
81,46.7
82,43.1
83,50.1
84,42.9
85,68.7
86,64.6
87,71.1
88,63.7
89,99.6
90,90.5
91,89.0
92,91.0
93,85.2
94,99.6
95,115.7
96,107.3
97,117.8
98,100.5
99,95.4
100,99.4
101,105.6
102,109.5
103,107.5
104,101.4
105,121.2
106,109.8
107,98.9
108,96.1
109,111.5
110,98.9
111,113.2
112,88.1
113,111.6
114,105.8
115,112.9
116,158.9
117,95.9
118,144.1
119,145.3
120,135.3
121,125.5
122,120.7
123,112.2
124,112.0
125,121.5
126,126.8
127,115.1
128,120.7
129,129.6
130,138.6
131,110.5
132,123.6
133,146.2
134,158.1
135,147.4
136,158.1
137,192.8
138,187.3
139,172.8
140,195.0
141,110.6
142,133.9
143,119.7
144,138.5
145,110.8
146,124.6
147,133.6
148,127.9
149,149.4
150,113.0
151,114.8
152,155.0
153,122.2
154,124.8
155,151.0
156,212.2
157,174.3
158,171.9
159,207.1
160,139.8
161,124.4
162,167.4
163,142.0
164,160.0
165,187.6
166,172.3
167,161.6
168,177.5
169,156.0
170,162.3
171,188.4
172,191.0
173,217.7
174,232.0
175,194.3
176,168.6
177,145.2
178,188.6
179,120.8
180,151.8
181,126.0
182,175.3
183,132.1
184,147.3
185,178.6
186,191.0
187,179.7
188,228.3
189,147.6
190,209.4
191,200.1
192,191.2
193,211.8
194,195.1
195,198.2
196,188.3
197,160.0
198,174.8
199,156.5
200,163.0
201,164.3
202,173.1
203,169.3
204,162.5
205,173.0
206,177.2
207,189.9
208,148.8
209,189.0
210,157.5
211,156.0
212,161.3
213,178.2
214,150.9
215,183.4
216,165.7
217,165.2
218,186.3
219,183.1
220,177.3
221,208.1
222,176.1
223,147.3
224,172.9
225,170.0
226,116.8
227,157.4
228,159.6
229,133.8
230,149.8
231,127.8
232,103.9
233,190.7
234,157.6
235,183.5
236,210.7
237,194.5
238,220.6
239,187.3
240,205.4
241,183.4
242,215.3
243,172.6
244,157.4
245,191.2
246,186.4
247,204.4
248,194.0
249,182.6
250,237.6
251,165.8
252,204.3
253,213.3
254,213.1
255,214.8
256,222.4
257,186.5
258,205.3
259,221.2
260,220.1
261,199.4
262,152.4
263,158.6
264,195.8
265,175.0
266,197.9
267,175.0
268,197.6
269,168.3
270,197.8
271,193.9
272,222.0
273,207.7
274,182.8
275,198.1
276,260.1
277,231.2
278,248.1
279,224.4
280,258.9
281,206.4
282,244.4
283,215.6
284,227.0
285,243.7
286,233.2
287,165.5
288,209.5
289,249.3
290,214.1
291,256.3
292,250.2
293,259.9
294,244.6
295,252.3
296,219.1
297,193.1
298,232.2
299,230.2
300,230.2
301,246.8
302,254.2
303,232.6
304,233.4
305,213.6
306,228.6
307,210.2
308,232.1
309,227.1
310,216.3
311,250.4
312,272.4
313,269.8
314,224.1
315,232.0
316,200.5
317,280.4
318,239.5
319,209.1
320,253.0
321,293.8
322,265.6
323,283.4
324,312.0
325,243.7
326,203.2
327,241.9
328,231.1
329,245.9
330,205.9
331,236.0
332,251.9
333,240.6
334,243.6
335,236.8
336,243.7
337,239.9
338,278.2
339,252.9
340,276.5
341,265.7
342,236.4
343,252.7
344,258.3
345,264.0
346,250.2
347,290.6
348,271.6
349,299.5
350,296.4
351,285.5
352,263.8
353,292.2
354,291.0
355,264.7
356,210.9
357,268.1
358,263.2
359,278.0
360,254.5
361,261.2
362,241.8
363,263.7
364,286.3
365,308.8
366,229.9
367,264.7
368,297.9
369,274.4
370,279.7
371,269.1
372,207.3
373,300.2
374,303.8
375,289.2
376,280.4
377,238.3
378,299.6
379,285.5
380,263.0
381,320.1
382,271.1
383,239.2
384,307.0
385,296.0
386,271.4
387,305.3
388,250.1
389,227.8
390,288.1
391,228.7
392,217.4
393,257.1
394,230.1
395,241.1
396,309.0
397,299.5
398,276.4
399,254.6
400,299.3
401,295.4
402,300.9
403,282.2
404,308.7
405,321.1
406,322.8
407,286.9
408,304.5
409,305.1
410,275.3
411,304.5
412,296.4
413,297.5
414,291.8
415,299.5
416,259.7
417,263.8
418,290.6
419,315.4
420,292.2
421,314.5
422,237.9
423,265.3
424,259.1
425,285.5
426,263.8
427,302.5
428,305.8
429,298.8
430,318.5
431,260.2
432,271.7
433,255.9
434,283.4
435,311.9
436,307.5
437,330.8
438,287.5
439,291.5
440,298.8
441,307.8
442,257.1
443,277.0
444,256.6
445,271.2
446,243.4
447,256.6
448,240.5
449,255.9
450,233.0
451,277.6
452,274.6
453,276.8
454,281.2
455,257.4
456,265.7
457,282.2
458,309.8
459,241.3
460,274.0
461,244.9
462,305.2
463,238.8
464,294.0
465,268.5
466,316.2
467,304.5
468,298.5
469,293.6
470,280.0
471,307.3
472,296.6
473,276.9
474,261.3
475,258.8
476,249.2
477,232.4
478,222.5
479,255.9
480,274.4
481,254.0
482,275.0
483,258.9
484,272.1
485,275.5
486,252.2
487,268.3
488,256.3
489,283.9
490,272.1
491,316.1
492,274.3
493,314.5
494,295.3
495,323.2
496,296.2
497,301.8
498,289.8
499,280.9
500,263.2
501,318.9
502,290.4
503,285.9
504,294.0
505,247.7
506,270.6
507,294.2
508,291.2
509,250.2
510,305.7
511,272.7
512,296.6
513,292.1
514,298.6
515,260.2
516,300.4
517,311.3
518,284.0
519,291.2
520,286.8
521,288.3
522,290.9
523,274.4
524,324.1
525,255.4
526,283.8
527,284.2
528,311.8
529,274.1
530,287.3
531,281.0
532,308.6
533,291.0
534,268.4
535,254.8
536,304.7
537,295.6
538,319.6
539,316.0
540,320.5
541,333.8
542,330.2
543,296.4
544,298.8
545,355.3
546,261.5
547,296.7
548,310.2
549,302.7
550,310.7
551,323.0
552,330.9
553,274.4
554,271.7
555,290.4
556,328.1
557,367.1
558,317.5
559,328.3
560,305.7
561,329.9
562,338.2
563,344.8
564,295.6
565,322.4
566,340.9
567,336.7
568,325.8
569,330.3
570,305.3
571,321.9
572,309.4
573,309.3
574,278.4
575,329.2
576,327.3
577,334.6
578,326.2
579,321.1
580,325.7
581,331.3
582,301.8
583,322.8
584,348.6
585,356.6
586,364.9
587,315.7
588,365.4
589,366.0
590,326.4
591,337.2
592,344.4
593,320.0
594,344.9
595,340.1
596,334.0
597,354.2
598,375.6
599,366.0
600,372.9
601,363.1
602,366.8
603,389.3
604,332.1
605,348.9
606,342.1
607,299.6
608,345.1
609,334.4
610,391.5
611,388.7
612,328.1
613,351.1
614,370.5
615,368.2
616,400.4
617,351.4
618,326.2
619,356.2
620,351.9
621,319.0
622,362.8
623,354.3
624,377.6
625,377.8
626,330.1
627,331.6
628,336.9
629,316.5
630,390.0
631,368.2
632,368.3
633,344.7
634,304.5
635,381.1
636,356.7
637,361.5
638,327.3
639,342.9
640,349.3
641,339.4
642,305.8
643,362.8
644,360.0
645,347.3
646,368.8
647,345.7
648,362.3
649,315.7
650,353.1
651,354.8
652,313.7
653,378.8
654,319.4
655,387.1
656,369.5
657,368.2
658,391.4
659,399.5
660,330.8
661,339.2
662,375.8
663,355.0
664,374.5
665,358.9
666,368.7
667,354.9
668,336.7
669,381.6
670,347.3
671,364.5
672,384.1
673,373.0
674,377.2
675,395.4
676,364.0
677,371.0
678,386.8
679,410.2
680,396.2
681,341.8
682,438.5
683,437.8
684,393.8
685,382.6
686,386.6
687,405.7
688,386.0
689,421.9
690,410.6
691,392.0
692,386.9
693,375.5
694,369.4
695,416.3
696,380.4
697,376.5
698,398.4
699,363.4
700,402.9
701,308.8
702,390.7
703,450.8
704,338.9
705,353.8
706,398.3
707,430.2
708,392.1
709,378.9
710,400.1
711,351.5
712,359.6
713,383.8
714,396.1
715,369.0
716,431.8
717,407.7
718,400.0
719,398.9
720,415.0
721,373.8
722,404.2
723,395.2
724,391.9
725,376.4
726,375.2
727,430.7
728,437.3
729,371.5
730,379.3
731,420.8
732,402.0
733,403.1
734,348.6
735,413.2
736,375.5
737,397.2
738,380.8
739,404.8
740,358.6
741,399.4
742,411.8
743,396.9
744,430.2
745,367.3
746,411.9
747,408.9
748,405.9
749,395.8
750,348.4
751,424.7
752,399.1
753,367.1
754,383.8
755,392.8
756,407.5
757,441.5
758,365.2
759,401.0
760,408.0
761,381.8
762,348.8
763,389.8
764,400.6
765,356.1
766,411.7
767,392.4
768,387.1
769,413.9
770,407.4
771,395.7
772,368.9
773,392.8
774,465.3
775,438.0
776,462.3
777,403.5
778,407.4
779,435.4
780,401.3
781,432.7
782,426.7
783,403.1
784,398.6
785,371.9
786,407.5
787,380.1
788,388.6
789,416.1
790,441.3
791,395.0
792,409.0
793,395.0
794,438.1
795,435.0
796,421.1
797,386.9
798,375.4
799,416.1
800,442.3
801,445.9
802,432.0
803,381.5
804,361.6
805,401.3
806,438.3
807,405.3
808,451.6
809,415.2
810,387.6
811,416.0
812,445.3
813,445.4
814,341.5
815,451.1
816,424.0
817,371.1
818,421.1
819,424.0
820,465.3
821,410.2
