Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
19.0,16.0,11.0,14.0,15.0,18.0,16.0,13.0,12.0,18.0
15.0,14.0,17.0,13.0,11.0,14.0,15.0,21.0,20.0,16.0
12.0,23.0,25.0,36.0,15.0,14.0,20.0,10.0,17.0,39.0
17.0,21.0,11.0,24.0,15.0,14.0,26.0,19.0,16.0,10.0
14.0,30.0,9.0,11.0,17.0,23.0,10.0,19.0,22.0,19.0
33.0,51.0,41.0,24.0,29.0,21.0,11.0,24.0,19.0,12.0
40.0,32.0,15.0,16.0,60.0,20.0,30.0,18.0,11.0,18.0
39.0,12.0,11.0,10.0,23.0,16.0,22.0,46.0,16.0,20.0
15.0,21.0,13.0,17.0,14.0,49.0,17.0,9.0,14.0,19.0
29.0,11.0,11.0,17.0,60.0,55.0,19.0,18.0,14.0,20.0
21.0,32.0,34.0,30.0,11.0,25.0,36.0,12.0,22.0,15.0
26.0,9.0,13.0,14.0,11.0,30.0,70.0,15.0,21.0,23.0
33.0,12.0,35.0,11.0,15.0,25.0,16.0,14.0,14.0,8.0
24.0,17.0,9.0,14.0,20.0,11.0,30.0,26.0,24.0,19.0
22.0,26.0,16.0,33.0,34.0,24.0,32.0,22.0,21.0,13.0
14.0,20.0,13.0,14.0,23.0,12.0,23.0,12.0,15.0,19.0
15.0,27.0,35.0,31.0,37.0,25.0,61.0,29.0,22.0,16.0
17.0,19.0,11.0,20.0,50.0,19.0,31.0,14.0,45.0,38.0
23.0,18.0,19.0,24.0,46.0,19.0,23.0,27.0,24.0,37.0
25.0,33.0,15.0,20.0,43.0,21.0,31.0,23.0,18.0,16.0
15.0,20.0,14.0,16.0,21.0,17.0,36.0,18.0,14.0,19.0
19.0,37.0,17.0,16.0,14.0,23.0,28.0,12.0,17.0,27.0
54.0,20.0,11.0,19.0,16.0,10.0,20.0,18.0,36.0,16.0
13.0,49.0,31.0,40.0,12.0,30.0,15.0,10.0,75.0,12.0
14.0,32.0,14.0,11.0,40.0,18.0,17.0,44.0,22.0,15.0
18.0,19.0,9.0,20.0,18.0,12.0,28.0,10.0,11.0,29.0
54.0,21.0,12.0,20.0,14.0,53.0,53.0,14.0,56.0,11.0
15.0,11.0,40.0,13.0,30.0,16.0,13.0,22.0,25.0,16.0
17.0,9.0,24.0,46.0,29.0,27.0,21.0,13.0,22.0,17.0
17.0,48.0,15.0,9.0,58.0,10.0,53.0,22.0,30.0,16.0
9.0,28.0,18.0,20.0,50.0,41.0,90.0,21.0,18.0,23.0
14.0,12.0,19.0,13.0,41.0,11.0,39.0,38.0,18.0,13.0
21.0,45.0,9.0,17.0,44.0,29.0,34.0,12.0,38.0,27.0
14.0,24.0,10.0,19.0,30.0,17.0,105.0,17.0,10.0,43.0
26.0,28.0,16.0,14.0,45.0,37.0,70.0,19.0,30.0,30.0
21.0,28.0,10.0,19.0,52.0,24.0,59.0,18.0,28.0,14.0
24.0,23.0,37.0,16.0,105.0,15.0,87.0,12.0,88.0,59.0
10.0,18.0,15.0,25.0,42.0,14.0,58.0,17.0,16.0,26.0
10.0,34.0,18.0,14.0,33.0,20.0,65.0,13.0,23.0,25.0
21.0,16.0,12.0,40.0,55.0,19.0,37.0,21.0,20.0,45.0
47.0,48.0,72.0,14.0,65.0,38.0,32.0,16.0,14.0,18.0
17.0,19.0,18.0,16.0,87.0,26.0,44.0,19.0,24.0,19.0
19.0,17.0,13.0,29.0,45.0,13.0,26.0,14.0,27.0,13.0
27.0,30.0,30.0,44.0,101.0,12.0,33.0,24.0,25.0,51.0
27.0,33.0,13.0,8.0,90.0,22.0,31.0,13.0,24.0,18.0
21.0,30.0,19.0,38.0,82.0,12.0,34.0,14.0,42.0,15.0
35.0,70.0,30.0,24.0,41.0,21.0,63.0,17.0,15.0,24.0
34.0,35.0,24.0,19.0,70.0,16.0,37.0,10.0,18.0,11.0
46.0,32.0,18.0,12.0,60.0,13.0,84.0,36.0,20.0,10.0
17.0,49.0,12.0,15.0,42.0,16.0,27.0,23.0,31.0,17.0
48.0,115.0,15.0,41.0,83.0,21.0,19.0,21.0,27.0,47.0
19.0,54.0,11.0,29.0,44.0,27.0,35.0,30.0,13.0,15.0
17.0,110.0,12.0,60.0,138.0,19.0,69.0,12.0,29.0,17.0
75.0,19.0,24.0,16.0,78.0,19.0,94.0,20.0,37.0,49.0
31.0,32.0,10.0,18.0,48.0,30.0,88.0,23.0,66.0,49.0
20.0,40.0,38.0,23.0,130.0,14.0,126.0,29.0,28.0,22.0
25.0,51.0,19.0,16.0,75.0,16.0,95.0,16.0,19.0,12.0
54.0,71.0,53.0,16.0,66.0,10.0,64.0,12.0,46.0,17.0
44.0,13.0,26.0,13.0,43.0,14.0,55.0,16.0,14.0,11.0
23.0,156.0,13.0,15.0,156.0,36.0,72.0,14.0,19.0,27.0
35.0,49.0,14.0,44.0,58.0,10.0,47.0,30.0,15.0,26.0
24.0,31.0,20.0,19.0,74.0,23.0,78.0,11.0,20.0,15.0
66.0,90.0,20.0,19.0,32.0,49.0,74.0,41.0,48.0,25.0
