Episode,Average Reward
1,19.4
2,13.6
3,27.4
4,15.6
5,25.0
6,23.4
7,35.4
8,24.6
9,24.6
10,20.2
11,19.2
12,29.4
13,26.8
14,30.4
15,28.8
16,44.0
17,44.6
18,49.6
19,59.6
20,48.6
21,25.8
22,29.4
23,43.0
24,33.4
25,41.8
26,18.0
27,21.8
28,20.4
29,19.4
30,23.4
31,67.4
32,48.2
33,37.8
34,28.4
35,43.6
36,36.4
37,28.6
38,27.8
39,22.4
40,25.2
41,20.6
42,30.2
43,28.0
44,37.0
45,38.4
46,26.6
47,43.6
48,43.4
49,32.4
50,36.8
51,104.2
52,64.8
53,46.0
54,46.2
55,42.4
56,60.2
57,63.2
58,63.8
59,45.0
60,73.6
61,121.2
62,41.4
63,125.8
64,81.4
65,121.4
66,50.2
67,53.6
68,59.4
69,52.2
70,71.8
71,55.0
72,58.2
73,53.8
74,50.6
75,41.2
76,60.0
77,50.4
78,42.2
79,46.0
80,49.6
81,66.8
82,58.8
83,60.4
84,81.6
85,73.6
86,71.4
87,49.2
88,88.0
89,78.4
90,48.0
91,33.6
92,93.4
93,75.8
94,85.8
95,124.8
96,91.8
97,105.6
98,99.8
99,96.0
100,94.6
101,114.0
102,127.4
103,125.2
104,131.8
105,118.6
106,18.0
107,67.6
108,54.2
109,59.0
110,73.6
111,65.0
112,74.0
113,89.0
114,120.0
115,124.6
116,141.6
117,97.2
118,114.8
119,75.6
120,127.4
121,41.0
122,85.0
123,123.4
124,136.4
125,123.6
126,118.0
127,134.4
128,129.2
129,125.8
130,124.8
131,123.6
132,145.4
133,143.4
134,135.8
135,115.6
136,136.8
137,120.2
138,122.2
139,128.0
140,30.8
141,49.0
142,44.2
143,44.4
144,82.4
145,30.8
146,29.2
147,109.0
148,29.8
149,102.8
150,54.6
151,140.2
152,122.2
153,125.6
154,119.8
155,116.4
156,149.0
157,138.6
158,111.6
159,71.2
160,145.2
161,65.6
162,113.0
163,81.6
164,49.8
165,79.2
166,72.2
167,105.6
168,94.2
169,113.4
170,129.4
171,165.2
172,175.6
173,159.0
174,165.4
175,154.4
176,134.6
