Episode,Average Reward
1,17.4
2,21.3
3,21.2
4,28.5
5,24.8
6,23.9
7,25.9
8,22.8
9,24.0
10,27.0
11,24.8
12,25.0
13,30.6
14,19.5
15,26.0
16,26.2
17,25.9
18,24.1
19,25.6
20,25.3
21,24.0
22,28.1
23,23.1
24,31.0
25,22.6
26,27.8
27,35.5
28,23.9
29,27.6
30,34.3
31,26.0
32,36.8
33,28.2
34,29.0
35,26.6
36,26.4
37,34.6
38,31.8
39,32.1
40,41.3
41,28.5
42,46.1
43,43.6
44,39.0
45,38.1
46,29.9
47,34.4
48,34.8
49,30.2
50,48.3
51,38.5
52,43.2
53,42.3
54,45.7
55,38.8
56,41.2
57,41.5
58,63.6
59,29.2
60,44.7
61,48.3
62,44.5
63,54.5
64,68.4
65,38.3
66,42.0
67,43.1
68,35.9
69,34.0
70,38.5
71,58.9
72,49.9
73,50.6
74,45.9
75,43.5
76,53.0
77,46.4
78,60.1
79,48.1
80,50.7
81,43.7
82,41.1
83,31.0
84,41.8
85,35.5
86,38.5
87,47.2
88,34.2
89,60.7
90,72.6
91,52.1
92,56.4
93,63.5
94,54.2
95,57.4
96,41.9
97,38.0
98,34.3
99,40.9
100,62.7
101,48.0
102,30.9
103,44.9
104,40.0
105,69.8
106,53.7
107,53.7
108,45.6
109,48.5
110,68.0
111,75.3
112,69.4
113,58.1
114,52.1
115,73.6
116,45.3
117,53.8
118,60.4
119,52.1
120,58.6
121,64.2
122,66.2
123,78.2
124,62.9
125,79.3
126,95.0
127,137.8
128,115.7
129,132.5
130,118.0
131,125.6
132,126.5
133,166.8
134,123.2
135,91.5
136,94.4
137,62.4
138,74.2
139,89.1
140,86.5
141,109.2
142,122.1
143,112.5
144,102.2
145,137.6
146,121.3
147,124.4
148,147.8
149,115.3
150,147.2
151,99.8
152,162.9
153,166.9
154,131.0
155,145.1
156,98.9
157,81.6
158,99.1
159,106.9
160,98.5
161,99.9
162,115.8
163,99.8
164,76.1
165,105.3
166,84.5
167,70.1
168,101.8
169,84.6
170,108.8
171,109.0
172,137.4
173,72.5
174,105.2
175,73.8
176,98.6
177,104.5
178,157.2
179,122.7
180,181.9
181,131.8
182,136.0
183,147.5
184,86.0
185,85.9
186,111.8
187,137.3
188,121.6
189,108.5
190,95.4
191,157.3
192,128.6
193,154.5
194,131.4
195,160.6
196,149.5
197,182.2
198,170.1
199,177.8
200,208.1
201,141.3
202,154.1
203,121.6
204,146.5
205,164.3
206,144.1
207,162.3
208,176.8
209,156.3
210,166.4
211,117.7
212,142.1
213,140.6
214,157.4
215,162.9
216,188.3
217,207.3
218,151.6
219,178.5
220,166.0
221,212.5
222,242.6
223,232.6
224,236.3
225,212.0
226,221.3
227,183.4
228,203.2
229,193.8
230,178.2
231,198.9
232,176.3
233,152.3
234,194.3
235,193.6
236,205.2
237,192.2
238,210.1
239,246.8
240,243.9
241,197.6
242,194.5
243,197.7
244,197.8
245,169.3
246,136.7
247,175.7
248,164.1
249,140.2
250,131.6
251,136.0
252,164.5
253,166.1
254,172.2
255,160.9
256,190.1
257,172.5
258,152.8
259,154.8
260,176.9
261,124.4
262,144.8
263,111.3
264,164.6
265,160.0
266,135.7
267,117.8
268,172.1
269,108.8
270,162.4
271,150.9
272,170.2
273,144.2
274,137.8
275,177.9
276,181.5
277,180.7
278,155.3
279,169.5
280,120.6
281,176.3
282,174.6
283,167.0
284,196.7
285,196.8
286,188.5
287,154.9
288,217.8
289,96.1
290,185.8
291,179.4
292,180.8
293,152.0
294,148.6
295,134.1
296,163.4
297,166.7
