Agent 1,Agent 2,Agent 3,Agent 4,Agent 5
500.0,15.0,169.0,113.0,45.0
500.0,16.0,165.0,385.0,60.0
500.0,14.0,177.0,99.0,47.0
500.0,25.0,160.0,363.0,74.0
500.0,15.0,178.0,115.0,94.0
500.0,13.0,177.0,250.0,101.0
500.0,14.0,175.0,126.0,56.0
500.0,21.0,196.0,136.0,117.0
500.0,25.0,217.0,235.0,128.0
500.0,25.0,212.0,298.0,138.0
500.0,11.0,228.0,151.0,110.0
500.0,22.0,209.0,132.0,149.0
500.0,8.0,196.0,181.0,108.0
500.0,31.0,208.0,41.0,115.0
500.0,38.0,181.0,75.0,49.0
500.0,24.0,202.0,262.0,121.0
500.0,20.0,192.0,167.0,46.0
500.0,24.0,235.0,390.0,123.0
500.0,16.0,312.0,302.0,110.0
500.0,17.0,268.0,99.0,82.0
500.0,20.0,306.0,176.0,122.0
500.0,20.0,271.0,218.0,244.0
500.0,22.0,291.0,444.0,42.0
500.0,52.0,396.0,469.0,58.0
500.0,12.0,408.0,142.0,141.0
500.0,44.0,429.0,394.0,149.0
420.0,12.0,414.0,154.0,55.0
500.0,21.0,466.0,189.0,56.0
463.0,26.0,500.0,100.0,176.0
321.0,13.0,78.0,500.0,105.0
447.0,22.0,102.0,241.0,137.0
500.0,24.0,110.0,181.0,139.0
411.0,19.0,272.0,320.0,237.0
500.0,40.0,500.0,263.0,222.0
500.0,12.0,500.0,195.0,159.0
500.0,58.0,500.0,332.0,116.0
500.0,9.0,500.0,201.0,148.0
500.0,33.0,471.0,139.0,128.0
500.0,39.0,10.0,488.0,117.0
500.0,52.0,354.0,169.0,62.0
500.0,13.0,278.0,500.0,112.0
500.0,15.0,340.0,319.0,129.0
500.0,70.0,242.0,122.0,101.0
500.0,30.0,152.0,152.0,107.0
362.0,13.0,12.0,417.0,146.0
500.0,12.0,21.0,426.0,71.0
500.0,54.0,95.0,251.0,103.0
500.0,13.0,21.0,463.0,68.0
500.0,34.0,53.0,219.0,186.0
500.0,13.0,23.0,290.0,47.0
500.0,15.0,28.0,79.0,129.0
500.0,38.0,11.0,133.0,74.0
500.0,65.0,84.0,167.0,98.0
500.0,29.0,311.0,160.0,114.0
500.0,23.0,333.0,241.0,119.0
500.0,29.0,213.0,79.0,156.0
500.0,17.0,382.0,237.0,54.0
500.0,19.0,432.0,236.0,61.0
419.0,39.0,500.0,213.0,122.0
500.0,27.0,500.0,136.0,136.0
500.0,12.0,500.0,53.0,51.0
500.0,10.0,500.0,392.0,151.0
500.0,18.0,500.0,351.0,85.0
500.0,40.0,483.0,329.0,56.0
500.0,12.0,465.0,137.0,111.0
500.0,17.0,500.0,40.0,170.0
500.0,30.0,500.0,423.0,41.0
500.0,9.0,500.0,177.0,133.0
500.0,17.0,500.0,116.0,147.0
500.0,20.0,500.0,181.0,215.0
500.0,20.0,500.0,251.0,190.0
500.0,14.0,500.0,51.0,116.0
500.0,31.0,500.0,166.0,108.0
500.0,23.0,500.0,234.0,93.0
500.0,26.0,500.0,277.0,38.0
500.0,21.0,500.0,379.0,96.0
500.0,46.0,500.0,220.0,50.0
500.0,21.0,500.0,83.0,163.0
500.0,15.0,500.0,76.0,110.0
235.0,35.0,500.0,500.0,37.0
443.0,48.0,500.0,384.0,142.0
500.0,17.0,500.0,500.0,111.0
500.0,17.0,500.0,222.0,38.0
463.0,20.0,500.0,500.0,72.0
500.0,17.0,500.0,394.0,79.0
346.0,28.0,500.0,112.0,130.0
500.0,40.0,500.0,69.0,59.0
411.0,38.0,500.0,245.0,95.0
500.0,14.0,500.0,231.0,40.0
430.0,10.0,500.0,47.0,47.0
500.0,22.0,500.0,47.0,53.0
500.0,51.0,500.0,312.0,78.0
500.0,25.0,500.0,335.0,92.0
282.0,21.0,397.0,133.0,112.0
311.0,31.0,348.0,261.0,52.0
356.0,17.0,329.0,281.0,161.0
232.0,19.0,326.0,204.0,132.0
363.0,66.0,334.0,321.0,114.0
499.0,19.0,300.0,126.0,127.0
434.0,21.0,315.0,314.0,74.0
466.0,131.0,299.0,239.0,108.0
276.0,17.0,322.0,265.0,182.0
500.0,41.0,338.0,91.0,70.0
500.0,28.0,317.0,90.0,85.0
500.0,18.0,296.0,482.0,194.0
500.0,19.0,313.0,218.0,87.0
500.0,49.0,313.0,172.0,82.0
500.0,9.0,302.0,129.0,135.0
500.0,19.0,321.0,310.0,167.0
500.0,33.0,331.0,355.0,125.0
500.0,31.0,362.0,253.0,166.0
500.0,18.0,376.0,295.0,85.0
500.0,24.0,404.0,468.0,83.0
500.0,17.0,500.0,415.0,81.0
500.0,50.0,500.0,227.0,123.0
500.0,19.0,500.0,135.0,91.0
500.0,10.0,500.0,177.0,94.0
500.0,28.0,500.0,500.0,198.0
500.0,41.0,500.0,221.0,112.0
500.0,24.0,500.0,500.0,87.0
500.0,21.0,159.0,393.0,168.0
500.0,22.0,500.0,220.0,123.0
500.0,26.0,500.0,118.0,197.0
500.0,36.0,500.0,485.0,255.0
500.0,30.0,500.0,296.0,51.0
387.0,14.0,500.0,500.0,115.0
500.0,33.0,500.0,110.0,119.0
500.0,26.0,500.0,77.0,105.0
500.0,11.0,500.0,76.0,100.0
500.0,16.0,500.0,424.0,114.0
500.0,11.0,500.0,208.0,182.0
500.0,17.0,500.0,93.0,128.0
500.0,16.0,500.0,264.0,155.0
500.0,23.0,500.0,283.0,186.0
500.0,25.0,500.0,229.0,175.0
500.0,59.0,500.0,413.0,105.0
500.0,17.0,500.0,63.0,151.0
500.0,36.0,500.0,318.0,164.0
500.0,22.0,500.0,205.0,129.0
473.0,31.0,500.0,235.0,72.0
500.0,14.0,500.0,363.0,222.0
500.0,17.0,500.0,163.0,84.0
500.0,27.0,500.0,348.0,170.0
500.0,16.0,500.0,456.0,230.0
500.0,18.0,500.0,500.0,56.0
500.0,18.0,500.0,242.0,151.0
500.0,44.0,500.0,500.0,143.0
500.0,32.0,500.0,500.0,113.0
500.0,47.0,279.0,500.0,84.0
500.0,10.0,290.0,475.0,69.0
500.0,18.0,257.0,148.0,89.0
500.0,38.0,252.0,500.0,84.0
395.0,20.0,162.0,390.0,105.0
500.0,29.0,297.0,500.0,149.0
500.0,12.0,314.0,468.0,62.0
500.0,39.0,327.0,500.0,171.0
500.0,45.0,216.0,473.0,129.0
500.0,19.0,322.0,479.0,128.0
500.0,51.0,377.0,493.0,131.0
500.0,12.0,426.0,500.0,100.0
500.0,16.0,413.0,372.0,128.0
500.0,32.0,385.0,160.0,141.0
239.0,19.0,405.0,254.0,135.0
500.0,42.0,389.0,458.0,123.0
500.0,10.0,401.0,428.0,245.0
500.0,38.0,392.0,208.0,158.0
235.0,19.0,409.0,274.0,143.0
500.0,30.0,456.0,500.0,110.0
500.0,62.0,485.0,327.0,128.0
500.0,18.0,500.0,148.0,38.0
500.0,28.0,451.0,500.0,111.0
500.0,40.0,406.0,500.0,227.0
500.0,25.0,450.0,342.0,129.0
500.0,15.0,354.0,500.0,155.0
500.0,34.0,365.0,500.0,92.0
500.0,32.0,184.0,242.0,66.0
500.0,59.0,316.0,500.0,115.0
500.0,21.0,302.0,491.0,72.0
500.0,34.0,286.0,500.0,91.0
500.0,12.0,112.0,279.0,83.0
475.0,23.0,275.0,500.0,182.0
500.0,34.0,259.0,498.0,77.0
324.0,74.0,236.0,392.0,46.0
500.0,24.0,205.0,373.0,219.0
500.0,12.0,226.0,305.0,146.0
500.0,16.0,208.0,471.0,81.0
500.0,9.0,191.0,500.0,45.0
500.0,27.0,21.0,238.0,66.0
233.0,63.0,196.0,500.0,161.0
465.0,23.0,222.0,500.0,139.0
361.0,28.0,205.0,500.0,154.0
234.0,15.0,218.0,500.0,83.0
345.0,55.0,243.0,500.0,139.0
396.0,44.0,311.0,465.0,127.0
500.0,12.0,323.0,295.0,64.0
328.0,29.0,303.0,500.0,176.0
500.0,24.0,318.0,183.0,34.0
330.0,13.0,322.0,459.0,109.0
500.0,66.0,281.0,500.0,192.0
500.0,15.0,316.0,500.0,107.0
500.0,21.0,281.0,317.0,95.0
500.0,12.0,298.0,62.0,162.0
394.0,39.0,279.0,500.0,150.0
500.0,34.0,292.0,500.0,102.0
500.0,15.0,306.0,348.0,60.0
500.0,51.0,315.0,324.0,153.0
444.0,29.0,300.0,285.0,171.0
444.0,31.0,292.0,460.0,95.0
500.0,25.0,274.0,500.0,154.0
500.0,45.0,282.0,500.0,148.0
500.0,15.0,259.0,277.0,66.0
500.0,26.0,306.0,324.0,23.0
500.0,32.0,262.0,500.0,115.0
500.0,28.0,318.0,500.0,150.0
500.0,21.0,328.0,500.0,165.0
500.0,22.0,319.0,500.0,170.0
500.0,46.0,319.0,500.0,188.0
500.0,14.0,340.0,152.0,219.0
500.0,11.0,393.0,500.0,146.0
500.0,44.0,416.0,417.0,178.0
500.0,40.0,406.0,500.0,138.0
500.0,27.0,414.0,294.0,130.0
500.0,15.0,482.0,500.0,203.0
500.0,22.0,500.0,17.0,124.0
500.0,48.0,500.0,308.0,178.0
500.0,9.0,500.0,332.0,158.0
500.0,44.0,500.0,424.0,57.0
500.0,45.0,500.0,500.0,121.0
500.0,57.0,500.0,500.0,206.0
500.0,36.0,500.0,500.0,58.0
500.0,18.0,500.0,500.0,234.0
500.0,22.0,500.0,500.0,155.0
500.0,15.0,500.0,185.0,75.0
328.0,23.0,183.0,500.0,138.0
412.0,11.0,500.0,500.0,261.0
459.0,31.0,500.0,141.0,130.0
500.0,16.0,500.0,500.0,217.0
397.0,25.0,500.0,500.0,147.0
452.0,71.0,500.0,500.0,200.0
453.0,32.0,500.0,500.0,131.0
314.0,29.0,500.0,500.0,137.0
284.0,14.0,500.0,413.0,143.0
361.0,34.0,500.0,500.0,225.0
322.0,23.0,500.0,500.0,196.0
360.0,33.0,500.0,500.0,143.0
457.0,33.0,500.0,105.0,69.0
230.0,43.0,500.0,500.0,177.0
269.0,40.0,500.0,168.0,167.0
500.0,32.0,500.0,500.0,121.0
500.0,35.0,500.0,320.0,113.0
500.0,18.0,500.0,419.0,59.0
500.0,12.0,500.0,500.0,130.0
500.0,36.0,500.0,500.0,116.0
425.0,20.0,500.0,500.0,240.0
500.0,86.0,500.0,500.0,74.0
356.0,22.0,500.0,500.0,127.0
423.0,21.0,500.0,500.0,148.0
500.0,19.0,500.0,198.0,316.0
500.0,14.0,500.0,500.0,231.0
260.0,33.0,500.0,276.0,79.0
433.0,30.0,500.0,254.0,144.0
315.0,37.0,500.0,500.0,176.0
271.0,30.0,500.0,483.0,128.0
234.0,26.0,500.0,500.0,140.0
500.0,18.0,500.0,500.0,137.0
334.0,34.0,500.0,249.0,116.0
500.0,63.0,500.0,500.0,145.0
500.0,42.0,500.0,499.0,145.0
500.0,77.0,500.0,500.0,147.0
500.0,21.0,500.0,148.0,166.0
357.0,27.0,500.0,500.0,153.0
500.0,63.0,500.0,500.0,143.0
500.0,33.0,500.0,454.0,124.0
500.0,34.0,500.0,500.0,54.0
500.0,44.0,500.0,382.0,129.0
292.0,38.0,500.0,500.0,130.0
500.0,37.0,500.0,177.0,239.0
500.0,15.0,500.0,500.0,139.0
500.0,19.0,500.0,500.0,207.0
457.0,33.0,500.0,409.0,189.0
500.0,38.0,500.0,500.0,125.0
500.0,31.0,500.0,500.0,135.0
500.0,11.0,500.0,500.0,129.0
500.0,19.0,500.0,500.0,135.0
500.0,67.0,500.0,500.0,150.0
500.0,25.0,500.0,500.0,213.0
500.0,28.0,500.0,500.0,128.0
500.0,57.0,500.0,500.0,114.0
500.0,21.0,500.0,500.0,121.0
500.0,12.0,500.0,500.0,164.0
500.0,57.0,500.0,374.0,116.0
500.0,17.0,500.0,413.0,227.0
500.0,29.0,500.0,500.0,134.0
341.0,32.0,500.0,500.0,137.0
400.0,56.0,500.0,500.0,109.0
500.0,13.0,500.0,500.0,132.0
296.0,40.0,500.0,500.0,191.0
354.0,14.0,500.0,500.0,262.0
500.0,38.0,500.0,500.0,121.0
500.0,78.0,500.0,500.0,83.0
500.0,22.0,500.0,500.0,112.0
500.0,45.0,500.0,450.0,107.0
500.0,50.0,500.0,500.0,206.0
500.0,39.0,500.0,500.0,79.0
500.0,14.0,500.0,500.0,107.0
361.0,11.0,500.0,500.0,101.0
376.0,47.0,500.0,500.0,115.0
500.0,21.0,500.0,500.0,199.0
379.0,19.0,500.0,500.0,159.0
500.0,72.0,500.0,330.0,242.0
394.0,46.0,500.0,500.0,363.0
500.0,38.0,500.0,500.0,124.0
500.0,44.0,500.0,500.0,276.0
500.0,24.0,500.0,500.0,179.0
500.0,24.0,500.0,500.0,144.0
500.0,16.0,500.0,500.0,187.0
500.0,24.0,500.0,500.0,99.0
500.0,51.0,500.0,172.0,175.0
500.0,19.0,500.0,500.0,139.0
500.0,25.0,500.0,500.0,96.0
455.0,18.0,310.0,243.0,80.0
208.0,56.0,500.0,500.0,197.0
500.0,27.0,500.0,500.0,177.0
500.0,46.0,399.0,500.0,148.0
500.0,23.0,500.0,463.0,272.0
500.0,10.0,500.0,500.0,206.0
500.0,33.0,156.0,500.0,36.0
500.0,22.0,500.0,500.0,184.0
489.0,43.0,500.0,486.0,122.0
500.0,13.0,500.0,500.0,158.0
500.0,16.0,500.0,500.0,246.0
500.0,51.0,500.0,500.0,81.0
500.0,12.0,500.0,500.0,333.0
429.0,13.0,500.0,500.0,83.0
383.0,18.0,500.0,500.0,238.0
463.0,14.0,500.0,500.0,249.0
500.0,24.0,500.0,500.0,209.0
500.0,12.0,500.0,236.0,142.0
500.0,15.0,500.0,500.0,263.0
500.0,36.0,500.0,500.0,135.0
500.0,15.0,500.0,500.0,113.0
374.0,43.0,500.0,500.0,339.0
500.0,26.0,500.0,500.0,200.0
500.0,99.0,500.0,500.0,126.0
500.0,22.0,500.0,500.0,47.0
500.0,22.0,500.0,500.0,128.0
500.0,26.0,500.0,500.0,73.0
500.0,56.0,500.0,500.0,123.0
500.0,80.0,500.0,500.0,135.0
500.0,20.0,429.0,500.0,68.0
500.0,28.0,500.0,500.0,204.0
500.0,31.0,500.0,500.0,123.0
500.0,53.0,500.0,500.0,132.0
500.0,15.0,500.0,500.0,135.0
500.0,45.0,500.0,500.0,251.0
500.0,14.0,500.0,500.0,142.0
500.0,32.0,500.0,500.0,149.0
500.0,22.0,500.0,500.0,90.0
500.0,27.0,500.0,500.0,115.0
500.0,18.0,500.0,500.0,170.0
500.0,14.0,500.0,500.0,93.0
500.0,33.0,500.0,500.0,131.0
500.0,45.0,500.0,500.0,92.0
500.0,23.0,500.0,500.0,176.0
500.0,36.0,500.0,500.0,242.0
500.0,19.0,500.0,500.0,246.0
500.0,23.0,500.0,500.0,203.0
500.0,14.0,500.0,500.0,185.0
500.0,12.0,494.0,500.0,164.0
500.0,25.0,473.0,500.0,90.0
500.0,19.0,483.0,240.0,186.0
500.0,18.0,492.0,500.0,305.0
500.0,22.0,478.0,500.0,233.0
500.0,33.0,500.0,262.0,105.0
500.0,23.0,500.0,500.0,146.0
500.0,30.0,464.0,500.0,207.0
500.0,24.0,500.0,500.0,210.0
500.0,13.0,500.0,500.0,179.0
500.0,64.0,350.0,500.0,117.0
500.0,48.0,373.0,500.0,130.0
500.0,40.0,425.0,500.0,130.0
500.0,17.0,417.0,500.0,74.0
500.0,26.0,18.0,500.0,89.0
500.0,34.0,318.0,500.0,123.0
500.0,32.0,292.0,500.0,95.0
500.0,22.0,320.0,500.0,87.0
364.0,19.0,100.0,500.0,140.0
500.0,58.0,341.0,500.0,196.0
500.0,19.0,287.0,500.0,433.0
416.0,72.0,283.0,500.0,172.0
500.0,21.0,292.0,209.0,102.0
500.0,22.0,262.0,500.0,58.0
500.0,115.0,300.0,500.0,251.0
500.0,38.0,369.0,500.0,194.0
500.0,14.0,353.0,500.0,125.0
500.0,9.0,367.0,500.0,87.0
500.0,15.0,351.0,500.0,143.0
500.0,20.0,421.0,500.0,273.0
500.0,71.0,500.0,500.0,236.0
366.0,32.0,500.0,344.0,233.0
500.0,16.0,500.0,500.0,130.0
500.0,14.0,500.0,500.0,130.0
500.0,25.0,500.0,500.0,126.0
500.0,31.0,500.0,472.0,184.0
500.0,28.0,500.0,500.0,245.0
500.0,28.0,500.0,500.0,209.0
500.0,27.0,500.0,500.0,107.0
500.0,42.0,500.0,500.0,157.0
500.0,19.0,500.0,500.0,114.0
500.0,54.0,500.0,500.0,116.0
112.0,42.0,500.0,500.0,311.0
500.0,38.0,343.0,359.0,166.0
500.0,12.0,500.0,500.0,106.0
500.0,80.0,500.0,500.0,62.0
500.0,29.0,500.0,500.0,448.0
500.0,39.0,500.0,408.0,235.0
500.0,20.0,500.0,500.0,323.0
500.0,9.0,500.0,500.0,165.0
500.0,106.0,500.0,500.0,102.0
405.0,15.0,500.0,500.0,246.0
500.0,15.0,500.0,500.0,105.0
500.0,13.0,500.0,500.0,108.0
500.0,27.0,500.0,500.0,222.0
500.0,17.0,500.0,500.0,40.0
500.0,17.0,500.0,500.0,286.0
500.0,13.0,500.0,500.0,80.0
500.0,18.0,500.0,500.0,126.0
500.0,27.0,500.0,500.0,160.0
500.0,18.0,500.0,232.0,178.0
500.0,67.0,500.0,490.0,195.0
500.0,20.0,500.0,500.0,205.0
500.0,16.0,500.0,500.0,122.0
500.0,59.0,500.0,500.0,144.0
500.0,29.0,500.0,500.0,326.0
500.0,47.0,500.0,500.0,153.0
500.0,55.0,500.0,500.0,255.0
500.0,49.0,500.0,500.0,156.0
500.0,12.0,500.0,500.0,135.0
500.0,32.0,500.0,500.0,99.0
500.0,77.0,500.0,500.0,134.0
500.0,20.0,500.0,500.0,185.0
500.0,45.0,500.0,500.0,482.0
500.0,25.0,500.0,500.0,113.0
500.0,21.0,500.0,500.0,88.0
500.0,53.0,500.0,500.0,141.0
500.0,33.0,500.0,500.0,117.0
500.0,63.0,500.0,500.0,190.0
500.0,16.0,500.0,297.0,117.0
500.0,39.0,500.0,500.0,456.0
500.0,27.0,500.0,500.0,315.0
500.0,14.0,500.0,500.0,141.0
500.0,45.0,500.0,500.0,500.0
500.0,40.0,500.0,500.0,329.0
500.0,98.0,500.0,367.0,194.0
500.0,22.0,500.0,361.0,206.0
500.0,43.0,500.0,322.0,110.0
500.0,33.0,500.0,500.0,234.0
500.0,82.0,500.0,333.0,280.0
500.0,34.0,500.0,500.0,176.0
500.0,14.0,500.0,500.0,169.0
500.0,48.0,500.0,500.0,303.0
500.0,49.0,500.0,317.0,152.0
500.0,25.0,500.0,500.0,189.0
500.0,16.0,500.0,500.0,166.0
500.0,13.0,500.0,486.0,144.0
500.0,17.0,500.0,500.0,128.0
500.0,31.0,500.0,160.0,109.0
500.0,33.0,500.0,464.0,294.0
500.0,62.0,500.0,477.0,185.0
500.0,21.0,500.0,210.0,138.0
500.0,32.0,500.0,488.0,204.0
201.0,26.0,500.0,500.0,132.0
500.0,16.0,500.0,500.0,90.0
500.0,28.0,500.0,500.0,364.0
500.0,22.0,500.0,500.0,58.0
500.0,48.0,500.0,403.0,221.0
500.0,39.0,500.0,500.0,162.0
500.0,36.0,500.0,500.0,156.0
500.0,21.0,500.0,500.0,148.0
500.0,12.0,500.0,500.0,156.0
500.0,63.0,500.0,500.0,134.0
500.0,31.0,500.0,500.0,173.0
500.0,20.0,500.0,500.0,91.0
500.0,24.0,500.0,500.0,104.0
500.0,33.0,500.0,500.0,87.0
500.0,79.0,500.0,500.0,147.0
500.0,29.0,500.0,500.0,164.0
500.0,32.0,500.0,500.0,159.0
500.0,58.0,500.0,500.0,158.0
500.0,42.0,500.0,500.0,99.0
500.0,22.0,500.0,500.0,89.0
500.0,59.0,500.0,382.0,64.0
500.0,26.0,500.0,500.0,223.0
500.0,30.0,500.0,500.0,119.0
338.0,14.0,500.0,500.0,119.0
500.0,48.0,500.0,500.0,108.0
500.0,16.0,500.0,500.0,79.0
500.0,11.0,122.0,500.0,209.0
500.0,28.0,500.0,500.0,114.0
500.0,22.0,500.0,303.0,142.0
500.0,51.0,500.0,166.0,138.0
500.0,41.0,500.0,500.0,106.0
500.0,68.0,500.0,398.0,191.0
500.0,14.0,500.0,500.0,116.0
500.0,15.0,500.0,500.0,109.0
500.0,35.0,500.0,500.0,135.0
500.0,39.0,500.0,500.0,130.0
500.0,26.0,500.0,500.0,97.0
500.0,38.0,500.0,500.0,113.0
500.0,45.0,500.0,500.0,171.0
500.0,32.0,500.0,500.0,56.0
500.0,25.0,500.0,500.0,142.0
500.0,48.0,500.0,500.0,54.0
500.0,58.0,500.0,500.0,146.0
500.0,23.0,500.0,500.0,436.0
500.0,47.0,500.0,476.0,169.0
500.0,41.0,500.0,500.0,115.0
500.0,41.0,500.0,500.0,134.0
500.0,29.0,500.0,500.0,107.0
500.0,25.0,500.0,500.0,206.0
500.0,23.0,500.0,500.0,206.0
500.0,10.0,500.0,500.0,216.0
500.0,52.0,500.0,500.0,126.0
500.0,19.0,500.0,500.0,350.0
500.0,13.0,500.0,500.0,248.0
500.0,27.0,500.0,500.0,211.0
500.0,33.0,500.0,438.0,250.0
500.0,71.0,330.0,500.0,125.0
500.0,47.0,500.0,500.0,103.0
500.0,17.0,500.0,500.0,56.0
500.0,38.0,500.0,500.0,125.0
500.0,14.0,500.0,500.0,128.0
404.0,12.0,500.0,464.0,79.0
500.0,20.0,500.0,500.0,211.0
500.0,24.0,500.0,299.0,136.0
500.0,34.0,500.0,500.0,80.0
500.0,22.0,500.0,500.0,121.0
500.0,28.0,500.0,500.0,233.0
500.0,24.0,500.0,500.0,294.0
500.0,22.0,500.0,500.0,249.0
500.0,18.0,500.0,498.0,267.0
500.0,37.0,500.0,500.0,125.0
500.0,66.0,500.0,500.0,268.0
500.0,19.0,500.0,500.0,201.0
500.0,38.0,500.0,500.0,110.0
500.0,66.0,500.0,264.0,326.0
500.0,44.0,500.0,414.0,163.0
500.0,30.0,500.0,500.0,112.0
500.0,43.0,500.0,500.0,268.0
500.0,28.0,500.0,500.0,109.0
500.0,18.0,500.0,500.0,379.0
500.0,29.0,500.0,450.0,219.0
500.0,29.0,500.0,500.0,126.0
500.0,26.0,500.0,500.0,177.0
500.0,38.0,500.0,500.0,134.0
500.0,63.0,356.0,367.0,330.0
500.0,18.0,500.0,500.0,186.0
448.0,42.0,500.0,500.0,156.0
500.0,50.0,500.0,500.0,247.0
500.0,52.0,500.0,500.0,243.0
500.0,22.0,500.0,397.0,252.0
500.0,22.0,500.0,500.0,169.0
500.0,22.0,500.0,309.0,114.0
500.0,30.0,500.0,500.0,372.0
500.0,16.0,500.0,310.0,267.0
500.0,62.0,500.0,264.0,308.0
500.0,26.0,500.0,500.0,245.0
500.0,26.0,500.0,500.0,243.0
500.0,31.0,500.0,500.0,127.0
500.0,48.0,500.0,500.0,292.0
500.0,39.0,500.0,500.0,183.0
500.0,59.0,500.0,500.0,92.0
500.0,18.0,500.0,500.0,185.0
500.0,21.0,500.0,500.0,100.0
500.0,22.0,500.0,500.0,183.0
500.0,24.0,500.0,500.0,230.0
500.0,26.0,500.0,500.0,134.0
500.0,47.0,494.0,500.0,132.0
500.0,43.0,376.0,470.0,352.0
500.0,65.0,396.0,387.0,172.0
500.0,20.0,468.0,500.0,106.0
500.0,29.0,435.0,500.0,453.0
500.0,83.0,444.0,500.0,338.0
500.0,29.0,409.0,500.0,201.0
500.0,41.0,463.0,500.0,288.0
500.0,87.0,469.0,500.0,79.0
500.0,59.0,465.0,500.0,263.0
500.0,16.0,500.0,500.0,298.0
500.0,13.0,500.0,485.0,238.0
500.0,75.0,500.0,500.0,134.0
500.0,22.0,500.0,500.0,70.0
500.0,27.0,500.0,500.0,102.0
500.0,34.0,500.0,500.0,186.0
500.0,26.0,500.0,491.0,459.0
500.0,27.0,500.0,500.0,285.0
500.0,33.0,500.0,500.0,213.0
500.0,87.0,500.0,259.0,248.0
500.0,41.0,500.0,470.0,156.0
500.0,29.0,500.0,500.0,56.0
500.0,17.0,477.0,500.0,146.0
500.0,78.0,500.0,500.0,269.0
500.0,29.0,500.0,500.0,420.0
500.0,89.0,469.0,489.0,341.0
500.0,22.0,450.0,500.0,192.0
500.0,27.0,500.0,500.0,133.0
500.0,86.0,427.0,500.0,134.0
500.0,21.0,386.0,500.0,180.0
500.0,32.0,390.0,500.0,307.0
500.0,15.0,302.0,410.0,500.0
500.0,14.0,270.0,500.0,137.0
500.0,54.0,293.0,500.0,212.0
500.0,13.0,277.0,500.0,247.0
500.0,60.0,262.0,500.0,236.0
500.0,53.0,358.0,500.0,172.0
500.0,23.0,273.0,500.0,211.0
500.0,32.0,299.0,500.0,355.0
500.0,65.0,315.0,500.0,154.0
500.0,13.0,304.0,500.0,199.0
500.0,35.0,20.0,469.0,67.0
500.0,20.0,237.0,500.0,291.0
500.0,59.0,240.0,500.0,95.0
500.0,11.0,262.0,500.0,118.0
500.0,40.0,242.0,500.0,247.0
500.0,32.0,258.0,500.0,171.0
500.0,18.0,252.0,462.0,120.0
500.0,39.0,242.0,500.0,152.0
500.0,93.0,27.0,500.0,202.0
500.0,22.0,227.0,500.0,151.0
500.0,24.0,246.0,500.0,115.0
500.0,67.0,252.0,500.0,202.0
500.0,15.0,278.0,500.0,149.0
500.0,29.0,245.0,500.0,148.0
500.0,22.0,304.0,500.0,302.0
500.0,28.0,297.0,500.0,110.0
500.0,18.0,321.0,500.0,126.0
500.0,46.0,311.0,500.0,410.0
500.0,47.0,360.0,500.0,500.0
500.0,30.0,323.0,500.0,280.0
500.0,44.0,411.0,405.0,172.0
500.0,37.0,480.0,500.0,200.0
500.0,26.0,500.0,500.0,121.0
500.0,101.0,500.0,500.0,178.0
500.0,28.0,500.0,500.0,500.0
500.0,34.0,500.0,500.0,215.0
500.0,10.0,500.0,275.0,191.0
500.0,39.0,500.0,500.0,104.0
500.0,28.0,500.0,381.0,87.0
500.0,88.0,500.0,500.0,264.0
500.0,36.0,500.0,500.0,289.0
500.0,33.0,500.0,500.0,186.0
500.0,35.0,500.0,500.0,106.0
500.0,17.0,500.0,500.0,189.0
500.0,44.0,500.0,500.0,206.0
500.0,37.0,500.0,500.0,209.0
500.0,26.0,500.0,145.0,189.0
500.0,71.0,500.0,500.0,154.0
500.0,33.0,500.0,500.0,400.0
415.0,15.0,500.0,500.0,194.0
500.0,27.0,500.0,500.0,152.0
500.0,61.0,500.0,500.0,126.0
500.0,46.0,500.0,500.0,468.0
500.0,38.0,500.0,500.0,500.0
500.0,44.0,500.0,500.0,161.0
500.0,34.0,500.0,500.0,155.0
500.0,46.0,500.0,500.0,500.0
500.0,59.0,500.0,500.0,242.0
500.0,39.0,500.0,500.0,330.0
500.0,35.0,500.0,500.0,181.0
500.0,42.0,500.0,500.0,178.0
500.0,60.0,500.0,500.0,346.0
500.0,65.0,500.0,500.0,215.0
500.0,21.0,500.0,500.0,269.0
500.0,13.0,500.0,500.0,125.0
483.0,51.0,500.0,500.0,281.0
500.0,12.0,500.0,500.0,152.0
500.0,40.0,500.0,500.0,172.0
500.0,113.0,500.0,500.0,144.0
500.0,24.0,500.0,500.0,112.0
500.0,81.0,500.0,500.0,142.0
500.0,58.0,500.0,500.0,203.0
500.0,27.0,500.0,500.0,103.0
500.0,22.0,500.0,500.0,242.0
500.0,21.0,500.0,500.0,174.0
500.0,50.0,500.0,500.0,362.0
500.0,31.0,500.0,500.0,326.0
500.0,31.0,500.0,438.0,500.0
500.0,37.0,500.0,500.0,214.0
500.0,46.0,500.0,500.0,369.0
500.0,23.0,500.0,500.0,221.0
500.0,129.0,500.0,500.0,280.0
500.0,81.0,500.0,500.0,133.0
500.0,69.0,500.0,407.0,134.0
500.0,85.0,500.0,500.0,500.0
500.0,20.0,500.0,500.0,162.0
500.0,86.0,500.0,500.0,361.0
500.0,35.0,500.0,500.0,154.0
500.0,54.0,500.0,500.0,500.0
500.0,36.0,500.0,500.0,116.0
