Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
15.0,14.0,10.0,10.0,26.0,21.0,10.0,33.0,13.0,17.0
11.0,16.0,12.0,21.0,72.0,19.0,41.0,18.0,34.0,10.0
24.0,14.0,46.0,20.0,9.0,15.0,11.0,20.0,16.0,15.0
19.0,15.0,30.0,31.0,29.0,11.0,28.0,20.0,17.0,26.0
12.0,17.0,15.0,15.0,9.0,27.0,17.0,17.0,23.0,29.0
15.0,30.0,25.0,12.0,9.0,12.0,16.0,39.0,46.0,13.0
16.0,13.0,21.0,38.0,18.0,35.0,35.0,18.0,15.0,19.0
13.0,19.0,35.0,23.0,12.0,11.0,30.0,10.0,13.0,10.0
12.0,25.0,11.0,16.0,14.0,25.0,16.0,9.0,31.0,14.0
18.0,17.0,21.0,20.0,31.0,16.0,77.0,11.0,19.0,22.0
57.0,13.0,31.0,25.0,23.0,13.0,66.0,19.0,29.0,14.0
27.0,13.0,17.0,19.0,18.0,32.0,24.0,35.0,30.0,22.0
15.0,29.0,35.0,24.0,14.0,23.0,18.0,15.0,12.0,15.0
24.0,9.0,17.0,14.0,154.0,12.0,31.0,26.0,18.0,17.0
11.0,16.0,24.0,14.0,12.0,30.0,39.0,18.0,10.0,10.0
43.0,25.0,23.0,17.0,14.0,12.0,84.0,14.0,24.0,14.0
11.0,40.0,30.0,22.0,39.0,18.0,16.0,17.0,26.0,15.0
13.0,48.0,18.0,19.0,22.0,14.0,53.0,17.0,19.0,22.0
23.0,18.0,9.0,16.0,53.0,25.0,64.0,12.0,10.0,18.0
38.0,13.0,24.0,28.0,163.0,25.0,55.0,33.0,13.0,29.0
17.0,86.0,68.0,24.0,14.0,23.0,21.0,23.0,13.0,56.0
28.0,18.0,35.0,18.0,14.0,12.0,37.0,45.0,13.0,14.0
28.0,21.0,94.0,27.0,18.0,19.0,49.0,12.0,17.0,15.0
28.0,17.0,28.0,71.0,28.0,42.0,26.0,16.0,39.0,23.0
15.0,50.0,24.0,12.0,25.0,16.0,43.0,19.0,23.0,18.0
23.0,19.0,20.0,48.0,18.0,40.0,80.0,26.0,22.0,15.0
14.0,16.0,43.0,31.0,14.0,27.0,63.0,45.0,13.0,31.0
30.0,23.0,46.0,12.0,17.0,17.0,64.0,23.0,20.0,19.0
18.0,25.0,72.0,24.0,34.0,11.0,74.0,25.0,16.0,29.0
29.0,61.0,75.0,29.0,28.0,17.0,37.0,48.0,48.0,21.0
15.0,15.0,35.0,29.0,43.0,17.0,110.0,16.0,20.0,16.0
30.0,38.0,35.0,43.0,26.0,29.0,51.0,14.0,9.0,18.0
13.0,20.0,31.0,19.0,22.0,21.0,93.0,31.0,26.0,17.0
25.0,73.0,48.0,22.0,43.0,18.0,59.0,26.0,15.0,23.0
15.0,34.0,28.0,27.0,18.0,17.0,30.0,36.0,34.0,13.0
21.0,52.0,55.0,16.0,77.0,27.0,86.0,14.0,39.0,14.0
15.0,18.0,88.0,13.0,48.0,36.0,225.0,14.0,18.0,29.0
22.0,20.0,112.0,10.0,72.0,35.0,79.0,13.0,15.0,18.0
14.0,26.0,65.0,11.0,86.0,15.0,121.0,26.0,21.0,24.0
23.0,24.0,52.0,46.0,87.0,22.0,21.0,40.0,29.0,13.0
139.0,34.0,41.0,18.0,22.0,11.0,54.0,17.0,19.0,22.0
24.0,21.0,27.0,22.0,48.0,14.0,107.0,20.0,18.0,28.0
22.0,15.0,60.0,14.0,119.0,15.0,34.0,27.0,32.0,22.0
64.0,35.0,62.0,33.0,22.0,16.0,175.0,36.0,23.0,11.0
24.0,55.0,18.0,15.0,55.0,29.0,112.0,22.0,37.0,44.0
16.0,22.0,79.0,42.0,80.0,37.0,41.0,13.0,13.0,20.0
64.0,69.0,35.0,11.0,187.0,20.0,35.0,19.0,15.0,35.0
48.0,59.0,59.0,17.0,170.0,23.0,123.0,15.0,21.0,22.0
41.0,115.0,52.0,15.0,155.0,16.0,110.0,16.0,38.0,18.0
57.0,38.0,40.0,11.0,34.0,21.0,267.0,21.0,10.0,11.0
40.0,62.0,151.0,29.0,30.0,13.0,48.0,16.0,21.0,15.0
44.0,79.0,65.0,17.0,106.0,25.0,19.0,12.0,12.0,18.0
17.0,37.0,50.0,26.0,145.0,16.0,39.0,15.0,11.0,20.0
49.0,25.0,48.0,20.0,182.0,35.0,151.0,11.0,19.0,28.0
58.0,50.0,61.0,31.0,218.0,10.0,52.0,12.0,28.0,27.0
12.0,85.0,46.0,18.0,258.0,14.0,233.0,44.0,31.0,35.0
15.0,53.0,37.0,33.0,255.0,16.0,204.0,21.0,9.0,17.0
75.0,106.0,44.0,15.0,286.0,12.0,245.0,25.0,15.0,13.0
76.0,36.0,40.0,12.0,287.0,14.0,320.0,31.0,42.0,26.0
27.0,69.0,26.0,27.0,262.0,13.0,224.0,26.0,11.0,37.0
28.0,25.0,56.0,41.0,181.0,10.0,200.0,28.0,19.0,20.0
40.0,53.0,41.0,24.0,244.0,22.0,343.0,27.0,18.0,18.0
29.0,47.0,44.0,13.0,206.0,26.0,103.0,15.0,15.0,23.0
47.0,45.0,72.0,9.0,261.0,21.0,208.0,14.0,15.0,31.0
60.0,41.0,31.0,19.0,285.0,17.0,500.0,12.0,45.0,24.0
35.0,14.0,49.0,26.0,500.0,16.0,381.0,27.0,24.0,37.0
25.0,76.0,79.0,24.0,500.0,32.0,167.0,12.0,26.0,13.0
37.0,301.0,26.0,56.0,500.0,23.0,122.0,20.0,18.0,13.0
36.0,43.0,34.0,45.0,500.0,13.0,234.0,11.0,18.0,15.0
40.0,247.0,41.0,28.0,500.0,19.0,219.0,10.0,22.0,14.0
44.0,103.0,66.0,33.0,391.0,45.0,194.0,18.0,15.0,12.0
43.0,219.0,75.0,21.0,499.0,16.0,204.0,10.0,18.0,9.0
24.0,169.0,82.0,33.0,500.0,12.0,194.0,15.0,17.0,15.0
25.0,119.0,119.0,37.0,500.0,10.0,223.0,17.0,85.0,33.0
37.0,360.0,126.0,15.0,500.0,13.0,146.0,29.0,33.0,20.0
42.0,164.0,42.0,13.0,500.0,18.0,204.0,33.0,52.0,34.0
56.0,326.0,47.0,15.0,207.0,14.0,213.0,13.0,16.0,19.0
86.0,92.0,96.0,30.0,184.0,12.0,158.0,11.0,46.0,29.0
45.0,117.0,46.0,13.0,202.0,10.0,168.0,40.0,43.0,41.0
53.0,247.0,47.0,16.0,173.0,19.0,219.0,17.0,18.0,13.0
77.0,113.0,59.0,35.0,193.0,31.0,149.0,10.0,14.0,19.0
48.0,320.0,45.0,31.0,53.0,10.0,204.0,24.0,19.0,10.0
56.0,422.0,58.0,14.0,46.0,35.0,283.0,21.0,87.0,18.0
39.0,107.0,75.0,14.0,148.0,18.0,474.0,43.0,56.0,14.0
58.0,74.0,30.0,23.0,192.0,18.0,108.0,46.0,11.0,15.0
32.0,125.0,137.0,23.0,111.0,35.0,130.0,18.0,14.0,18.0
40.0,126.0,58.0,34.0,494.0,52.0,147.0,11.0,22.0,11.0
91.0,149.0,23.0,51.0,79.0,19.0,152.0,12.0,20.0,40.0
96.0,323.0,276.0,15.0,169.0,13.0,131.0,33.0,21.0,10.0
41.0,142.0,70.0,16.0,77.0,15.0,187.0,25.0,25.0,19.0
42.0,322.0,50.0,15.0,232.0,18.0,168.0,14.0,47.0,14.0
26.0,302.0,103.0,15.0,351.0,12.0,197.0,48.0,83.0,16.0
61.0,139.0,161.0,15.0,309.0,11.0,381.0,17.0,22.0,39.0
74.0,132.0,162.0,17.0,500.0,31.0,275.0,13.0,17.0,18.0
53.0,317.0,192.0,19.0,128.0,9.0,305.0,16.0,32.0,26.0
38.0,106.0,127.0,15.0,383.0,10.0,133.0,11.0,16.0,19.0
58.0,121.0,152.0,15.0,219.0,41.0,160.0,17.0,48.0,13.0
57.0,114.0,110.0,14.0,182.0,30.0,142.0,60.0,13.0,9.0
55.0,115.0,126.0,20.0,500.0,24.0,84.0,13.0,35.0,29.0
45.0,116.0,111.0,14.0,500.0,11.0,205.0,21.0,56.0,44.0
61.0,65.0,114.0,19.0,500.0,81.0,186.0,17.0,65.0,16.0
68.0,108.0,97.0,17.0,500.0,63.0,84.0,21.0,40.0,12.0
67.0,69.0,115.0,23.0,500.0,19.0,251.0,23.0,97.0,47.0
43.0,42.0,102.0,29.0,500.0,23.0,138.0,18.0,15.0,19.0
40.0,142.0,92.0,11.0,500.0,31.0,265.0,40.0,42.0,11.0
37.0,190.0,172.0,25.0,195.0,13.0,70.0,10.0,25.0,58.0
55.0,108.0,88.0,17.0,500.0,22.0,77.0,10.0,43.0,30.0
41.0,199.0,178.0,13.0,132.0,23.0,58.0,17.0,33.0,19.0
79.0,136.0,120.0,14.0,500.0,11.0,148.0,25.0,46.0,14.0
79.0,150.0,96.0,20.0,500.0,33.0,94.0,38.0,17.0,14.0
33.0,343.0,178.0,30.0,500.0,57.0,175.0,10.0,27.0,11.0
33.0,291.0,63.0,55.0,500.0,18.0,79.0,16.0,34.0,16.0
109.0,178.0,176.0,33.0,400.0,21.0,248.0,11.0,17.0,20.0
34.0,150.0,102.0,20.0,500.0,14.0,79.0,36.0,31.0,22.0
30.0,200.0,182.0,46.0,407.0,13.0,70.0,14.0,27.0,37.0
124.0,99.0,153.0,47.0,500.0,16.0,84.0,26.0,27.0,21.0
66.0,137.0,152.0,56.0,500.0,12.0,70.0,40.0,32.0,18.0
52.0,54.0,175.0,25.0,500.0,23.0,148.0,36.0,52.0,20.0
32.0,104.0,156.0,26.0,500.0,45.0,24.0,15.0,49.0,16.0
28.0,106.0,102.0,17.0,500.0,12.0,207.0,43.0,24.0,48.0
98.0,61.0,24.0,25.0,500.0,13.0,198.0,47.0,10.0,30.0
62.0,32.0,148.0,18.0,500.0,19.0,37.0,56.0,20.0,23.0
61.0,61.0,90.0,37.0,500.0,13.0,170.0,11.0,44.0,110.0
49.0,45.0,51.0,38.0,500.0,36.0,190.0,15.0,22.0,25.0
100.0,46.0,40.0,18.0,500.0,20.0,185.0,16.0,86.0,15.0
97.0,41.0,64.0,14.0,500.0,13.0,75.0,25.0,33.0,25.0
83.0,48.0,100.0,14.0,500.0,12.0,76.0,53.0,27.0,54.0
62.0,40.0,44.0,19.0,500.0,13.0,235.0,25.0,16.0,18.0
48.0,44.0,147.0,22.0,500.0,35.0,297.0,32.0,35.0,16.0
52.0,59.0,155.0,26.0,500.0,24.0,192.0,33.0,30.0,27.0
106.0,71.0,300.0,12.0,500.0,14.0,222.0,20.0,13.0,20.0
24.0,46.0,500.0,31.0,500.0,53.0,176.0,15.0,20.0,18.0
78.0,44.0,500.0,18.0,500.0,16.0,199.0,26.0,18.0,16.0
113.0,58.0,500.0,9.0,500.0,16.0,239.0,14.0,26.0,56.0
36.0,47.0,405.0,16.0,500.0,12.0,104.0,15.0,10.0,12.0
43.0,22.0,500.0,11.0,500.0,57.0,232.0,41.0,12.0,9.0
34.0,174.0,500.0,26.0,500.0,16.0,160.0,39.0,38.0,44.0
54.0,92.0,500.0,16.0,500.0,34.0,187.0,10.0,41.0,15.0
92.0,140.0,483.0,17.0,500.0,42.0,161.0,27.0,18.0,33.0
33.0,72.0,407.0,25.0,500.0,26.0,193.0,17.0,16.0,25.0
64.0,118.0,355.0,15.0,500.0,13.0,367.0,14.0,33.0,23.0
45.0,182.0,259.0,30.0,500.0,13.0,257.0,36.0,50.0,59.0
123.0,122.0,500.0,70.0,500.0,12.0,296.0,23.0,40.0,41.0
89.0,116.0,500.0,25.0,500.0,37.0,500.0,56.0,16.0,22.0
102.0,162.0,500.0,27.0,207.0,21.0,72.0,14.0,26.0,37.0
87.0,115.0,500.0,28.0,500.0,16.0,167.0,17.0,29.0,24.0
49.0,74.0,500.0,27.0,500.0,21.0,480.0,24.0,54.0,10.0
55.0,89.0,500.0,17.0,500.0,22.0,316.0,13.0,35.0,37.0
82.0,83.0,218.0,21.0,494.0,9.0,301.0,25.0,55.0,19.0
70.0,83.0,500.0,17.0,500.0,12.0,124.0,16.0,11.0,48.0
36.0,112.0,242.0,19.0,181.0,12.0,152.0,43.0,59.0,37.0
73.0,143.0,228.0,10.0,138.0,13.0,150.0,27.0,34.0,41.0
39.0,73.0,229.0,22.0,192.0,28.0,168.0,32.0,14.0,124.0
58.0,63.0,129.0,23.0,401.0,28.0,156.0,13.0,24.0,49.0
174.0,128.0,333.0,54.0,294.0,58.0,175.0,17.0,38.0,72.0
130.0,447.0,500.0,10.0,500.0,19.0,152.0,16.0,41.0,19.0
91.0,194.0,500.0,23.0,411.0,15.0,307.0,10.0,24.0,44.0
132.0,154.0,500.0,11.0,500.0,18.0,334.0,24.0,67.0,71.0
121.0,216.0,500.0,29.0,500.0,19.0,283.0,45.0,18.0,14.0
132.0,241.0,500.0,33.0,500.0,23.0,102.0,11.0,34.0,47.0
119.0,118.0,500.0,13.0,500.0,22.0,149.0,58.0,30.0,31.0
171.0,120.0,500.0,21.0,500.0,16.0,124.0,14.0,14.0,15.0
97.0,153.0,500.0,15.0,500.0,17.0,136.0,38.0,19.0,20.0
26.0,169.0,500.0,40.0,500.0,20.0,127.0,27.0,25.0,30.0
115.0,173.0,500.0,37.0,500.0,56.0,118.0,15.0,20.0,36.0
69.0,129.0,500.0,32.0,500.0,18.0,155.0,16.0,40.0,46.0
42.0,144.0,500.0,23.0,500.0,11.0,407.0,20.0,17.0,48.0
144.0,132.0,500.0,21.0,500.0,18.0,500.0,39.0,43.0,17.0
55.0,156.0,352.0,13.0,500.0,21.0,500.0,49.0,59.0,80.0
209.0,136.0,500.0,15.0,500.0,28.0,500.0,16.0,15.0,71.0
116.0,110.0,500.0,12.0,357.0,26.0,500.0,34.0,24.0,25.0
136.0,144.0,500.0,16.0,210.0,17.0,197.0,12.0,16.0,20.0
172.0,107.0,500.0,18.0,500.0,15.0,377.0,25.0,42.0,22.0
61.0,116.0,500.0,19.0,500.0,17.0,360.0,10.0,35.0,53.0
250.0,115.0,500.0,13.0,500.0,17.0,445.0,17.0,85.0,15.0
46.0,33.0,500.0,20.0,500.0,28.0,384.0,25.0,25.0,26.0
